"","dataset.num","variable","level","year","satt","lower90","upper90"
"1","0001","Overall","NA","NA",38.3753101049381,20.908738060681,55.8418821491951
"2","0001","Overall","NA","3",25.1960553825115,9.50359496639722,40.8885157986258
"3","0001","Overall","NA","4",54.2805894010735,31.0154159490437,77.5457628531033
"4","0001","X1","0",NA,21.3389418901559,-8.07448213217809,50.7523659124898
"5","0001","X1","1",NA,53.1561706072143,32.6612077495074,73.6511334649213
"6","0001","X2","A",NA,23.6939394685783,-3.68792439132073,51.0758033284773
"7","0001","X2","B",NA,37.1690670080479,11.5081368891431,62.8299971269528
"8","0001","X2","C",NA,54.5843328091992,20.6304835283505,88.5381820900478
"9","0001","X3","0",NA,20.93721874729,-4.58411438297843,46.4585518775584
"10","0001","X3","1",NA,51.0171161365856,28.9417803063579,73.0924519668133
"11","0001","X4","A",NA,43.6043536710927,21.3126358995921,65.8960714425932
"12","0001","X4","B",NA,51.6126493767279,21.076965333571,82.1483334198848
"13","0001","X4","C",NA,57.6300634627632,7.98752194582963,107.272604979697
"14","0001","X5","0",NA,50.2319809432233,27.1985448785183,73.2654170079284
"15","0001","X5","1",NA,35.4237140012438,4.53204769209236,66.3153803103951
"16","0002","Overall","NA","NA",6.64991084648955,-4.67435794270978,17.9741796356889
"17","0002","Overall","NA","3",5.46599130833783,-7.95854825970205,18.8905308763777
"18","0002","Overall","NA","4",28.6788807786047,8.83539343037994,48.5223681268295
"19","0002","X1","0",NA,-7.36544912908766,-22.1278796333132,7.39698137513782
"20","0002","X1","1",NA,20.6209329522799,5.79273878954854,35.4491271150112
"21","0002","X2","A",NA,-1.2499145984998,-14.927888367424,12.4280591704244
"22","0002","X2","B",NA,20.1936239925053,-0.255855094567806,40.6431030795784
"23","0002","X2","C",NA,5.52194735027911,-14.2455709198534,25.2894656204116
"24","0002","X3","0",NA,15.1484652223014,-4.23684155612467,34.5337720007275
"25","0002","X3","1",NA,3.76300905613357,-8.76415416091165,16.2901722731788
"26","0002","X4","A",NA,6.57686334933715,-5.10557585084139,18.2593025495157
"27","0002","X4","B",NA,7.26336212976639,-20.8509329169427,35.3776571764755
"28","0002","X4","C",NA,16.5062175889036,-15.4251452738438,48.437580451651
"29","0002","X5","0",NA,8.25741308433589,-6.05493599887494,22.5697621675467
"30","0002","X5","1",NA,3.77491576660304,-10.5840588861139,18.1338904193199
"31","0003","Overall","NA","NA",17.7719923751611,4.80725768920139,30.7367270611207
"32","0003","Overall","NA","3",7.62620122766839,-3.61418076169587,18.8665832170326
"33","0003","Overall","NA","4",31.1435021768139,13.416157941753,48.8708464118747
"34","0003","X1","0",NA,15.3028547824317,-3.5388911102848,34.1446006751483
"35","0003","X1","1",NA,20.2736300284337,3.26196725485184,37.2852928020155
"36","0003","X2","A",NA,2.17118339292438,-16.8916981450971,21.2340649309458
"37","0003","X2","B",NA,38.0625717583773,16.5460441722168,59.5790993445379
"38","0003","X2","C",NA,24.3346342242326,-1.82673411682494,50.4960025652901
"39","0003","X3","0",NA,5.85018666748238,-13.0871338490432,24.787507184008
"40","0003","X3","1",NA,26.9121977127909,11.6546343560385,42.1697610695433
"41","0003","X4","A",NA,15.0428860909908,3.3985704117098,26.6872017702718
"42","0003","X4","B",NA,15.6595478679326,-15.635969311001,46.9550650468661
"43","0003","X4","C",NA,-27.711072871984,-55.7084161411948,0.28627039722679
"44","0003","X5","0",NA,1.10944588605867,-17.3140375956246,19.532929367742
"45","0003","X5","1",NA,37.2782832387738,20.0399739531061,54.5165925244416
"46","0004","Overall","NA","NA",4.3074376001332,-5.92185041659946,14.5367256168659
"47","0004","Overall","NA","3",5.99811302494595,-6.59751653001556,18.5937425799075
"48","0004","Overall","NA","4",19.9331729902358,6.23191290713362,33.634433073338
"49","0004","X1","0",NA,16.7284052441294,-0.919298215625972,34.3761087038847
"50","0004","X1","1",NA,19.605868768911,4.46410044398403,34.747637093838
"51","0004","X2","A",NA,22.2401918850469,5.42475732136321,39.0556264487306
"52","0004","X2","B",NA,4.92949384985945,-12.8629609903041,22.721948690023
"53","0004","X2","C",NA,22.04305404861,-3.24403984650361,47.3301479437236
"54","0004","X3","0",NA,28.9624799934249,11.2993816667316,46.6255783201183
"55","0004","X3","1",NA,7.98839338517905,-5.4144677223295,21.3912544926876
"56","0004","X4","A",NA,11.8712598953766,-1.22288942567056,24.9654092164238
"57","0004","X4","B",NA,7.45454976287147,-19.4316900462585,34.3407895720014
"58","0004","X4","C",NA,72.0154842969828,44.5315905398884,99.4993780540771
"59","0004","X5","0",NA,24.6270422584962,7.08645857197544,42.167625945017
"60","0004","X5","1",NA,18.0929514223326,0.852392715969096,35.3335101286961
"61","0005","Overall","NA","NA",13.4893835371693,2.62241807038838,24.3563490039501
"62","0005","Overall","NA","3",3.4468280157912,-7.12591754293087,14.0195735745133
"63","0005","Overall","NA","4",26.916285319621,9.31400101503726,44.5185696242048
"64","0005","X1","0",NA,22.2866425040468,7.83528296613138,36.7380020419622
"65","0005","X1","1",NA,3.91676314394181,-11.8259148538025,19.6594411416861
"66","0005","X2","A",NA,-8.65738788920862,-25.3655961621218,8.05082038370457
"67","0005","X2","B",NA,34.566042793113,15.1296316445439,54.002453941682
"68","0005","X2","C",NA,27.5339452209648,4.97343032239303,50.0944601195366
"69","0005","X3","0",NA,15.9196407889522,0.959801836218643,30.8794797416857
"70","0005","X3","1",NA,7.3529555540274,-8.56737505265004,23.2732861607048
"71","0005","X4","A",NA,8.81042092509961,-3.32554280551237,20.9463846557116
"72","0005","X4","B",NA,26.6073509522098,-0.836993385853056,54.0516952902727
"73","0005","X4","C",NA,27.0746491202062,-2.19059869979955,56.339896940212
"74","0005","X5","0",NA,5.20306231647919,-11.5203314445815,21.9264560775399
"75","0005","X5","1",NA,29.4843757601548,9.03914431468833,49.9296072056212
"76","0006","Overall","NA","NA",40.8095969509741,27.12533496041,54.4938589415382
"77","0006","Overall","NA","3",29.649369404503,16.8511585983024,42.4475802107035
"78","0006","Overall","NA","4",8.76639236715459,-7.25391425971839,24.7866989940276
"79","0006","X1","0",NA,74.2575579612708,50.3296501995617,98.1854657229798
"80","0006","X1","1",NA,25.071012381057,8.80936179378696,41.3326629683271
"81","0006","X2","A",NA,71.1393418421694,46.9148218100945,95.3638618742443
"82","0006","X2","B",NA,54.7282518106631,30.8854651189942,78.571038502332
"83","0006","X2","C",NA,11.8432955006433,-13.9261820264809,37.6127730277676
"84","0006","X3","0",NA,40.5868256974609,21.5035242235599,59.6701271713618
"85","0006","X3","1",NA,21.9400500153031,6.98904341724555,36.8910566133606
