"","dataset.num","variable","level","year","satt","lower90","upper90"
"1","0001","Overall","NA","NA",22.9889949886033,10.4655169930777,35.5124729841289
"2","0001","Overall","NA","3",21.7225746284478,7.92219840947089,35.5229508474247
"3","0001","Overall","NA","4",50.651115643755,32.7929752460889,68.5092560414212
"4","0001","X1","0",NA,34.6154617171526,11.5824384026718,57.6484850316334
"5","0001","X1","1",NA,45.4764696163088,27.142906791069,63.8100324415486
"6","0001","X2","A",NA,33.3610463782902,16.7877923558628,49.9343004007177
"7","0001","X2","B",NA,1.94068466886688,-21.8340203286454,25.7153896663792
"8","0001","X2","C",NA,41.747768124693,15.3013315889246,68.1942046604615
"9","0001","X3","0",NA,38.5587087538945,19.9187008337618,57.1987166740272
"10","0001","X3","1",NA,15.2259636982076,-0.295643696104374,30.7475710925195
"11","0001","X4","A",NA,35.2268898396944,18.1712505790657,52.2825291003231
"12","0001","X4","B",NA,16.1747052074502,-10.8777436020272,43.2271540169276
"13","0001","X4","C",NA,44.9174334391055,5.08266338146356,84.7522034967474
"14","0001","X5","0",NA,22.9824364043416,6.32470167329932,39.6401711353838
"15","0001","X5","1",NA,21.6118767123307,3.47457346618958,39.7491799584719
"16","0002","Overall","NA","NA",4.69644931968924,-8.67044166501125,18.0633403043897
"17","0002","Overall","NA","3",10.4400090768977,-3.36648673931426,24.2465048931096
"18","0002","Overall","NA","4",-3.09505765235986,-21.0025322802228,14.8124169755031
"19","0002","X1","0",NA,1.09230690042727,-18.5780787180297,20.7626925188842
"20","0002","X1","1",NA,8.17541992205042,-8.36605470033352,24.7168945444344
"21","0002","X2","A",NA,-4.54276705098277,-25.4495182728188,16.3639841708533
"22","0002","X2","B",NA,19.2922970249638,-4.51676383871038,43.1013578886379
"23","0002","X2","C",NA,13.1169486392537,-16.9536253295065,43.1875226080139
"24","0002","X3","0",NA,13.9884862837819,-7.15367600825691,35.1306485758206
"25","0002","X3","1",NA,1.41106052127589,-15.2015943028654,18.0237153454171
"26","0002","X4","A",NA,-0.694533805800347,-16.5704788517722,15.1814112401716
"27","0002","X4","B",NA,37.4066563056633,0.576657173406026,74.2366554379206
"28","0002","X4","C",NA,42.0716026445648,-0.189001260656788,84.3322065497864
"29","0002","X5","0",NA,-0.476342836638423,-18.3083445393413,17.3556588660644
"30","0002","X5","1",NA,22.4718856409422,-0.348433740702099,45.2922050225865
"31","0003","Overall","NA","NA",26.4739024581502,11.9587958923426,40.9890090239577
"32","0003","Overall","NA","3",-2.29589809316712,-14.2089263030413,9.61713011670704
"33","0003","Overall","NA","4",44.6541923464588,27.03975238726,62.2686323056575
"34","0003","X1","0",NA,3.39355820784294,-15.8745400350039,22.6616564506898
"35","0003","X1","1",NA,38.3738547589726,20.5279629229912,56.2197465949539
"36","0003","X2","A",NA,36.8263085794019,15.2375397185271,58.4150774402768
"37","0003","X2","B",NA,39.9742829719403,13.5186842893418,66.4298816545388
"38","0003","X2","C",NA,5.45855309722083,-19.4203605253158,30.3374667197575
"39","0003","X3","0",NA,-5.12700864432099,-25.4756680320868,15.2216507434448
"40","0003","X3","1",NA,29.7178530089252,15.0616580427366,44.3740479751138
"41","0003","X4","A",NA,32.4082184473471,16.7945147814675,48.0219221132266
"42","0003","X4","B",NA,47.7613104017337,19.3706808608399,76.1519399426275
"43","0003","X4","C",NA,-33.611597933547,-83.1476036713084,15.9244078042143
"44","0003","X5","0",NA,16.9846363471988,-4.38844221214838,38.357714906546
"45","0003","X5","1",NA,31.1853112402505,15.1796727940922,47.1909496864088
"46","0004","Overall","NA","NA",13.8891175721199,0.96880097528488,26.8094341689548
"47","0004","Overall","NA","3",-3.20549100608309,-17.2009952835309,10.7900132713647
"48","0004","Overall","NA","4",1.199766320957,-12.6582332988875,15.0577659408015
"49","0004","X1","0",NA,12.3394739598148,-5.78914649817952,30.4680944178091
"50","0004","X1","1",NA,13.5306772652593,-4.15749190134604,31.2188464318647
"51","0004","X2","A",NA,19.131949999605,-0.457017967862129,38.7209179670722
"52","0004","X2","B",NA,-0.395469846304877,-22.6051693608811,21.8142296682713
"53","0004","X2","C",NA,15.2289148421144,-13.4986806941037,43.9565103783324
"54","0004","X3","0",NA,32.3980723472605,14.1339180404569,50.6622266540641
"55","0004","X3","1",NA,-1.42754343090382,-17.5562913238272,14.7012044620196
