id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,789.1848707242633,0,0,1143,11.802,3.061,0.51,-0.186,0.821,0.094,0.086
1,2,738.1658406264282,0,0,1121,11.875,3.101,0.511,-0.228,0.824,0.09,0.086
1,3,942.399267505854,0,1,1098,11.86,3.075,0.498,-0.251,0.832,0.088,0.08
1,4,1125.6850646953837,0,1,1104,11.925,3.08,0.491,-0.325,0.839,0.086,0.075
2,1,869.6621316390441,1,0,435,11.222,3.051,0.533,-0.038,0.667,0.101,0.232
2,2,1014.8750249781175,1,0,430,11.039,3.023,0.526,-0.019,0.667,0.102,0.23
2,3,1009.1047886946612,1,1,467,11.17,3.024,0.525,-0.114,0.668,0.101,0.231
2,4,1139.3209387388044,1,1,473,11.216,3,0.52,-0.067,0.681,0.095,0.224
3,1,869.2053557455516,1,0,920,11.514,2.946,0.521,-0.077,0.51,0.362,0.128
3,2,1003.3456931104149,1,0,915,11.57,2.929,0.52,-0.093,0.509,0.362,0.129
3,3,1055.8478496123564,1,1,905,11.509,2.937,0.515,-0.103,0.502,0.366,0.133
3,4,1201.663620453417,1,1,897,11.435,2.97,0.515,-0.115,0.499,0.363,0.137
4,1,508.0144353544722,0,0,384,11.657,3.164,0.495,-0.451,0.854,0.076,0.07
4,2,777.9555009293272,0,0,368,11.554,3.239,0.508,-0.383,0.856,0.073,0.071
4,3,926.3366983479021,0,1,351,11.41,3.282,0.521,-0.33,0.858,0.074,0.068
4,4,977.6973695739898,0,1,352,11.484,3.213,0.5,-0.415,0.841,0.088,0.071
5,1,772.189389516877,0,0,1140,11.958,3.008,0.504,-0.206,0.65,0.256,0.094
5,2,809.9893737708485,0,0,1089,11.917,3.008,0.503,-0.186,0.655,0.253,0.093
5,3,1041.2174519823648,0,1,1115,11.895,2.969,0.509,-0.148,0.656,0.25,0.094
5,4,1077.4435818864258,0,1,1084,11.933,2.978,0.506,-0.208,0.654,0.246,0.1
6,1,856.6219067127277,0,0,425,11.216,3.038,0.506,-0.106,0.581,0.301,0.118
6,2,943.959355684862,0,0,447,11.295,2.993,0.499,-0.058,0.593,0.291,0.116
6,3,941.4646243906273,0,1,430,11.455,3.005,0.491,-0.101,0.586,0.3,0.114
6,4,1030.1716844672105,0,1,419,11.447,3.012,0.48,-0.065,0.582,0.294,0.124
7,1,587.6837363651027,1,0,261,12.405,3.169,0.433,-0.465,0.709,0.253,0.038
7,2,842.4442873236948,1,0,250,12.183,3.068,0.46,-0.47,0.72,0.248,0.032
7,3,961.3193967135103,1,1,237,12.109,3.059,0.464,-0.489,0.722,0.249,0.03
7,4,1302.5005036623693,1,1,221,11.934,3.086,0.475,-0.474,0.724,0.244,0.032
8,1,746.99980622621,0,0,63,11.064,3.111,0.619,0.181,0.73,0.175,0.095
8,2,1487.5815676436098,0,0,80,11.418,3.163,0.588,0.086,0.688,0.175,0.138
8,3,1009.2862445617831,0,1,117,11.061,3.162,0.573,-0.035,0.718,0.145,0.137
8,4,1201.5208038009873,0,1,146,11.469,3.075,0.555,-0.164,0.719,0.151,0.13
9,1,908.5368484687332,1,0,918,11.477,2.98,0.568,0.182,0.709,0.178,0.113
9,2,1102.2809328281878,1,0,897,11.397,3.049,0.58,0.187,0.709,0.175,0.116
9,3,1140.2960114033751,1,1,909,11.443,3.073,0.565,0.117,0.705,0.175,0.12
9,4,1216.471133281779,1,1,907,11.431,3.042,0.564,0.078,0.716,0.172,0.112
10,1,855.4423485584609,0,0,166,11.301,3.187,0.518,-0.086,0.741,0.163,0.096
10,2,880.8938266771935,0,0,175,11.307,3.166,0.52,-0.101,0.749,0.16,0.091
10,3,1642.8876093859278,0,1,164,11.204,3.171,0.549,-0.085,0.744,0.152,0.104
10,4,1306.7858018498123,0,1,161,11.275,3.099,0.553,-0.115,0.77,0.149,0.081
11,1,905.4261009103523,1,0,1662,11.354,3.014,0.579,0.201,0.641,0.272,0.087
11,2,1180.0886089551161,1,0,1689,11.317,2.967,0.567,0.184,0.641,0.274,0.085
11,3,1217.2713104192487,1,1,1639,11.42,2.939,0.572,0.121,0.648,0.273,0.079
11,4,1358.7910767743358,1,1,1579,11.381,2.939,0.565,0.073,0.648,0.274,0.078
12,1,711.8351103885826,0,0,60,12.986,2.983,0.567,0.012,0.75,0.217,0.033
12,2,1273.241921559028,0,0,61,13.014,3.016,0.541,0.039,0.754,0.197,0.049
12,3,1216.6675506800714,0,1,60,12.862,3.05,0.533,-0.004,0.75,0.2,0.05
12,4,1059.227408988623,0,1,66,13.19,3.015,0.561,-0.014,0.758,0.197,0.045
13,1,758.1391936184605,0,0,985,11.147,2.976,0.549,0.142,0.604,0.274,0.122
13,2,1043.7997975438032,0,0,988,11.091,2.957,0.555,0.149,0.599,0.277,0.123
13,3,1426.2197069470913,0,1,966,11.036,2.972,0.566,0.125,0.606,0.277,0.117
13,4,1473.102536097652,0,1,967,11.267,2.973,0.575,0.11,0.594,0.281,0.125
14,1,887.9825711692987,0,0,418,11.172,3.148,0.603,0.278,0.411,0.447,0.141
14,2,1224.9321487927195,0,0,418,11.245,3.105,0.596,0.23,0.411,0.45,0.139
14,3,1563.2282998922299,0,1,443,11.385,3.093,0.569,0.16,0.418,0.458,0.124
