id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,931.3563215369179,1,0,675,11.407,3.04,0.548,0.189,0.421,0.458,0.121
1,2,1079.9345651578103,1,0,637,11.463,3.042,0.549,0.184,0.435,0.446,0.119
1,3,1409.1184426324373,1,1,613,11.411,3.023,0.556,0.158,0.421,0.457,0.122
1,4,1402.3300927281439,1,1,619,11.547,3.016,0.551,0.085,0.42,0.454,0.126
2,1,890.2639744911378,0,0,379,10.592,3.016,0.646,0.412,0.736,0.222,0.042
2,2,1112.8822673877887,0,0,381,10.741,3.008,0.617,0.34,0.748,0.21,0.042
2,3,1390.1038629641534,0,1,381,10.812,3.005,0.625,0.318,0.745,0.207,0.047
2,4,1240.1447878599479,0,1,380,10.966,2.918,0.634,0.287,0.737,0.218,0.045
3,1,766.4564035745043,0,0,842,11.336,3.096,0.556,0.036,0.849,0.118,0.033
3,2,967.1041243403175,0,0,871,11.21,3.093,0.567,0.08,0.858,0.107,0.036
3,3,1171.9169203666138,0,1,848,11.25,3.098,0.559,0.014,0.847,0.112,0.041
3,4,1334.537465109999,0,1,843,11.276,3.098,0.556,-0.043,0.848,0.108,0.044
4,1,819.217598266828,0,0,88,10.815,3.068,0.568,0.178,0.693,0.205,0.102
4,2,906.4944626843309,0,0,98,10.75,3.112,0.592,0.141,0.663,0.224,0.112
4,3,998.664479265537,0,1,116,11.111,3.31,0.578,-0.011,0.716,0.198,0.086
4,4,1283.501525256445,0,1,123,11.005,3.187,0.569,0.027,0.691,0.195,0.114
5,1,760.686834258502,0,0,527,11.455,2.956,0.497,-0.04,0.66,0.148,0.192
5,2,856.2474645464297,0,0,542,11.429,2.926,0.485,-0.083,0.668,0.155,0.177
5,3,1127.5175679387312,0,1,555,11.407,2.894,0.474,-0.103,0.67,0.16,0.169
5,4,1358.0676683541412,0,1,559,11.361,2.948,0.479,-0.116,0.667,0.163,0.17
6,1,1004.6575072167534,1,0,273,11.741,2.967,0.531,-0.114,0.736,0.154,0.11
6,2,856.1587402571212,1,0,264,11.507,2.943,0.53,-0.142,0.742,0.155,0.102
6,3,823.4822643130389,1,1,278,11.465,2.878,0.529,-0.147,0.752,0.151,0.097
6,4,924.2131374383949,1,1,278,11.544,2.939,0.547,-0.155,0.741,0.176,0.083
