id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,971.5257086291463,1,0,1016,11.046,3.035,0.641,0.468,0.634,0.297,0.069
1,2,1379.5068576758313,1,0,1123,11.092,3.076,0.63,0.404,0.637,0.289,0.075
1,3,1399.9794541608912,1,1,1130,11.222,3.049,0.623,0.339,0.639,0.289,0.072
1,4,1664.6608573313556,1,1,1099,11.231,3.039,0.614,0.284,0.652,0.276,0.073
2,1,529.9655081066841,1,0,132,12.328,2.939,0.364,-0.987,0.659,0.227,0.114
2,2,734.1013107776247,1,0,144,12.211,2.972,0.382,-0.887,0.625,0.243,0.132
2,3,877.0042317021034,1,1,157,12.316,3.045,0.408,-0.839,0.656,0.223,0.121
2,4,1138.8553310318052,1,1,182,12.242,3.099,0.423,-0.833,0.632,0.242,0.126
3,1,980.7819012074618,0,0,123,11.194,3.016,0.577,0.135,0.691,0.244,0.065
3,2,934.5450106069597,0,0,114,11.486,3.158,0.561,0.122,0.684,0.254,0.061
3,3,1075.010067470606,0,1,107,11.327,3.047,0.551,0.098,0.664,0.271,0.065
3,4,1202.787290467268,0,1,106,10.997,3.142,0.519,0.034,0.66,0.264,0.075
4,1,751.4836356513289,0,0,174,11.247,3.069,0.598,0.176,0.621,0.287,0.092
4,2,918.8325576431065,0,0,172,11.325,3.105,0.605,0.078,0.593,0.302,0.105
4,3,1227.4273216809977,0,1,181,11.566,3.072,0.597,0.092,0.569,0.315,0.116
4,4,1692.275625153838,0,1,190,11.85,3.053,0.574,0.039,0.579,0.305,0.116
5,1,816.8063212645872,0,0,1140,11.827,2.996,0.545,-0.041,0.664,0.201,0.135
5,2,976.6772487371896,0,0,1075,11.864,2.972,0.552,-0.037,0.65,0.207,0.142
5,3,1088.2892812791886,0,1,1054,11.858,2.953,0.538,-0.093,0.649,0.213,0.139
5,4,1272.5388109385624,0,1,1045,11.751,2.987,0.543,-0.089,0.648,0.211,0.142
6,1,904.6883447401017,0,0,699,11.263,2.926,0.568,0.251,0.725,0.215,0.06
6,2,1072.3898062740473,0,0,701,11.24,2.92,0.556,0.227,0.735,0.21,0.056
6,3,1248.013473678007,0,1,681,11.361,2.844,0.561,0.194,0.736,0.204,0.06
6,4,1415.5880769073149,0,1,648,11.32,2.873,0.56,0.175,0.733,0.208,0.059
7,1,707.385611945992,1,0,88,11.072,3.364,0.67,0.494,0.75,0.091,0.159
7,2,1164.6449295124692,1,0,94,11.066,3.33,0.617,0.343,0.734,0.106,0.16
7,3,1595.032581940502,1,1,91,10.801,3.319,0.604,0.257,0.758,0.099,0.143
7,4,1598.183950177096,1,1,110,11.097,3.182,0.609,-0.019,0.745,0.1,0.155
8,1,932.2075845108238,0,0,587,11.805,3.058,0.494,-0.114,0.504,0.414,0.082
8,2,961.3987772559052,0,0,567,11.787,3.002,0.501,-0.098,0.485,0.427,0.088
8,3,1100.7977232379137,0,1,663,11.69,2.998,0.499,-0.136,0.486,0.418,0.097
