id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,894.3927797623529,1,0,463,11.613,2.92,0.538,0.045,0.674,0.233,0.093
1,2,1184.1797986980341,1,0,461,11.473,2.948,0.547,0.028,0.681,0.226,0.093
1,3,1141.0978921843948,1,1,442,11.553,2.995,0.55,-0.009,0.67,0.238,0.093
1,4,1275.927868110909,1,1,529,11.56,3.04,0.533,-0.162,0.677,0.225,0.098
2,1,847.3145268754531,1,0,864,11.338,2.992,0.529,0.041,0.662,0.159,0.179
2,2,1170.2087630847423,1,0,823,11.181,3.032,0.53,0.083,0.663,0.154,0.182
2,3,1172.655509060548,1,1,797,11.15,3.004,0.535,0.061,0.666,0.154,0.179
2,4,1215.9974645763439,1,1,804,11.307,3.002,0.532,0.03,0.66,0.165,0.174
3,1,721.1662506754125,1,0,166,12.132,3.199,0.44,-0.372,0.554,0.271,0.175
3,2,737.5528199871807,1,0,205,12.225,3.093,0.463,-0.364,0.537,0.298,0.166
3,3,861.9115963140563,1,1,205,11.936,3,0.478,-0.366,0.537,0.288,0.176
3,4,1066.6044781204637,1,1,186,11.981,2.978,0.468,-0.373,0.543,0.285,0.172
4,1,906.217837658201,1,0,1252,10.908,3.066,0.657,0.655,0.69,0.221,0.089
4,2,1344.8578617442788,1,0,1255,11.063,3.049,0.642,0.595,0.684,0.225,0.092
4,3,1386.7569800302736,1,1,1267,11.192,3.009,0.615,0.456,0.682,0.231,0.087
4,4,1585.0302479301904,1,1,1257,11.178,3.017,0.607,0.396,0.691,0.227,0.083
5,1,937.9204633222785,0,0,2720,10.893,3.009,0.61,0.431,0.823,0.094,0.083
5,2,1103.2828081043517,0,0,2670,10.886,3.02,0.609,0.398,0.822,0.097,0.082
5,3,1335.4371482863635,0,1,2547,10.88,3.018,0.605,0.38,0.822,0.096,0.082
5,4,1490.5279440460192,0,1,2457,10.973,3.005,0.597,0.336,0.821,0.098,0.081
6,1,968.1038654608113,0,0,486,12.066,2.965,0.479,-0.18,0.704,0.167,0.13
6,2,858.2219366959023,0,0,457,12.092,2.989,0.466,-0.163,0.705,0.166,0.129
6,3,965.7708382883902,0,1,421,12.153,2.941,0.454,-0.174,0.694,0.166,0.14
6,4,1124.7449908556187,0,1,413,12.253,2.879,0.455,-0.207,0.692,0.165,0.143
7,1,813.2350720073292,0,0,658,11.018,3.017,0.599,0.399,0.622,0.271,0.108
7,2,1220.9311069179803,0,0,673,11.082,3.039,0.588,0.341,0.621,0.272,0.107
7,3,1275.9791650285667,0,1,698,11.323,3.057,0.56,0.176,0.63,0.265,0.105
7,4,1479.3399503753985,0,1,693,11.432,3.137,0.557,0.115,0.623,0.271,0.105
8,1,684.4888072125315,1,0,295,11.216,2.892,0.546,0.173,0.841,0.105,0.054
8,2,873.9265731279978,1,0,288,11.27,2.878,0.552,0.131,0.844,0.108,0.049
8,3,1095.86864999843,1,1,274,11.084,2.865,0.54,0.08,0.825,0.12,0.055
8,4,1463.958645644982,1,1,276,11.33,2.848,0.525,-0.04,0.822,0.123,0.054
9,1,657.0732828961151,0,0,286,12.476,3.021,0.437,-0.484,0.636,0.245,0.119
9,2,801.7336271446177,0,0,310,12.131,3.097,0.487,-0.381,0.655,0.232,0.113
9,3,825.3895409777072,0,1,302,12.155,3.142,0.483,-0.339,0.659,0.228,0.113
9,4,956.1640141410637,0,1,283,12.035,3.155,0.491,-0.315,0.64,0.237,0.124
10,1,778.7885480222644,0,0,1143,11.131,2.864,0.615,0.353,0.95,0.043,0.007
10,2,1027.1386928477377,0,0,1106,11.133,2.917,0.606,0.344,0.951,0.041,0.008
10,3,1092.3403461350106,0,1,1124,11.15,2.909,0.59,0.261,0.952,0.041,0.007
10,4,1324.7030868386446,0,1,1090,11.253,2.943,0.579,0.188,0.958,0.036,0.006
11,1,933.5008079750836,0,0,361,11.626,3,0.535,0.089,0.753,0.18,0.066
11,2,940.8156501477987,0,0,373,11.687,2.962,0.539,0.028,0.759,0.172,0.07
11,3,1235.2589227904389,0,1,358,11.677,2.944,0.536,0.026,0.757,0.173,0.07
11,4,1367.3362559828383,0,1,356,11.787,2.941,0.528,-0.03,0.753,0.18,0.067
12,1,1115.8616354749122,1,0,574,11.391,3.127,0.618,0.199,0.578,0.27,0.152
12,2,1245.6056313354268,1,0,543,11.393,3.101,0.624,0.218,0.576,0.263,0.16
12,3,1577.140131319809,1,1,507,11.479,3.118,0.629,0.218,0.578,0.264,0.158
12,4,1772.335506773681,1,1,479,11.557,3.086,0.622,0.16,0.582,0.255,0.163
13,1,823.6779985552159,1,0,550,11.634,3.171,0.44,-0.196,0.593,0.265,0.142
13,2,875.7614835967612,1,0,527,11.529,3.171,0.442,-0.167,0.579,0.266,0.156
13,3,1199.5911615594605,1,1,489,11.478,3.131,0.454,-0.152,0.571,0.264,0.166
13,4,1171.2582402479013,1,1,497,11.41,3.078,0.461,-0.129,0.596,0.247,0.157
14,1,884.2013488963657,1,0,505,11.243,3.141,0.6,0.365,0.531,0.234,0.236
14,2,1023.1229038329983,1,0,505,11.309,3.085,0.582,0.32,0.537,0.234,0.23
14,3,1204.98409239034,1,1,539,11.181,3.083,0.588,0.273,0.54,0.236,0.224
14,4,1642.1844870882912,1,1,520,11.278,3.083,0.594,0.265,0.531,0.24,0.229
15,1,666.7620015101795,0,0,586,12.833,2.862,0.375,-0.672,0.785,0.121,0.094
15,2,625.876444762655,0,0,606,12.612,2.881,0.394,-0.638,0.792,0.119,0.089
15,3,796.7249686949701,0,1,600,12.605,2.888,0.393,-0.587,0.78,0.132,0.088
15,4,875.0936771363253,0,1,614,12.46,2.873,0.393,-0.58,0.787,0.124,0.09
16,1,736.2364782353623,1,0,717,11.928,2.9,0.527,-0.193,0.921,0.052,0.028
16,2,1163.7220775245642,1,0,698,11.893,2.895,0.519,-0.172,0.92,0.053,0.027
16,3,1193.2657926035718,1,1,678,11.898,2.869,0.512,-0.194,0.92,0.052,0.028
16,4,1233.1167399246365,1,1,699,11.833,2.871,0.506,-0.192,0.918,0.054,0.027
17,1,886.8652042672436,1,0,1140,11.141,2.905,0.598,0.456,0.657,0.22,0.123
17,2,1241.2435317415916,1,0,1114,11.153,2.885,0.597,0.425,0.662,0.215,0.124
17,3,1366.4262569578277,1,1,1119,11.278,2.885,0.58,0.332,0.666,0.207,0.127
17,4,1537.4607848755134,1,1,1088,11.236,2.911,0.568,0.318,0.664,0.208,0.129
18,1,900.6706585257366,1,0,183,10.806,2.809,0.574,0.099,0.716,0.224,0.06
18,2,1071.371413303251,1,0,187,10.917,2.882,0.551,0.093,0.717,0.219,0.064
18,3,1324.985367452925,1,1,176,10.819,2.812,0.534,0.058,0.699,0.244,0.057
18,4,1513.818766363285,1,1,191,10.904,2.901,0.513,0.028,0.686,0.236,0.079
19,1,872.514111323143,0,0,735,10.995,3.01,0.588,0.186,0.683,0.199,0.118
19,2,1100.6513304359805,0,0,765,11.06,2.98,0.579,0.194,0.681,0.199,0.12
19,3,1278.2979938282326,0,1,810,11.097,2.995,0.579,0.133,0.693,0.199,0.109
19,4,1380.2985162636542,0,1,779,11.07,2.99,0.579,0.122,0.697,0.193,0.11
20,1,607.9851358251611,0,0,300,11.072,2.947,0.573,0.032,0.71,0.17,0.12
20,2,928.1509484415606,0,0,304,10.895,2.931,0.553,-0,0.704,0.158,0.138
20,3,983.9494148055038,0,1,382,11.395,2.974,0.521,-0.164,0.717,0.157,0.126
20,4,1022.8272489371976,0,1,384,11.64,3.042,0.523,-0.21,0.714,0.169,0.117
21,1,724.9021883965567,1,0,505,11.392,3.034,0.537,-0.036,0.552,0.333,0.115
21,2,1058.0143723650274,1,0,729,11.456,3.062,0.536,-0.079,0.54,0.318,0.141
21,3,985.7572590448326,1,1,818,11.529,3.027,0.533,-0.148,0.538,0.322,0.141
21,4,1176.7638169327006,1,1,757,11.495,3.024,0.517,-0.162,0.536,0.321,0.143
22,1,874.2600082004159,0,0,391,11.579,3,0.524,0.188,0.831,0.09,0.079
22,2,1084.3089980760114,0,0,398,11.742,3,0.533,0.169,0.832,0.09,0.078
22,3,1248.4794150869295,0,1,395,11.657,3.033,0.522,0.096,0.82,0.099,0.081
22,4,1247.084339522443,0,1,381,11.744,2.995,0.528,0.086,0.824,0.089,0.087
23,1,822.4370342012604,0,0,1805,11.898,3.003,0.515,-0.082,0.634,0.277,0.089
23,2,938.5472025663676,0,0,1770,11.847,2.964,0.511,-0.072,0.631,0.279,0.09
23,3,967.434040082743,0,1,1809,11.725,2.924,0.52,-0.085,0.63,0.281,0.09
23,4,1192.0859710543573,0,1,1750,11.7,2.95,0.524,-0.068,0.634,0.279,0.086
24,1,735.4926105391587,0,0,168,12.481,2.94,0.44,-0.087,0.685,0.286,0.03
24,2,711.8163988888176,0,0,190,12.162,2.926,0.426,-0.187,0.721,0.258,0.021
24,3,966.059499769205,0,1,185,12.119,2.854,0.432,-0.129,0.719,0.254,0.027
24,4,961.0106173299926,0,1,192,12.08,2.927,0.453,-0.099,0.729,0.245,0.026
25,1,1247.4576143823008,1,0,302,11.342,3.033,0.626,0.463,0.652,0.252,0.096
25,2,1107.1327497308075,1,0,303,11.408,3.063,0.624,0.401,0.657,0.244,0.099
25,3,1526.8347773806727,1,1,340,11.785,3.032,0.609,0.235,0.659,0.235,0.106
25,4,1350.9516057040787,1,1,324,11.768,3.015,0.593,0.165,0.62,0.272,0.108
26,1,828.3146850113512,0,0,308,11.419,3.01,0.526,0.128,0.597,0.26,0.143
26,2,1015.3503156909464,0,0,299,11.443,3.027,0.522,0.13,0.589,0.264,0.147
26,3,1052.8034345781728,0,1,298,11.472,2.97,0.5,0.063,0.581,0.262,0.158
26,4,1553.4747831811835,0,1,312,11.259,2.946,0.519,0.016,0.583,0.256,0.16
27,1,875.857150959876,0,0,548,11.758,3.078,0.518,-0.118,0.929,0.055,0.016
27,2,989.7132154967136,0,0,585,11.817,3.05,0.515,-0.125,0.93,0.053,0.017
27,3,1116.4163623111165,0,1,562,11.784,3.037,0.52,-0.131,0.923,0.059,0.018
27,4,1202.1474764694713,0,1,535,11.587,3.007,0.521,-0.102,0.927,0.054,0.019
28,1,782.7321201999055,0,0,755,12.113,3.091,0.396,-0.461,0.811,0.136,0.053
28,2,838.9037043601976,0,0,736,12.145,3.094,0.399,-0.444,0.812,0.133,0.054
28,3,854.9338217854644,0,1,701,12.04,3.096,0.414,-0.41,0.82,0.13,0.05
28,4,1056.0168251551222,0,1,696,12.109,3.092,0.428,-0.41,0.829,0.116,0.055
29,1,993.4503235560703,0,0,819,11.3,3.018,0.581,0.36,0.801,0.148,0.051
29,2,1080.6665328884587,0,0,812,11.321,3.002,0.575,0.342,0.803,0.148,0.049
29,3,1317.979661787659,0,1,828,11.249,2.978,0.572,0.309,0.81,0.145,0.045
29,4,1385.2003474727899,0,1,826,11.193,2.989,0.57,0.241,0.811,0.144,0.045
30,1,1048.0552514393155,0,0,716,11.1,2.965,0.627,0.359,0.788,0.122,0.091
30,2,1300.4910776563083,0,0,710,11.234,2.963,0.607,0.33,0.804,0.115,0.08
30,3,1517.0797741151991,0,1,714,11.127,3,0.592,0.275,0.81,0.115,0.076
30,4,1801.8456847962332,0,1,692,11.052,3.026,0.61,0.273,0.805,0.124,0.071
31,1,1007.883818749154,1,0,843,11.692,2.991,0.496,-0.148,0.593,0.256,0.151
31,2,864.9936960932176,1,0,841,11.794,2.969,0.488,-0.168,0.586,0.263,0.151
31,3,927.0597556381239,1,1,792,11.818,2.933,0.485,-0.176,0.585,0.259,0.157
31,4,1000.2189609471617,1,1,826,11.839,2.973,0.478,-0.241,0.59,0.26,0.15
32,1,784.5345421649698,1,0,1461,11.799,2.992,0.482,-0.243,0.921,0.058,0.021
32,2,970.4863122306224,1,0,1489,11.9,2.97,0.485,-0.236,0.919,0.061,0.02
32,3,1027.8662969518416,1,1,1492,11.87,2.957,0.485,-0.246,0.916,0.066,0.018
32,4,1208.0688921334538,1,1,1425,11.764,2.986,0.477,-0.241,0.914,0.068,0.018
33,1,817.0791511195794,1,0,1802,11.612,2.952,0.497,-0.168,0.713,0.223,0.064
33,2,878.4345098215636,1,0,1722,11.588,2.955,0.506,-0.136,0.71,0.222,0.067
33,3,1018.1196157911795,1,1,1733,11.618,2.969,0.504,-0.175,0.717,0.217,0.066
33,4,982.0388930976021,1,1,2755,11.547,2.974,0.511,-0.252,0.722,0.217,0.061
34,1,621.4302577646032,0,0,312,12.524,2.837,0.388,-0.777,0.718,0.173,0.109
34,2,598.1514814927986,0,0,319,12.346,2.906,0.404,-0.673,0.74,0.172,0.088
34,3,635.228570942047,0,1,301,12.266,2.94,0.415,-0.628,0.734,0.173,0.093
34,4,773.3594704615685,0,1,295,12.145,2.959,0.437,-0.56,0.732,0.166,0.102
35,1,942.6781310762752,1,0,204,10.359,2.922,0.691,0.715,0.804,0.152,0.044
35,2,1305.9719288045385,1,0,208,10.597,2.841,0.688,0.636,0.793,0.154,0.053
35,3,1631.6649568334985,1,1,197,10.78,2.904,0.67,0.566,0.766,0.178,0.056
35,4,1677.7073051810044,1,1,203,11.068,2.916,0.631,0.425,0.783,0.163,0.054
36,1,792.3116544079098,1,0,298,11.707,3.013,0.547,-0.066,0.829,0.091,0.081
36,2,978.3424392767222,1,0,305,11.742,3.026,0.515,-0.139,0.82,0.092,0.089
36,3,977.4666755060717,1,1,298,11.666,3.01,0.473,-0.223,0.805,0.104,0.091
36,4,1030.5707426487015,1,1,310,11.731,2.919,0.465,-0.267,0.816,0.1,0.084
37,1,711.5534746270891,0,0,1661,12.021,3.05,0.45,-0.425,0.655,0.284,0.061
37,2,798.0747997160623,0,0,1629,11.994,3.041,0.455,-0.388,0.654,0.286,0.06
37,3,811.9425518275893,0,1,1616,12.055,3.025,0.458,-0.403,0.663,0.275,0.062
37,4,946.370084918484,0,1,1594,11.996,3.009,0.464,-0.378,0.663,0.274,0.063
38,1,727.1396874781033,1,0,1140,12.399,2.968,0.411,-0.556,0.592,0.222,0.186
