id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,830.1889652265213,0,0,435,11.194,3.154,0.593,0.421,0.857,0.099,0.044
1,2,1029.4353910859966,0,0,447,11.128,3.098,0.584,0.378,0.859,0.094,0.047
1,3,1343.7856747624353,0,1,429,11.188,3.091,0.585,0.376,0.855,0.098,0.047
1,4,1469.7017262827253,0,1,437,11.265,3.124,0.581,0.29,0.854,0.096,0.05
2,1,748.6587999599052,1,0,236,11.966,2.928,0.483,-0.473,0.754,0.165,0.081
2,2,969.6256057786744,1,0,217,11.903,2.88,0.498,-0.47,0.756,0.166,0.078
2,3,654.9066428499049,1,1,261,11.959,2.992,0.475,-0.558,0.732,0.172,0.096
2,4,847.8338909480473,1,1,253,11.846,2.968,0.466,-0.519,0.711,0.17,0.119
3,1,888.2605665961685,0,0,218,11.155,2.844,0.592,0.098,0.642,0.239,0.119
3,2,1111.78206971898,0,0,225,11.125,2.907,0.569,0.078,0.662,0.213,0.124
3,3,1244.4730491246141,0,1,211,11.015,2.986,0.578,0.11,0.654,0.223,0.123
3,4,1564.6042640942276,0,1,208,11.147,3.091,0.543,0.054,0.673,0.202,0.125
4,1,603.3592167636508,0,0,645,11.731,2.984,0.495,-0.167,0.484,0.219,0.298
4,2,742.9108921999361,0,0,673,11.612,2.994,0.49,-0.173,0.474,0.223,0.303
4,3,839.7338047198059,0,1,686,11.731,2.968,0.483,-0.234,0.475,0.217,0.308
4,4,1031.9363820130454,0,1,702,11.768,3,0.489,-0.228,0.479,0.222,0.299
5,1,788.7357093585958,1,0,321,11.562,2.953,0.48,-0.192,0.935,0.053,0.012
5,2,926.894368466145,1,0,316,11.734,3.003,0.472,-0.209,0.93,0.054,0.016
5,3,779.081584437046,1,1,328,11.805,2.954,0.47,-0.22,0.93,0.049,0.021
5,4,839.1095128095518,1,1,331,11.814,2.976,0.444,-0.302,0.927,0.045,0.027
6,1,1206.1826973615084,0,0,207,11.592,2.899,0.643,0.092,0.768,0.159,0.072
6,2,1131.9775776615338,0,0,198,11.834,2.894,0.636,0.07,0.773,0.152,0.076
6,3,1245.3521751289456,0,1,201,11.822,2.93,0.617,0.022,0.776,0.154,0.07
6,4,1685.1949744342712,0,1,189,11.859,2.937,0.619,0.039,0.772,0.153,0.074
7,1,777.385023271739,1,0,486,11.31,3.019,0.547,0.158,0.733,0.189,0.078
7,2,1226.156543538057,1,0,468,11.268,2.987,0.543,0.119,0.724,0.19,0.085
7,3,1075.5105157500009,1,1,435,11.212,2.986,0.54,0.057,0.745,0.175,0.08
7,4,1283.0855298709903,1,1,420,11.243,2.952,0.536,0.013,0.757,0.167,0.076
8,1,909.5287908819759,0,0,1140,11.659,2.951,0.525,-0.056,0.519,0.325,0.155
8,2,939.671431830892,0,0,1105,11.546,2.967,0.537,-0.032,0.503,0.335,0.162
8,3,1110.0281073423644,0,1,1225,11.502,2.95,0.532,-0.074,0.508,0.336,0.157
8,4,1273.1097435467962,0,1,1200,11.578,2.957,0.506,-0.154,0.508,0.338,0.154
9,1,960.0082936668822,0,0,1371,11.264,2.972,0.587,0.336,0.801,0.138,0.061
9,2,1153.702729816806,0,0,1349,11.298,2.993,0.586,0.314,0.798,0.142,0.06
9,3,1423.5988741934461,0,1,1286,11.298,3.003,0.582,0.284,0.797,0.144,0.059
9,4,1408.3977664680538,0,1,1344,11.314,2.967,0.568,0.223,0.793,0.142,0.065
10,1,977.1944155945148,0,0,286,11.489,2.892,0.608,0.337,0.682,0.189,0.129
10,2,1035.975661206547,0,0,276,11.602,2.942,0.598,0.305,0.685,0.196,0.12
10,3,1254.5863534407695,0,1,265,11.678,2.925,0.574,0.255,0.683,0.2,0.117
10,4,1472.7449732671523,0,1,283,11.619,2.961,0.569,0.159,0.693,0.191,0.117
11,1,772.5577533824189,0,0,917,11.454,3.04,0.515,-0.014,0.653,0.243,0.104
11,2,834.8895959199689,0,0,920,11.467,3.051,0.513,-0.035,0.646,0.247,0.108
11,3,993.1206470564449,0,1,888,11.555,3.019,0.512,-0.058,0.648,0.248,0.105
11,4,1147.486363255927,0,1,880,11.582,3.003,0.507,-0.103,0.647,0.247,0.107
12,1,654.3135142732045,1,0,537,12.146,2.944,0.473,-0.299,0.65,0.171,0.179
12,2,970.1417610212967,1,0,568,12.015,2.944,0.468,-0.3,0.643,0.165,0.192
12,3,1306.2620158903449,1,1,545,11.914,2.956,0.462,-0.282,0.628,0.165,0.207
12,4,1310.9503228596013,1,1,519,11.926,2.921,0.453,-0.289,0.628,0.16,0.212
13,1,896.5091464470023,0,0,285,11.601,3.137,0.498,-0.012,0.719,0.186,0.095
13,2,1043.4041764928404,0,0,285,11.43,3.165,0.491,0.004,0.73,0.179,0.091
13,3,1531.406151264771,0,1,276,11.566,3.192,0.486,-0.014,0.725,0.181,0.094
13,4,1747.5725146185628,0,1,266,11.347,3.143,0.5,-0.01,0.726,0.184,0.09
14,1,816.2318960216861,0,0,840,12.45,2.992,0.407,-0.65,0.792,0.093,0.115
14,2,736.2653592533951,0,0,852,12.394,3.007,0.427,-0.563,0.803,0.087,0.11
14,3,878.0084062007954,0,1,801,12.305,3.035,0.434,-0.504,0.803,0.09,0.107
14,4,1117.0349264137194,0,1,760,12.495,3.07,0.436,-0.509,0.807,0.089,0.104
15,1,801.9813572038486,1,0,332,12.255,3.03,0.425,-0.78,0.693,0.166,0.142
15,2,792.1985497132544,1,0,337,12.065,3.036,0.436,-0.772,0.688,0.166,0.145
15,3,733.1374405377312,1,1,326,11.798,3.046,0.433,-0.742,0.69,0.166,0.144
15,4,792.4709129255316,1,1,324,11.684,3.037,0.417,-0.755,0.698,0.154,0.148
16,1,809.2517117364127,0,0,102,10.984,2.931,0.588,0.513,0.725,0.147,0.127
16,2,1109.4177071198608,0,0,96,10.915,2.979,0.562,0.42,0.708,0.177,0.115
16,3,1123.9420467793313,0,1,91,11.239,2.901,0.615,0.423,0.681,0.198,0.121
16,4,972.9034673525218,0,1,87,11.138,2.908,0.575,0.294,0.667,0.218,0.115
17,1,845.853644975974,0,0,1099,11.393,3.015,0.549,0.075,0.518,0.316,0.167
17,2,930.3047415359908,0,0,1072,11.409,3,0.549,0.045,0.519,0.32,0.161
17,3,944.8126818300315,0,1,1056,11.554,3.035,0.535,-0.054,0.509,0.326,0.166
17,4,1074.9062992279735,0,1,1031,11.638,3.087,0.533,-0.116,0.497,0.331,0.173
18,1,873.6421210989583,0,0,719,11.453,2.926,0.555,0.294,0.609,0.248,0.143
18,2,1125.6102877131186,0,0,757,11.304,2.952,0.532,0.207,0.606,0.251,0.143
18,3,1184.5016744126126,0,1,802,11.363,2.935,0.519,0.059,0.615,0.251,0.135
18,4,1300.63401139428,0,1,837,11.533,2.926,0.507,-0.047,0.614,0.254,0.131
19,1,802.5730028883237,0,0,1460,11.594,2.929,0.549,0.025,0.712,0.256,0.032
19,2,1088.9316237899948,0,0,1435,11.517,2.962,0.532,0.013,0.721,0.251,0.029
19,3,1215.7515609084103,0,1,1424,11.513,2.993,0.527,0.023,0.721,0.254,0.026
19,4,1334.7960504747064,0,1,1405,11.503,3.017,0.526,0,0.722,0.25,0.028
20,1,796.6110050099873,0,0,561,11.624,3.073,0.606,0.249,0.736,0.169,0.094
20,2,1252.1921620810638,0,0,540,11.599,3.046,0.604,0.221,0.744,0.165,0.091
20,3,1245.7248182734888,0,1,549,11.657,3.04,0.608,0.185,0.75,0.155,0.095
20,4,1397.7295721019416,0,1,540,11.516,3.033,0.587,0.152,0.744,0.157,0.098
21,1,857.7826031637272,0,0,505,11.109,2.889,0.572,0.19,0.556,0.327,0.117
21,2,1017.6628053078565,0,0,507,11.152,2.874,0.562,0.177,0.57,0.31,0.12
21,3,1434.2198199667287,0,1,524,11.293,2.95,0.573,0.161,0.563,0.323,0.115
21,4,1405.8673764079783,0,1,510,11.261,2.945,0.569,0.124,0.553,0.331,0.116
22,1,915.1662694236056,0,0,733,11.393,2.981,0.559,0.031,0.689,0.226,0.085
22,2,942.4856022382231,0,0,747,11.339,3.019,0.557,-0.004,0.688,0.229,0.083
22,3,1124.9058977408301,0,1,767,11.257,3.023,0.553,-0.037,0.686,0.232,0.082
22,4,1073.72964940523,0,1,799,11.115,3.021,0.537,-0.012,0.675,0.238,0.088
23,1,849.5427810610145,0,0,446,11.307,3.047,0.531,0.145,0.626,0.303,0.072
23,2,1195.4938711897612,0,0,443,11.253,3.065,0.535,0.17,0.628,0.305,0.068
