id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,726.9282838143296,0,0,524,11.786,3.059,0.536,-0.033,0.805,0.116,0.078
1,2,1025.5532487128985,0,0,521,11.811,3.058,0.539,-0.051,0.814,0.109,0.077
1,3,1068.299763060253,0,1,542,11.977,3.061,0.522,-0.148,0.817,0.105,0.077
1,4,1276.0470815904123,0,1,556,12.009,3.103,0.529,-0.166,0.82,0.104,0.076
2,1,935.4629792038328,0,0,737,11,3.084,0.611,0.317,0.482,0.319,0.199
2,2,1158.6739062048969,0,0,705,10.838,3.113,0.62,0.323,0.475,0.323,0.201
2,3,1393.4535563953877,0,1,671,10.823,3.115,0.623,0.297,0.468,0.326,0.206
2,4,1342.246477014159,0,1,675,10.927,3.139,0.627,0.249,0.473,0.332,0.196
3,1,1210.5952736007202,1,0,218,11.306,2.991,0.555,0.113,0.688,0.239,0.073
3,2,1280.7064285644635,1,0,215,11.306,2.967,0.563,0.068,0.712,0.214,0.074
3,3,1356.0025377199206,1,1,205,11.428,3.029,0.537,0.007,0.722,0.205,0.073
3,4,1470.0550382516876,1,1,197,11.611,3.01,0.528,-0.06,0.726,0.203,0.071
4,1,730.8856028496806,1,0,2283,11.687,2.992,0.467,-0.338,0.826,0.131,0.044
4,2,881.0586215292566,1,0,2221,11.613,2.991,0.471,-0.308,0.824,0.133,0.044
4,3,968.2121211283106,1,1,2137,11.709,2.996,0.467,-0.367,0.82,0.132,0.047
4,4,1062.6212500618005,1,1,2267,11.653,3.005,0.481,-0.354,0.823,0.131,0.047
5,1,851.0869349766588,1,0,224,11.682,3.067,0.531,0.002,0.705,0.165,0.129
5,2,912.3121740398226,1,0,258,11.719,3.109,0.508,-0.143,0.709,0.159,0.132
5,3,1215.804800406411,1,1,267,11.609,3.12,0.513,-0.119,0.723,0.154,0.124
5,4,1368.4322189180207,1,1,262,11.521,3.134,0.515,-0.134,0.702,0.16,0.137
6,1,843.1814964199904,0,0,505,11.91,3.109,0.477,-0.297,0.828,0.081,0.091
6,2,1289.7354660256174,0,0,509,11.872,3.055,0.507,-0.24,0.809,0.09,0.1
6,3,1273.7917289733384,0,1,509,11.914,3.02,0.495,-0.261,0.8,0.098,0.102
6,4,1173.1677437658234,0,1,525,11.921,3.038,0.488,-0.266,0.779,0.116,0.105
7,1,876.5502525735978,0,0,465,11.496,2.961,0.533,0.045,0.804,0.168,0.028
7,2,1113.449261095004,0,0,467,11.58,2.923,0.529,0.046,0.797,0.18,0.024
7,3,1057.3472214146184,0,1,472,11.722,2.943,0.511,-0.037,0.786,0.186,0.028
7,4,1102.3220902005519,0,1,471,11.781,2.932,0.505,-0.066,0.781,0.193,0.025
8,1,792.8881543273759,0,0,919,11.346,2.929,0.51,-0.069,0.717,0.214,0.069
8,2,981.8847333082656,0,0,915,11.312,2.917,0.521,-0.061,0.725,0.211,0.064
8,3,1049.3551822469187,0,1,928,11.267,2.927,0.531,-0.032,0.726,0.206,0.068
8,4,1177.6282649861591,0,1,886,11.32,2.922,0.535,-0.038,0.729,0.203,0.068
9,1,782.0948622256305,1,0,90,11.159,2.956,0.433,0.084,0.444,0.433,0.122
9,2,1101.3230771758915,1,0,90,11.11,2.878,0.444,0.079,0.478,0.4,0.122
9,3,932.0313913064049,1,1,161,11.517,3.056,0.435,-0.097,0.491,0.416,0.093
9,4,986.0331725777555,1,1,167,11.824,3.006,0.419,-0.189,0.503,0.395,0.102
10,1,659.8862451904781,0,0,588,11.454,3.032,0.541,0.018,0.665,0.185,0.15
10,2,847.8112874854165,0,0,576,11.567,3.03,0.524,-0.058,0.67,0.179,0.151
10,3,1009.3131704457122,0,1,591,11.513,3.029,0.53,-0.047,0.685,0.169,0.146
10,4,1109.9627554664307,0,1,594,11.596,3.024,0.52,-0.116,0.668,0.168,0.163
11,1,1113.408138835354,0,0,842,10.673,2.911,0.632,0.51,0.669,0.211,0.12
11,2,1448.763378762428,0,0,816,10.722,2.958,0.625,0.499,0.673,0.206,0.121
11,3,1560.0298783255678,0,1,794,10.722,2.97,0.62,0.459,0.669,0.213,0.118
11,4,1611.3731952270782,0,1,792,10.732,2.924,0.6,0.389,0.67,0.208,0.121
12,1,643.616565844277,0,0,1202,11.69,3.021,0.534,-0.101,0.893,0.064,0.043
12,2,796.3759911787524,0,0,1157,11.666,2.992,0.54,-0.088,0.896,0.062,0.041
12,3,1033.148566817189,0,1,1143,11.677,2.955,0.538,-0.091,0.899,0.06,0.041
12,4,1185.9360624747123,0,1,1213,11.76,3.004,0.517,-0.245,0.895,0.065,0.04
13,1,703.6405480804877,0,0,463,11.403,3.114,0.521,-0.007,0.618,0.199,0.184
13,2,879.2552815260558,0,0,477,11.26,3.092,0.524,0.02,0.614,0.203,0.182
13,3,1081.1865191244929,0,1,493,11.296,3.085,0.515,-0.045,0.639,0.191,0.17
13,4,1243.1139374268928,0,1,496,11.321,3.071,0.518,-0.073,0.635,0.196,0.169
14,1,767.4159227000745,0,0,737,11.72,2.953,0.509,-0.12,0.607,0.256,0.137
14,2,1043.4785992635332,0,0,746,11.782,2.944,0.52,-0.099,0.623,0.252,0.125
14,3,988.6683914361251,0,1,760,11.771,2.975,0.516,-0.206,0.611,0.259,0.13
14,4,1022.9013207327635,0,1,752,11.671,2.967,0.528,-0.186,0.605,0.265,0.13
15,1,813.7787035978965,1,0,339,11.464,2.917,0.534,0.236,0.764,0.18,0.056
15,2,1229.2556867328026,1,0,354,11.617,2.938,0.545,0.152,0.76,0.181,0.059
15,3,1283.0966288169236,1,1,344,11.57,2.895,0.535,0.097,0.77,0.174,0.055
15,4,1168.2874560489563,1,1,419,11.863,2.969,0.511,-0.086,0.761,0.169,0.069
16,1,660.9855205549472,0,0,408,12.159,3.069,0.4,-0.633,0.77,0.181,0.049
16,2,842.390488317691,0,0,433,11.918,3.109,0.404,-0.579,0.751,0.199,0.051
16,3,962.0868681326681,0,1,427,11.918,3.133,0.417,-0.526,0.754,0.194,0.052
16,4,1156.521689509323,0,1,412,11.937,3.17,0.432,-0.528,0.752,0.199,0.049
17,1,841.8998398903833,0,0,466,11.275,3.002,0.532,0.048,0.725,0.24,0.034
17,2,1055.7792409689637,0,0,574,11.212,2.934,0.528,0.015,0.744,0.221,0.035
17,3,1147.4724108585533,0,1,583,11.448,2.916,0.53,-0.013,0.738,0.218,0.045
17,4,1252.7497926347971,0,1,588,11.535,2.903,0.519,-0.107,0.748,0.204,0.048
18,1,881.2593526716984,1,0,918,11.646,3.025,0.498,-0.256,0.463,0.406,0.131
18,2,868.2754909569794,1,0,889,11.689,3.056,0.501,-0.232,0.465,0.408,0.127
18,3,1065.0694250865452,1,1,870,11.678,3.067,0.505,-0.252,0.457,0.413,0.13
18,4,1003.4008528516815,1,1,873,11.701,3.143,0.512,-0.294,0.466,0.402,0.132
19,1,826.5564266838625,0,0,182,11.58,3.132,0.516,0.13,0.83,0.121,0.049
19,2,724.2344071826741,0,0,273,11.641,3.084,0.498,0.021,0.813,0.128,0.059
19,3,936.4021687873867,0,1,349,11.596,3.158,0.481,-0.037,0.811,0.132,0.057
19,4,1163.7601365332775,0,1,336,11.518,3.137,0.503,-0.026,0.801,0.14,0.06
20,1,1068.5664202027308,1,0,1310,11.284,2.948,0.557,0.159,0.627,0.211,0.163
20,2,1193.8290510777558,1,0,1294,11.356,2.931,0.566,0.149,0.62,0.218,0.162
20,3,1350.7702651251898,1,1,1341,11.471,2.922,0.55,0.048,0.632,0.206,0.163
20,4,1404.962407882739,1,1,1334,11.409,2.908,0.542,0.004,0.629,0.208,0.163
21,1,722.5250342817451,0,0,129,11.593,2.752,0.527,0.033,0.62,0.225,0.155
21,2,947.4493988411193,0,0,153,11.618,2.882,0.536,0.047,0.614,0.242,0.144
21,3,1324.982476082759,0,1,183,11.665,2.798,0.508,-0.2,0.579,0.251,0.169
21,4,1215.6531985597949,0,1,165,11.62,2.855,0.533,-0.239,0.582,0.236,0.182
22,1,745.7209909325077,1,0,952,11.902,3.016,0.472,-0.305,0.643,0.266,0.091
22,2,932.4488968338446,1,0,966,11.778,3.006,0.467,-0.28,0.638,0.261,0.101
22,3,1015.9216930383253,1,1,981,11.691,2.973,0.476,-0.264,0.641,0.261,0.098
22,4,1148.742394382549,1,1,980,11.699,2.982,0.476,-0.31,0.648,0.258,0.094
23,1,776.079922601891,0,0,527,10.718,2.863,0.653,0.358,0.827,0.121,0.051
23,2,998.0185840695775,0,0,510,10.701,2.863,0.625,0.293,0.818,0.124,0.059
23,3,1182.018421404106,0,1,488,10.763,2.83,0.613,0.257,0.818,0.121,0.061
23,4,1333.7141273322186,0,1,483,10.997,2.878,0.596,0.17,0.82,0.12,0.06
24,1,757.4629235936441,0,0,391,11.827,2.941,0.422,-0.402,0.632,0.207,0.161
24,2,865.877063980911,0,0,397,11.777,2.924,0.433,-0.373,0.605,0.227,0.169
24,3,837.3006465851242,0,1,423,11.865,2.896,0.428,-0.433,0.631,0.217,0.151
