id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,754.8951803415266,0,0,425,11.498,3.049,0.506,0.073,0.668,0.219,0.113
1,2,932.8297148337673,0,0,432,11.622,2.993,0.512,0.045,0.669,0.225,0.106
1,3,1051.7665304134844,0,1,430,11.75,2.944,0.505,0.006,0.663,0.228,0.109
1,4,1071.2316089155206,0,1,440,11.69,2.868,0.509,-0.028,0.643,0.241,0.116
2,1,1250.0872444821914,1,0,102,11.217,2.814,0.716,0.462,0.804,0.157,0.039
2,2,1453.6362832941563,1,0,102,11.189,2.873,0.716,0.389,0.833,0.137,0.029
2,3,1558.8638474168201,1,1,107,11.134,3.028,0.673,0.247,0.841,0.14,0.019
2,4,1480.1978709357559,1,1,133,10.96,3.038,0.594,0.052,0.827,0.15,0.023
3,1,618.3384797742217,0,0,191,11.828,3.037,0.476,-0.05,0.743,0.12,0.136
3,2,840.7141542967953,0,0,190,11.776,2.926,0.474,-0.051,0.742,0.111,0.147
3,3,995.2559225726343,0,1,215,11.568,3.102,0.493,-0.091,0.735,0.121,0.144
3,4,1200.4756535978483,0,1,259,11.463,3.162,0.475,-0.121,0.73,0.124,0.147
4,1,824.4712904381889,1,0,487,12.121,3.018,0.405,-0.556,0.943,0.045,0.012
4,2,798.0201771343316,1,0,480,12.202,3.006,0.41,-0.626,0.944,0.044,0.013
4,3,987.8280434834218,1,1,518,12.074,2.973,0.444,-0.488,0.94,0.046,0.014
4,4,1013.9602615451641,1,1,493,12,2.994,0.432,-0.488,0.935,0.051,0.014
5,1,796.310685520664,0,0,319,11.576,2.981,0.486,-0.116,0.9,0.082,0.019
5,2,1073.1019379035624,0,0,307,11.601,2.984,0.498,-0.113,0.899,0.081,0.02
5,3,1261.5328155047869,0,1,297,11.364,3.017,0.515,-0.081,0.899,0.084,0.017
5,4,1397.252530085254,0,1,293,11.334,3.034,0.515,-0.124,0.898,0.082,0.02
6,1,725.3488467021751,1,0,917,12.326,2.992,0.446,-0.44,0.82,0.124,0.056
6,2,705.5750012116183,1,0,992,12.112,3.023,0.483,-0.314,0.831,0.113,0.056
6,3,885.7918857480215,1,1,975,12.187,3.017,0.478,-0.396,0.829,0.11,0.062
6,4,922.079135687666,1,1,931,12.061,3.008,0.48,-0.376,0.824,0.116,0.06
7,1,769.9513286635446,0,0,1142,11.56,3.02,0.468,-0.184,0.518,0.291,0.192
7,2,1002.4181428291998,0,0,1174,11.534,3.037,0.479,-0.134,0.526,0.277,0.197
7,3,1003.1213636192766,0,1,1121,11.525,3.044,0.478,-0.148,0.524,0.277,0.2
7,4,1009.3175509269576,0,1,1114,11.613,3.064,0.475,-0.21,0.525,0.279,0.196
8,1,1037.5649448205022,1,0,165,12.463,2.952,0.382,-0.603,0.618,0.267,0.115
8,2,577.3146780166805,1,0,180,12.353,2.917,0.428,-0.469,0.633,0.261,0.106
8,3,693.9831371466904,1,1,191,12.315,2.932,0.44,-0.426,0.618,0.267,0.115
