id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,750.042969982944,0,0,455,11.648,3.136,0.473,-0.312,0.859,0.105,0.035
1,2,908.8854754452185,0,0,470,11.568,3.177,0.5,-0.246,0.864,0.098,0.038
1,3,1057.220960833516,0,1,453,11.647,3.174,0.497,-0.325,0.868,0.099,0.033
1,4,1040.9955849718012,0,1,434,11.738,3.233,0.502,-0.283,0.866,0.104,0.03
2,1,828.1899003790111,0,0,1370,11.345,2.998,0.535,-0.021,0.818,0.123,0.06
2,2,981.142882709973,0,0,1311,11.384,2.977,0.538,-0.051,0.809,0.129,0.063
2,3,1047.254120114705,0,1,1388,11.44,2.918,0.535,-0.125,0.806,0.132,0.062
2,4,1215.259327503278,0,1,1427,11.446,2.936,0.519,-0.166,0.802,0.135,0.063
3,1,855.2410248209688,1,0,952,12.455,3.037,0.421,-0.556,0.764,0.107,0.129
3,2,927.4975529425571,1,0,884,12.421,3.041,0.426,-0.494,0.762,0.11,0.128
3,3,959.9014922194817,1,1,859,12.247,2.991,0.43,-0.49,0.764,0.108,0.128
3,4,1000.7765887383753,1,1,828,12.149,3.013,0.448,-0.436,0.761,0.104,0.135
4,1,879.6851852848805,0,0,103,11.094,2.748,0.505,-0.156,0.757,0.175,0.068
4,2,810.398111957648,0,0,103,11.237,2.777,0.466,-0.257,0.767,0.165,0.068
4,3,1454.5435298916575,0,1,103,11.446,2.903,0.437,-0.272,0.777,0.146,0.078
4,4,974.1287035006409,0,1,95,11.397,2.853,0.421,-0.321,0.8,0.126,0.074
5,1,1010.1299157351496,0,0,394,11.921,3.063,0.543,0.051,0.447,0.388,0.165
5,2,1186.7769493685298,0,0,371,11.845,3.049,0.547,0.051,0.442,0.396,0.162
5,3,1255.5124427143742,0,1,373,11.939,3.035,0.52,-0.09,0.458,0.375,0.166
5,4,1283.3394773965356,0,1,350,12.028,3.017,0.529,-0.11,0.454,0.377,0.169
6,1,850.0856699429679,1,0,1058,11.447,2.999,0.516,-0.128,0.821,0.06,0.119
6,2,936.0048261730278,1,0,1032,11.42,2.994,0.516,-0.115,0.828,0.057,0.114
6,3,1246.7705146885583,1,1,1014,11.424,2.982,0.513,-0.144,0.825,0.062,0.112
