id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1050.4745004138015,0,0,434,11.43,3.035,0.588,0.226,0.576,0.258,0.166
1,2,1289.9111632230033,0,0,433,11.332,3.032,0.594,0.244,0.568,0.256,0.176
1,3,1218.29925107466,0,1,441,11.634,3.027,0.567,-0.015,0.558,0.261,0.181
1,4,1476.8821548628446,0,1,433,11.742,3,0.554,-0.057,0.554,0.261,0.185
2,1,831.2772396506324,0,0,224,11.589,2.96,0.518,-0.157,0.554,0.312,0.134
2,2,920.1374098044388,0,0,213,11.425,3.038,0.526,-0.171,0.568,0.296,0.136
2,3,1192.0142918892043,0,1,212,11.31,3.052,0.524,-0.107,0.599,0.255,0.146
2,4,1236.5432486895063,0,1,236,11.405,2.975,0.534,-0.189,0.606,0.263,0.131
3,1,1027.3345041076616,0,0,247,10.793,3.126,0.66,0.522,0.911,0.061,0.028
3,2,1145.1090350979903,0,0,234,10.787,3.15,0.671,0.505,0.902,0.068,0.03
3,3,1509.6698135575728,0,1,270,10.897,3.067,0.644,0.442,0.904,0.074,0.022
3,4,1761.052596875444,0,1,286,11.053,3.094,0.636,0.354,0.909,0.073,0.017
4,1,552.3031787895098,0,0,337,13.027,2.905,0.389,-0.954,0.543,0.315,0.142
4,2,614.773703042243,0,0,328,12.771,2.912,0.396,-0.854,0.543,0.317,0.14
4,3,668.937068345339,0,1,305,12.659,2.892,0.393,-0.801,0.557,0.321,0.121
4,4,970.5457264769709,0,1,303,12.544,2.97,0.416,-0.741,0.551,0.32,0.129
5,1,1070.7084683402495,0,0,601,10.752,3.007,0.604,0.473,0.892,0.082,0.027
5,2,1233.2780212185064,0,0,633,10.855,3.019,0.6,0.451,0.893,0.082,0.025
5,3,1371.6107851527663,0,1,627,10.94,3.003,0.609,0.401,0.887,0.093,0.021
5,4,1716.7890252989182,0,1,609,10.916,2.985,0.593,0.357,0.888,0.094,0.018
6,1,736.761205701205,0,0,146,11.705,3.021,0.562,0.011,0.555,0.39,0.055
6,2,876.1436239804523,0,0,134,11.496,3.067,0.582,0.048,0.567,0.381,0.052
6,3,1257.9427772103722,0,1,161,11.647,3.106,0.478,-0.049,0.602,0.366,0.031
6,4,1391.6312092028775,0,1,189,11.88,3.069,0.471,-0.173,0.624,0.344,0.032
7,1,962.0556343366911,1,0,1970,10.777,2.983,0.601,0.445,0.814,0.118,0.068
7,2,1195.9125238884387,1,0,1999,10.819,2.99,0.602,0.435,0.824,0.112,0.064
7,3,1308.6655995436986,1,1,1982,10.953,2.985,0.592,0.353,0.821,0.115,0.064
7,4,1533.9861403793648,1,1,1934,10.988,2.981,0.583,0.303,0.819,0.118,0.064
8,1,963.5221556786354,1,0,576,11.487,3.014,0.519,0.039,0.753,0.168,0.078
8,2,1025.3112316985716,1,0,574,11.477,3.016,0.519,-0.026,0.74,0.179,0.08
8,3,1033.4357064722406,1,1,596,11.474,3.111,0.518,-0.083,0.738,0.181,0.081
8,4,1407.8103364748615,1,1,581,11.481,3.093,0.527,-0.042,0.731,0.188,0.081
9,1,864.869358238386,0,0,774,11.742,2.937,0.553,0.079,0.792,0.171,0.037
9,2,1077.5653694360617,0,0,840,11.765,3.011,0.535,0.001,0.794,0.17,0.036
9,3,1044.8674814537626,0,1,921,12.162,2.998,0.514,-0.189,0.801,0.164,0.035
9,4,1282.9398992287465,0,1,866,12.053,2.969,0.497,-0.212,0.799,0.169,0.032
10,1,858.334634430039,1,0,3724,11.544,2.995,0.534,-0.035,0.618,0.215,0.167
10,2,1043.3399431479609,1,0,3603,11.566,3.012,0.536,-0.039,0.62,0.213,0.167
10,3,1232.767324364954,1,1,3344,11.53,3.008,0.542,-0.036,0.621,0.211,0.168
10,4,1331.6677822386157,1,1,3187,11.596,3.01,0.533,-0.089,0.624,0.209,0.166
11,1,802.4482947022709,0,0,736,11.432,3.124,0.514,-0.017,0.507,0.338,0.155
11,2,838.1201437643678,0,0,775,11.565,3.085,0.516,-0.053,0.516,0.325,0.159
11,3,1081.5737884443145,0,1,760,11.574,3.064,0.505,-0.068,0.521,0.324,0.155
11,4,1283.311197343599,0,1,751,11.478,3.085,0.513,-0.079,0.533,0.306,0.161
12,1,1038.7213572488743,1,0,305,10.395,3.115,0.61,0.656,0.515,0.348,0.138
12,2,1528.678203488284,1,0,304,10.348,3.148,0.612,0.652,0.516,0.352,0.132
