id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,730.5265463991874,0,0,280,11.494,2.971,0.554,0.103,0.618,0.268,0.114
1,2,979.829750325962,0,0,302,11.651,2.917,0.54,0.102,0.613,0.281,0.106
1,3,1247.5178287992183,0,1,296,11.735,2.98,0.517,0.04,0.622,0.277,0.101
1,4,1394.971018894749,0,1,294,11.846,3.031,0.493,-0.094,0.633,0.259,0.109
2,1,826.4184128781895,0,0,91,11.456,3.33,0.396,-0.031,0.681,0.253,0.066
2,2,957.857499413079,0,0,82,11.351,3.256,0.39,-0.014,0.695,0.244,0.061
2,3,788.5816934985888,0,1,75,11.268,3.147,0.44,-0.033,0.627,0.32,0.053
2,4,769.1577808645943,0,1,76,11.327,3.026,0.434,-0.013,0.658,0.289,0.053
3,1,671.1576673501596,1,0,394,12.855,2.944,0.401,-0.723,0.508,0.447,0.046
3,2,804.9857936499108,1,0,498,12.622,3.04,0.432,-0.594,0.512,0.438,0.05
3,3,864.2407739171381,1,1,505,12.512,3.059,0.434,-0.575,0.503,0.45,0.048
3,4,1061.6032216458423,1,1,488,12.453,3.023,0.432,-0.54,0.504,0.447,0.049
4,1,722.6641061112362,1,0,301,11.628,3.213,0.548,-0.009,0.512,0.269,0.219
4,2,838.2777337721503,1,0,288,11.655,3.194,0.549,0.018,0.514,0.257,0.229
4,3,1087.0516316100047,1,1,316,12.027,3.278,0.532,-0.112,0.525,0.259,0.215
4,4,1131.2153861681584,1,1,352,12.041,3.259,0.526,-0.25,0.526,0.261,0.213
5,1,797.7768988121679,0,0,376,11.723,2.92,0.529,-0.066,0.798,0.125,0.077
5,2,1064.3455242758548,0,0,383,11.643,2.945,0.522,-0.016,0.794,0.133,0.073
5,3,1064.3890404164042,0,1,391,11.614,2.877,0.535,-0.034,0.79,0.133,0.077
5,4,1210.113218424327,0,1,377,11.625,2.899,0.544,-0.018,0.785,0.143,0.072
6,1,714.3861050295823,1,0,121,11.357,2.926,0.57,-0.184,0.744,0.165,0.091
6,2,888.9352019370857,1,0,127,11.597,3.055,0.52,-0.252,0.756,0.157,0.087
6,3,1009.0522924820878,1,1,124,11.267,3.097,0.548,-0.194,0.734,0.161,0.105
6,4,1367.433067534403,1,1,131,11.169,3.206,0.504,-0.284,0.756,0.153,0.092
7,1,1359.11396062296,0,0,130,11.756,2.523,0.631,0.479,0.7,0.154,0.146
7,2,978.0154507551277,0,0,156,11.619,2.679,0.615,0.4,0.686,0.154,0.16
7,3,1593.564601667308,0,1,165,11.708,2.721,0.594,0.31,0.679,0.158,0.164
7,4,1702.2727153881726,0,1,169,11.822,2.84,0.604,0.278,0.675,0.16,0.166
8,1,695.3180677500513,0,0,275,11.026,3.047,0.618,0.389,0.684,0.262,0.055
8,2,1075.664773730766,0,0,284,11.047,3,0.606,0.323,0.711,0.246,0.042
8,3,1327.5164640025894,0,1,269,10.982,3.03,0.587,0.333,0.699,0.26,0.041
8,4,1418.6260143398629,0,1,255,11.127,3.094,0.58,0.231,0.71,0.255,0.035
9,1,1494.9169885032632,1,0,186,11.415,3.102,0.516,0.035,0.581,0.301,0.118
