id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1053.0853386765764,1,0,62,11.534,2.79,0.403,-0.094,0.726,0.113,0.161
1,2,1015.9579144694072,1,0,65,11.864,2.769,0.477,-0.117,0.738,0.138,0.123
1,3,791.9247266456084,1,1,99,11.78,2.99,0.505,-0.09,0.788,0.111,0.101
1,4,1252.5209519242514,1,1,125,11.907,3.128,0.496,-0.262,0.792,0.112,0.096
2,1,784.8397138222185,1,0,3721,11.665,3.037,0.52,-0.022,0.434,0.409,0.157
2,2,1002.380936630215,1,0,3685,11.664,3.05,0.518,-0.022,0.436,0.406,0.158
2,3,1057.7252136542113,1,1,3561,11.674,3.037,0.52,-0.022,0.443,0.402,0.155
2,4,1311.2592798362282,1,1,3404,11.626,3.01,0.525,-0.008,0.437,0.407,0.156
3,1,775.8248231405113,1,0,1309,11.253,2.969,0.587,0.246,0.729,0.174,0.097
3,2,1135.6564157765965,1,0,1288,11.335,2.985,0.574,0.211,0.719,0.181,0.1
3,3,1198.0250344080519,1,1,1309,11.368,2.979,0.575,0.169,0.717,0.182,0.102
3,4,1327.5753545785683,1,1,1262,11.237,2.995,0.571,0.159,0.716,0.183,0.101
4,1,912.0025704710667,0,0,1972,11.008,3.027,0.608,0.391,0.738,0.14,0.122
4,2,1230.737313611508,0,0,2018,11.069,3.034,0.605,0.367,0.74,0.139,0.12
4,3,1257.7584186206275,0,1,1995,11.197,3.028,0.591,0.285,0.742,0.135,0.122
4,4,1473.6907056543064,0,1,1949,11.297,3.029,0.582,0.231,0.739,0.134,0.126
5,1,802.5034880645378,0,0,411,11.652,3.095,0.513,0.031,0.652,0.217,0.131
5,2,985.7073098850844,0,0,390,11.597,3.074,0.521,0.053,0.656,0.215,0.128
5,3,978.8485299794634,0,1,382,11.473,3.068,0.524,0.075,0.665,0.202,0.134
5,4,1156.5453561892384,0,1,363,11.458,3.077,0.526,0.057,0.669,0.209,0.121
6,1,555.9795854738792,0,0,188,11.791,2.915,0.473,-0.097,0.835,0.101,0.064
6,2,1079.3111072341958,0,0,224,11.309,2.964,0.487,-0.001,0.812,0.125,0.062
6,3,956.9983486667466,0,1,225,11.344,2.956,0.493,0.006,0.836,0.107,0.058
6,4,915.3734008246852,0,1,219,11.379,2.927,0.498,-0.005,0.84,0.1,0.059
7,1,766.4496530029144,0,0,776,11.803,2.996,0.485,-0.281,0.732,0.197,0.071
7,2,741.5335282461734,0,0,784,11.76,2.973,0.494,-0.24,0.722,0.204,0.074
7,3,894.7099928978504,0,1,774,11.635,2.991,0.494,-0.199,0.729,0.195,0.076
7,4,1010.9019071596958,0,1,891,11.591,2.991,0.492,-0.215,0.723,0.204,0.073
8,1,818.5613557167468,1,0,318,11.124,3.069,0.588,0.309,0.66,0.17,0.17
8,2,1277.9408557516076,1,0,327,11.123,3.031,0.569,0.218,0.664,0.187,0.15
8,3,1751.069065839852,1,1,317,11.301,2.968,0.562,0.166,0.653,0.192,0.155
8,4,1517.341378979188,1,1,310,11.273,2.906,0.552,0.069,0.668,0.181,0.152
9,1,773.6426441837503,0,0,332,11.499,2.889,0.512,-0.112,0.756,0.117,0.127
9,2,883.3246164101002,0,0,313,11.545,2.942,0.524,-0.072,0.741,0.125,0.134
9,3,1165.5037338870766,0,1,321,11.635,2.931,0.52,-0.102,0.754,0.109,0.137
9,4,1338.899611948339,0,1,317,11.57,2.959,0.511,-0.153,0.748,0.114,0.139
10,1,894.9244177487113,0,0,255,11.599,3.153,0.627,0.413,0.435,0.439,0.125
10,2,1015.964996474507,0,0,248,11.729,3.077,0.593,0.367,0.444,0.435,0.121
10,3,1258.6621903293717,0,1,238,11.825,3.08,0.588,0.366,0.441,0.45,0.109
10,4,1785.213737851002,0,1,229,11.982,3.118,0.581,0.329,0.441,0.454,0.105
11,1,714.8320794882006,1,0,379,10.663,3.108,0.641,0.662,0.776,0.164,0.061
11,2,1349.623398317603,1,0,386,10.843,3.132,0.63,0.564,0.775,0.168,0.057
11,3,1486.7727254094846,1,1,463,10.836,3.05,0.635,0.47,0.756,0.192,0.052
11,4,1360.39678164102,1,1,536,10.737,3.09,0.629,0.373,0.75,0.196,0.054
12,1,704.4002923757691,0,0,537,11.892,3.132,0.434,-0.185,0.462,0.305,0.233
12,2,850.7352444274902,0,0,540,11.757,3.104,0.439,-0.165,0.465,0.296,0.239
12,3,977.0570047740447,0,1,547,11.677,3.13,0.468,-0.116,0.47,0.285,0.245
12,4,1118.5967067068361,0,1,592,11.778,3.132,0.466,-0.234,0.459,0.289,0.252
13,1,791.747597114307,1,0,919,11.325,2.924,0.544,0.21,0.686,0.258,0.057
13,2,1073.5703707930186,1,0,948,11.415,2.912,0.535,0.14,0.696,0.249,0.055
13,3,1166.7948936800396,1,1,1032,11.489,2.936,0.519,0.062,0.69,0.254,0.056
13,4,1229.9824296660588,1,1,1017,11.548,2.942,0.514,0.035,0.693,0.25,0.057
14,1,907.7008217008719,1,0,560,11.098,3.07,0.604,0.241,0.505,0.3,0.195
14,2,1193.589393051226,1,0,615,11.451,3.047,0.548,0.1,0.519,0.293,0.189
14,3,1737.3554807414478,1,1,581,11.36,3.031,0.546,0.1,0.511,0.294,0.194
14,4,1775.846997750807,1,1,574,11.581,3.045,0.54,0.036,0.514,0.289,0.197
15,1,759.1770576233268,0,0,402,12.011,3.072,0.502,-0.137,0.813,0.087,0.1
15,2,892.5122007273843,0,0,385,12.048,3.125,0.519,-0.136,0.813,0.081,0.106
15,3,1177.1926723276486,0,1,368,12.015,3.011,0.519,-0.143,0.818,0.087,0.095
15,4,1237.1230227007484,0,1,352,12.084,3.011,0.52,-0.147,0.815,0.082,0.102
16,1,929.4098233696079,0,0,643,11.336,2.978,0.569,0.195,0.798,0.128,0.075
16,2,1135.74153482417,0,0,630,11.319,2.965,0.568,0.176,0.802,0.127,0.071
16,3,1409.6594955806684,0,1,661,11.265,3.033,0.56,0.137,0.811,0.123,0.067
16,4,1402.862816047877,0,1,622,11.328,2.994,0.55,0.079,0.809,0.125,0.066
17,1,826.1060824499419,0,0,1372,11.874,3.076,0.498,-0.041,0.795,0.09,0.114
17,2,922.8423709074037,0,0,1308,11.811,3.106,0.498,-0.017,0.798,0.092,0.11
