id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,593.626376362526,1,0,61,11.418,2.885,0.574,-0.237,0.689,0.213,0.098
1,2,762.097869764179,1,0,64,11.463,3,0.547,-0.307,0.672,0.234,0.094
1,3,1337.2816316331712,1,1,63,11.607,2.952,0.492,-0.359,0.698,0.206,0.095
1,4,992.4274020952982,1,1,110,12.005,2.873,0.5,-0.3,0.709,0.182,0.109
2,1,770.0846848145484,1,0,525,11.259,2.949,0.541,0.111,0.644,0.242,0.114
2,2,1152.352568208946,1,0,506,11.33,2.986,0.547,0.095,0.654,0.233,0.113
2,3,1344.3218566803012,1,1,490,11.301,2.986,0.559,0.099,0.655,0.227,0.118
2,4,1281.3667027219633,1,1,503,11.562,2.972,0.551,0.011,0.662,0.227,0.111
3,1,981.1046918412347,0,0,617,11.54,3,0.593,0.359,0.634,0.295,0.071
3,2,1331.7472343722895,0,0,611,11.612,3.021,0.581,0.263,0.635,0.293,0.072
3,3,1234.3838178743044,0,1,619,11.767,3.082,0.564,0.151,0.641,0.291,0.068
3,4,1179.0276072243873,0,1,616,11.984,3.058,0.555,0.025,0.649,0.281,0.07
4,1,791.0520444651244,1,0,660,11.637,3.076,0.503,-0.133,0.658,0.223,0.12
4,2,1024.9469594888355,1,0,649,11.597,3.096,0.513,-0.093,0.667,0.227,0.106
4,3,1090.7110749305004,1,1,673,11.679,3.144,0.502,-0.142,0.669,0.224,0.107
4,4,1132.8780141799568,1,1,624,11.713,3.152,0.505,-0.147,0.668,0.228,0.104
5,1,920.803728433997,1,0,1141,11.43,2.993,0.544,0.079,0.649,0.271,0.08
5,2,1135.561431126353,1,0,1173,11.405,2.963,0.528,0.035,0.658,0.263,0.079
5,3,1342.5409077193515,1,1,1077,11.381,2.953,0.527,0.031,0.667,0.253,0.081
5,4,1405.0366385751513,1,1,1069,11.415,2.952,0.499,-0.048,0.671,0.249,0.08
6,1,588.471164680503,1,0,64,11.63,3.172,0.562,-0.253,0.828,0.094,0.078
6,2,1141.1792514463978,1,0,70,12.646,3.157,0.543,-0.385,0.871,0.086,0.043
6,3,968.9381907150168,1,1,67,12.461,3.254,0.507,-0.328,0.851,0.104,0.045
6,4,773.7523614635749,1,1,94,12.775,3.16,0.436,-0.579,0.904,0.074,0.021
7,1,636.5867590186525,1,0,443,12.27,3.018,0.44,-0.515,0.842,0.117,0.041
7,2,712.6843476596533,1,0,434,12.206,3.055,0.449,-0.493,0.829,0.124,0.046
7,3,917.5197131996458,1,1,502,11.757,3.014,0.484,-0.316,0.843,0.106,0.052
7,4,1004.8031110169921,1,1,519,11.678,2.96,0.484,-0.334,0.834,0.11,0.056
