id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1148.189943197219,0,0,717,11.001,2.951,0.607,0.32,0.741,0.159,0.1
1,2,1308.214604424939,0,0,678,11.035,2.982,0.591,0.266,0.74,0.155,0.105
1,3,1451.2026553686521,0,1,666,11.154,3.003,0.584,0.222,0.749,0.15,0.101
1,4,1667.7821393930983,0,1,652,11.046,3.008,0.583,0.196,0.761,0.146,0.094
2,1,814.6440289277626,0,0,3721,11.563,2.992,0.52,-0.036,0.482,0.403,0.115
2,2,997.0136085714344,0,0,3462,11.581,2.998,0.527,-0.025,0.486,0.399,0.116
2,3,1104.5978410145847,0,1,3449,11.628,3.001,0.524,-0.06,0.486,0.402,0.113
2,4,1262.880836567105,0,1,3387,11.646,3.006,0.522,-0.084,0.492,0.395,0.113
3,1,792.6440037141087,0,0,1056,11.459,2.941,0.509,-0.019,0.38,0.366,0.255
3,2,1050.8929609269649,0,0,1057,11.511,2.95,0.518,0,0.376,0.377,0.248
3,3,1040.6889944198394,0,1,1048,11.663,2.931,0.505,-0.071,0.381,0.375,0.244
3,4,1214.9068785533595,0,1,1021,11.621,2.882,0.493,-0.088,0.39,0.373,0.237
4,1,777.8650249566942,1,0,525,11.381,3,0.503,0.045,0.667,0.154,0.179
4,2,1177.6847441935547,1,0,546,11.35,3.009,0.518,0.067,0.658,0.158,0.185
4,3,1211.901310579014,1,1,544,11.318,2.978,0.52,0.06,0.66,0.16,0.18
4,4,1361.2289808179962,1,1,521,11.484,2.969,0.52,0.031,0.664,0.167,0.169
5,1,694.5909920085574,0,0,719,12.235,3.056,0.446,-0.536,0.823,0.114,0.063
5,2,719.2120947534589,0,0,696,12.268,3.023,0.458,-0.527,0.832,0.105,0.063
5,3,856.2670515261688,0,1,669,12.27,3.013,0.472,-0.488,0.827,0.106,0.067
5,4,1069.1325398172944,0,1,655,12.192,2.988,0.47,-0.49,0.823,0.113,0.064
6,1,786.5418173158745,1,0,204,11.979,2.975,0.471,-0.266,0.74,0.172,0.088
6,2,850.4325060587031,1,0,192,11.963,3.01,0.479,-0.229,0.729,0.182,0.089
6,3,1009.4748063643174,1,1,182,11.892,3.038,0.473,-0.259,0.72,0.203,0.077
6,4,1351.4296909027717,1,1,214,12.037,3.079,0.514,-0.209,0.734,0.196,0.07
7,1,1080.3853483852947,0,0,755,10.923,3.075,0.592,0.252,0.445,0.301,0.254
7,2,979.328960891744,0,0,764,11.015,3.094,0.584,0.19,0.445,0.306,0.249
