id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,944.6781150783443,0,0,372,11.242,2.97,0.57,0.176,0.575,0.277,0.148
1,2,1015.9411179993153,0,0,347,11.37,2.988,0.559,0.14,0.565,0.297,0.138
1,3,1169.6654563430795,0,1,392,11.463,2.939,0.564,0.087,0.571,0.288,0.14
1,4,1500.4370071156318,0,1,370,11.237,2.957,0.559,0.032,0.573,0.292,0.135
2,1,905.4884764951524,1,0,225,11.135,2.764,0.467,0.08,0.769,0.111,0.12
2,2,1472.7328299444268,1,0,227,11.178,2.789,0.467,0.075,0.762,0.11,0.128
2,3,1147.3498399794246,1,1,245,11.092,2.743,0.482,0.088,0.722,0.118,0.159
2,4,1616.5027420784781,1,1,250,10.887,2.8,0.496,0.124,0.728,0.132,0.14
3,1,612.2193457337884,0,0,321,11.441,2.875,0.53,0.015,0.773,0.103,0.125
3,2,801.6626443445901,0,0,316,11.584,2.858,0.513,0.008,0.782,0.089,0.13
3,3,916.6592533193644,0,1,303,11.669,2.888,0.502,-0.03,0.769,0.099,0.132
3,4,1034.1630022896152,0,1,310,11.697,2.916,0.49,-0.078,0.755,0.113,0.132
4,1,693.4919023157535,0,0,456,11.598,3.107,0.504,-0.123,0.759,0.182,0.059
4,2,820.2148679653883,0,0,446,11.662,3.11,0.487,-0.161,0.751,0.188,0.061
4,3,1021.3926304456978,0,1,457,11.589,3.068,0.477,-0.151,0.759,0.186,0.055
4,4,1144.6355818819313,0,1,441,11.587,3.023,0.478,-0.174,0.771,0.179,0.05
5,1,642.6724011344359,0,0,173,12.913,3.324,0.347,-1.148,0.653,0.202,0.145
5,2,770.28933329971,0,0,165,13.096,3.194,0.376,-1.128,0.673,0.194,0.133
5,3,673.5799372072015,0,1,167,13.095,3.096,0.353,-1,0.677,0.186,0.138
5,4,632.0256681663542,0,1,155,12.953,3.148,0.419,-0.931,0.665,0.2,0.135
6,1,758.3215493816837,1,0,361,12.139,3.083,0.49,-0.465,0.676,0.158,0.166
6,2,764.8671571630382,1,0,346,12.029,3.098,0.486,-0.442,0.691,0.142,0.168
6,3,822.8123646421437,1,1,350,11.877,3.086,0.466,-0.446,0.7,0.14,0.16
6,4,944.4064750757811,1,1,333,11.694,3.027,0.477,-0.428,0.691,0.147,0.162
7,1,707.0759234407411,1,0,250,11.87,3.06,0.46,-0.36,0.86,0.084,0.056
7,2,894.6461608874646,1,0,240,11.894,3.004,0.467,-0.309,0.863,0.088,0.05
7,3,1024.036515751592,1,1,268,11.667,2.955,0.496,-0.325,0.869,0.078,0.052
7,4,1454.6540981061391,1,1,304,11.588,3,0.487,-0.416,0.859,0.092,0.049
8,1,910.2227158656583,0,0,212,11.183,3.005,0.599,0.296,0.651,0.217,0.132
8,2,1312.886500138687,0,0,228,11.485,2.952,0.592,0.171,0.632,0.232,0.136
