id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,629.1996346985246,0,0,285,11.514,3.137,0.54,0.071,0.649,0.274,0.077
1,2,834.6146942324298,0,0,266,11.224,3.113,0.56,0.11,0.647,0.286,0.068
1,3,1184.865789731846,0,1,256,11.195,3.094,0.551,0.116,0.648,0.281,0.07
1,4,1258.386356232437,0,1,250,11.089,3.168,0.516,0.05,0.656,0.272,0.072
2,1,943.1271670029246,0,0,285,11.302,2.993,0.568,0.245,0.575,0.27,0.154
2,2,1035.615777149259,0,0,331,11.543,3.027,0.571,0.129,0.571,0.281,0.148
2,3,1141.8101601438568,0,1,320,11.52,3.084,0.575,0.147,0.575,0.275,0.15
2,4,1294.739162667243,0,1,327,11.599,3.073,0.566,0.075,0.572,0.278,0.15
3,1,882.7421627231442,1,0,394,11.036,2.937,0.602,0.411,0.896,0.066,0.038
3,2,1142.1178570561003,1,0,378,10.974,2.952,0.595,0.401,0.892,0.066,0.042
3,3,1393.1497604892543,1,1,392,11.097,2.885,0.592,0.362,0.893,0.071,0.036
3,4,1539.0746327040854,1,1,359,11.107,2.933,0.579,0.355,0.889,0.072,0.039
4,1,792.0142009130168,1,0,60,12.743,2.733,0.433,-0.721,0.767,0.183,0.05
4,2,1027.5707561139748,1,0,56,12.598,2.768,0.429,-0.641,0.768,0.179,0.054
4,3,1081.6027606266512,1,1,65,11.987,2.708,0.415,-0.598,0.738,0.215,0.046
4,4,1669.5136229385862,1,1,67,11.868,2.851,0.403,-0.521,0.731,0.224,0.045
5,1,654.3359160789613,1,0,278,11.355,2.903,0.536,0.033,0.59,0.299,0.112
5,2,754.7748703079253,1,0,277,11.425,2.935,0.549,-0.013,0.599,0.296,0.105
5,3,896.5600919903854,1,1,268,11.588,2.944,0.541,-0.035,0.593,0.299,0.108
5,4,1356.692066013597,1,1,260,11.66,2.915,0.515,-0.056,0.581,0.308,0.112
6,1,675.524478135597,0,0,165,10.602,2.915,0.6,0.519,0.879,0.085,0.036
6,2,917.27925965135,0,0,171,10.676,2.895,0.579,0.414,0.883,0.082,0.035
6,3,1242.579777378077,0,1,169,10.874,2.929,0.58,0.383,0.893,0.077,0.03
6,4,1555.940391590882,0,1,167,10.764,2.976,0.587,0.33,0.886,0.078,0.036
7,1,891.7360225310365,0,0,2719,11.124,3.021,0.571,0.302,0.737,0.241,0.022
7,2,1115.4172524307733,0,0,2698,11.173,3.01,0.569,0.297,0.737,0.241,0.022
7,3,1298.6254989284676,0,1,2624,11.232,3.017,0.564,0.252,0.739,0.237,0.024
7,4,1509.6984046589919,0,1,2483,11.334,3.003,0.556,0.191,0.735,0.241,0.024
8,1,1335.7377072531915,1,0,63,11.784,3.063,0.556,0.356,0.873,0.079,0.048
8,2,1650.257965885539,1,0,65,11.734,3.046,0.554,0.293,0.892,0.077,0.031
8,3,1086.0341030654638,1,1,97,11.371,3.052,0.536,0.134,0.866,0.103,0.031
8,4,1481.9691599106043,1,1,126,12.119,3.143,0.476,-0.14,0.873,0.095,0.032
9,1,856.9498843273448,0,0,359,11.407,2.9,0.526,0.061,0.741,0.109,0.15
9,2,1048.4395333510647,0,0,373,11.542,2.906,0.52,0.02,0.745,0.113,0.142
9,3,942.0939855538535,0,1,363,11.509,2.937,0.54,-0.023,0.771,0.107,0.121
9,4,1206.7809771513362,0,1,350,11.43,3.037,0.546,-0.115,0.769,0.109,0.123
10,1,640.31165399746,0,0,1141,11.977,2.958,0.463,-0.299,0.821,0.103,0.075
