id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,989.2780263630368,1,0,1201,11.206,2.924,0.602,0.38,0.703,0.167,0.131
1,2,1297.4893440393378,1,0,1122,11.235,2.933,0.614,0.375,0.699,0.165,0.136
1,3,1364.6844353592155,1,1,1085,11.272,2.93,0.606,0.332,0.696,0.173,0.131
1,4,1448.5596933750505,1,1,1091,11.298,2.951,0.588,0.264,0.688,0.182,0.129
2,1,616.6279002292906,0,0,384,12.21,3.096,0.492,-0.54,0.768,0.156,0.076
2,2,717.4494709190426,0,0,367,12.1,3.071,0.493,-0.516,0.785,0.142,0.074
2,3,793.2883602452193,0,1,355,12.117,3.034,0.479,-0.468,0.789,0.138,0.073
2,4,880.8547384841503,0,1,326,12.05,3.009,0.485,-0.437,0.798,0.129,0.074
3,1,875.7430105934792,1,0,516,11.268,2.963,0.529,0.228,0.723,0.219,0.058
3,2,1108.6168026591652,1,0,513,11.375,2.963,0.536,0.221,0.731,0.214,0.055
3,3,1402.7426748688742,1,1,496,11.398,3.006,0.528,0.143,0.728,0.208,0.065
3,4,1353.3276120040007,1,1,471,11.262,3.015,0.518,0.077,0.728,0.208,0.064
4,1,1132.1576532300176,1,0,563,11.065,3.123,0.6,0.393,0.652,0.268,0.08
4,2,1149.5123437279865,1,0,554,11.142,3.144,0.597,0.364,0.648,0.271,0.081
4,3,1354.5293708090205,1,1,548,11.131,3.135,0.591,0.347,0.637,0.285,0.078
4,4,1340.747279866422,1,1,598,11.191,3.174,0.577,0.279,0.664,0.268,0.069
5,1,760.5363964691733,1,0,165,10.914,2.897,0.618,0.37,0.758,0.2,0.042
5,2,813.4205405538953,1,0,171,11.184,2.971,0.591,0.205,0.784,0.175,0.041
5,3,1222.0136033811348,1,1,160,11.163,2.938,0.581,0.165,0.781,0.169,0.05
5,4,1188.535962023275,1,1,165,11.107,2.982,0.576,0.127,0.806,0.152,0.042
6,1,928.5840124995958,1,0,253,11.284,3.126,0.625,0.315,0.719,0.237,0.043
6,2,1280.5377208484094,1,0,245,11.041,3.155,0.62,0.32,0.735,0.224,0.041
6,3,1220.9963941351089,1,1,285,11.261,3.095,0.561,0.163,0.73,0.225,0.046
6,4,1413.5168486676384,1,1,294,11.168,3.044,0.548,0.097,0.707,0.252,0.041
7,1,894.8678470733491,0,0,1200,12.154,3.038,0.473,-0.378,0.806,0.163,0.031
7,2,819.3756396869626,0,0,1170,12.074,3.021,0.479,-0.342,0.817,0.153,0.03
