id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,752.0299702210446,1,0,1460,11.903,3.023,0.478,-0.269,0.801,0.166,0.033
1,2,912.4442827745188,1,0,1450,11.805,3.012,0.488,-0.255,0.797,0.166,0.037
1,3,972.3125677617156,1,1,1428,11.844,2.993,0.487,-0.285,0.796,0.169,0.036
1,4,1112.370491769937,1,1,1420,11.826,3.034,0.484,-0.334,0.807,0.162,0.031
2,1,952.902737995048,0,0,340,10.48,3.062,0.618,0.484,0.785,0.15,0.065
2,2,1103.9814455180265,0,0,376,10.687,3.043,0.585,0.363,0.771,0.157,0.072
2,3,1233.3331860659164,0,1,437,11.001,3.046,0.563,0.199,0.773,0.162,0.064
2,4,1512.7973167787736,0,1,431,11.108,3.046,0.548,0.081,0.77,0.165,0.065
3,1,738.6957941504335,0,0,443,11.087,3.029,0.616,0.354,0.625,0.226,0.149
3,2,1008.4587915597267,0,0,463,11.076,3,0.616,0.318,0.616,0.231,0.153
3,3,1483.0589317923134,0,1,449,11.002,2.993,0.608,0.297,0.619,0.241,0.14
3,4,1369.509621457044,0,1,554,11.221,2.987,0.588,0.161,0.632,0.227,0.141
4,1,843.0980364607133,0,0,3721,11.306,2.961,0.559,0.132,0.655,0.238,0.106
4,2,1028.6060901407714,0,0,3527,11.335,2.969,0.56,0.134,0.655,0.24,0.105
4,3,1108.284403310851,0,1,3418,11.362,2.976,0.553,0.103,0.655,0.243,0.101
4,4,1280.4366991038435,0,1,3408,11.448,3.011,0.549,0.042,0.656,0.241,0.103
5,1,708.6409031297559,1,0,102,12.52,3.235,0.569,-0.416,0.755,0.098,0.147
5,2,520.1067335401815,1,0,101,12.247,3.287,0.594,-0.368,0.743,0.099,0.158
5,3,644.0562339836306,1,1,108,12.043,3.204,0.565,-0.368,0.75,0.093,0.157
5,4,807.1422755651798,1,1,102,11.788,3.206,0.569,-0.309,0.735,0.108,0.157
6,1,733.0553424897328,0,0,345,11.394,3.072,0.51,0.062,0.791,0.151,0.058
6,2,1119.3472737450127,0,0,347,11.3,3.081,0.533,0.068,0.804,0.138,0.058
6,3,1155.5377618237917,0,1,328,11.245,3.076,0.524,0.093,0.805,0.14,0.055
6,4,1190.0665711396343,0,1,325,11.431,3.037,0.495,-0.052,0.818,0.132,0.049
7,1,729.1041178835185,0,0,951,11.126,3.065,0.612,0.314,0.634,0.303,0.063
7,2,929.4825308211241,0,0,940,11.146,3.022,0.606,0.285,0.634,0.303,0.063
7,3,1117.4988514044155,0,1,1035,11.282,3.023,0.592,0.165,0.638,0.3,0.062
7,4,1338.5595439994422,0,1,1037,11.303,3.006,0.581,0.1,0.649,0.291,0.06
8,1,1225.0425347033981,0,0,194,11.113,2.737,0.608,0.369,0.675,0.268,0.057
