id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,631.9555847100479,0,0,292,12.38,2.87,0.445,-0.389,0.534,0.411,0.055
1,2,631.3789482762111,0,0,268,12.108,2.791,0.455,-0.346,0.537,0.396,0.067
1,3,960.0512370659428,0,1,266,12.071,2.831,0.455,-0.366,0.549,0.376,0.075
1,4,1111.3525114536164,0,1,269,12.409,2.818,0.446,-0.471,0.546,0.372,0.082
2,1,676.0065746010846,1,0,437,11.224,3.183,0.517,0.038,0.446,0.412,0.142
2,2,1049.3774698998614,1,0,441,11.302,3.161,0.515,0.026,0.46,0.397,0.143
2,3,1334.3544885675306,1,1,420,11.203,3.155,0.524,0.017,0.445,0.412,0.143
2,4,1447.3299636621891,1,1,407,11.262,3.145,0.533,-0.044,0.442,0.408,0.15
3,1,881.124677504216,0,0,675,11.833,3.012,0.499,-0.267,0.733,0.225,0.041
3,2,944.6539512175469,0,0,644,11.752,3.023,0.481,-0.227,0.733,0.225,0.042
3,3,942.1140392093505,0,1,795,11.616,3.02,0.497,-0.231,0.733,0.218,0.049
3,4,1075.664124086061,0,1,785,11.692,2.985,0.501,-0.261,0.739,0.205,0.056
4,1,1138.5681570366523,0,0,361,11.319,3.072,0.548,0.255,0.693,0.186,0.122
4,2,1288.8598570599154,0,0,359,11.422,3.042,0.529,0.235,0.682,0.192,0.125
4,3,1607.1589241473646,0,1,355,11.268,3,0.521,0.218,0.696,0.186,0.118
4,4,1550.8419431617942,0,1,342,11.068,3.012,0.523,0.164,0.69,0.202,0.108
5,1,722.3467961294226,0,0,183,12.655,3.148,0.437,-0.545,0.847,0.137,0.016
5,2,782.38577057211,0,0,211,12.287,3.071,0.455,-0.394,0.834,0.142,0.024
5,3,942.616206931821,0,1,238,12.212,3.092,0.445,-0.502,0.84,0.126,0.034
5,4,1130.4066991400455,0,1,209,12.243,3.086,0.464,-0.502,0.842,0.12,0.038
6,1,775.9145747261686,0,0,586,11.544,3,0.5,-0.153,0.737,0.15,0.113
6,2,906.0933459756852,0,0,562,11.374,2.95,0.504,-0.122,0.742,0.151,0.107
6,3,1145.5862286952417,0,1,547,11.415,2.92,0.516,-0.114,0.74,0.154,0.106
6,4,1294.209072319217,0,1,535,11.448,2.993,0.512,-0.14,0.738,0.157,0.105
7,1,745.4083922430547,0,0,2283,11.319,2.985,0.551,0.106,0.859,0.095,0.047
7,2,976.1791739575135,0,0,2283,11.397,2.98,0.552,0.079,0.859,0.093,0.048
7,3,1080.3283828795886,0,1,2227,11.426,2.976,0.539,0.024,0.862,0.091,0.047
7,4,1250.6391931580085,0,1,2073,11.411,2.982,0.54,0.013,0.857,0.095,0.048
8,1,746.9175748869219,1,0,291,11.608,3.031,0.416,-0.353,0.701,0.261,0.038
8,2,755.7245573577884,1,0,326,11.754,2.951,0.423,-0.496,0.696,0.255,0.049
