id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1007.3477485057915,0,0,917,11.327,3.052,0.576,0.102,0.816,0.112,0.072
1,2,989.3426285052667,0,0,989,11.424,3.133,0.565,0.016,0.813,0.11,0.077
1,3,1189.9697371334128,0,1,934,11.455,3.101,0.557,0.015,0.814,0.107,0.079
1,4,1256.3607173558885,0,1,936,11.576,3.089,0.545,-0.061,0.819,0.099,0.081
2,1,799.3472167105945,1,0,476,11.485,3.111,0.527,0.043,0.794,0.122,0.084
2,2,1060.4090385989646,1,0,460,11.393,3.102,0.524,0.057,0.798,0.122,0.08
2,3,1286.4545866485778,1,1,453,11.435,3.108,0.523,0.028,0.804,0.121,0.075
2,4,1105.335610813749,1,1,433,11.458,3.079,0.506,-0.038,0.806,0.118,0.076
3,1,893.3670389321776,1,0,3723,11.462,3.005,0.563,0.183,0.761,0.167,0.072
3,2,1142.688738818572,1,0,3725,11.385,3.014,0.567,0.199,0.76,0.169,0.07
3,3,1191.923705011389,1,1,3731,11.502,3.025,0.553,0.104,0.76,0.168,0.072
3,4,1370.9945020356622,1,1,3561,11.484,3.036,0.546,0.075,0.762,0.167,0.071
4,1,725.1470721583158,0,0,495,12.025,3.089,0.44,-0.332,0.735,0.198,0.067
4,2,763.6318124512538,0,0,490,12.125,3.133,0.453,-0.3,0.729,0.206,0.065
4,3,868.6325797053254,0,1,516,12.27,3.149,0.457,-0.287,0.721,0.211,0.068
4,4,1177.907734046696,0,1,511,12.162,3.125,0.464,-0.279,0.724,0.204,0.072
5,1,644.0681774318432,1,0,735,12.729,3.001,0.407,-0.579,0.663,0.265,0.072
5,2,853.6087866469388,1,0,691,12.607,2.97,0.408,-0.519,0.651,0.274,0.075
5,3,865.6943757819147,1,1,712,12.486,2.972,0.43,-0.501,0.654,0.274,0.072
5,4,1171.1666872645567,1,1,890,12.259,2.999,0.457,-0.483,0.635,0.294,0.071
6,1,659.7642122886011,0,0,259,10.802,3.201,0.564,0.212,0.375,0.417,0.208
6,2,994.1515165288148,0,0,242,11.155,3.223,0.566,0.179,0.38,0.413,0.207
6,3,998.7036876503366,0,1,226,11.2,3.23,0.558,0.134,0.385,0.398,0.217
6,4,1196.2749978999923,0,1,223,11.144,3.233,0.543,0.104,0.39,0.399,0.211
7,1,487.0717155675216,0,0,132,11.364,3.076,0.47,-0.065,0.788,0.144,0.068
7,2,626.2702297595183,0,0,138,11.277,3.014,0.464,-0.067,0.783,0.152,0.065
7,3,1264.5514317686202,0,1,136,11.371,3.096,0.5,-0.063,0.794,0.147,0.059
7,4,1135.7143657730321,0,1,129,11.181,3.031,0.496,-0.073,0.814,0.116,0.07
8,1,886.2827459549674,0,0,214,10.925,2.93,0.551,0.038,0.519,0.332,0.15
8,2,868.8332517736673,0,0,209,11.107,2.957,0.517,0.011,0.512,0.34,0.148
8,3,1386.190115063887,0,1,206,11.353,2.961,0.524,0.004,0.529,0.311,0.16
8,4,1506.8658218535554,0,1,195,11.612,2.944,0.523,-0.027,0.549,0.292,0.159
9,1,1131.1126111161748,0,0,174,11.736,2.977,0.552,0.056,0.592,0.287,0.121
9,2,927.9244972716947,0,0,157,11.759,2.955,0.567,0.084,0.618,0.274,0.108
9,3,911.3129982265026,0,1,177,11.558,2.904,0.542,-0.018,0.633,0.271,0.096
9,4,1364.839225128027,0,1,171,11.345,2.807,0.538,-0.012,0.614,0.281,0.105
10,1,771.8048160876871,0,0,139,12.249,3.245,0.388,-0.186,0.82,0.101,0.079
10,2,1024.5817648839607,0,0,148,12.026,3.169,0.419,-0.185,0.818,0.115,0.068
10,3,1141.873861977554,0,1,142,11.919,3.099,0.423,-0.174,0.803,0.113,0.085
10,4,1269.9543115328306,0,1,145,11.76,3.055,0.414,-0.234,0.779,0.131,0.09
11,1,778.9212660994511,1,0,550,11.67,2.942,0.511,-0.021,0.775,0.189,0.036
11,2,958.3779105095269,1,0,619,11.773,2.914,0.507,-0.036,0.769,0.189,0.042
11,3,1149.4204367308841,1,1,581,11.743,2.916,0.503,-0.048,0.776,0.189,0.034
11,4,1301.1968385354946,1,1,549,11.692,2.949,0.506,-0.042,0.778,0.182,0.04
12,1,1075.4157787439667,0,0,1462,10.708,2.947,0.64,0.577,0.828,0.133,0.039
