id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,901.43388527490265,0,0,1539,11.021,2.939,0.604,0.375,0.917,0.062,0.021
1,2,1187.809537863529,0,0,1554,11.004,2.953,0.594,0.335,0.918,0.059,0.023
1,3,1285.7971820003304,0,1,1827,11.285,2.97,0.549,0.098,0.918,0.06,0.022
1,4,1453.239786539254,0,1,1746,11.394,2.954,0.542,0.06,0.925,0.056,0.019
2,1,990.9634815488455,0,0,1542,10.891,2.994,0.641,0.571,0.605,0.344,0.051
2,2,1282.369389031238,0,0,1529,10.95,2.99,0.642,0.539,0.606,0.345,0.05
2,3,1465.7426365223257,0,1,1583,11.13,2.999,0.61,0.387,0.616,0.335,0.049
2,4,1589.7693850607598,0,1,1554,11.138,2.983,0.607,0.341,0.615,0.334,0.051
3,1,1000.1831618870882,0,0,338,11.294,3.154,0.583,0.127,0.787,0.148,0.065
3,2,1130.5050837726528,0,0,351,11.201,3.185,0.59,0.122,0.786,0.14,0.074
3,3,1098.3126315322108,0,1,367,11.493,3.106,0.569,0.051,0.785,0.144,0.071
3,4,1287.0688684868571,0,1,356,11.369,3.149,0.584,0.049,0.778,0.152,0.07
4,1,904.6991658727167,0,0,434,11.146,3.094,0.548,0.103,0.742,0.166,0.092
4,2,938.0647451702016,0,0,460,11.282,3.096,0.543,0.078,0.722,0.174,0.104
4,3,1293.8327700508885,0,1,425,11.238,3.106,0.539,0.096,0.718,0.181,0.101
4,4,1433.1463569630587,0,1,418,11.155,3.158,0.533,0.042,0.713,0.184,0.103
5,1,1008.6599007493802,0,0,428,11.414,3.012,0.593,0.249,0.605,0.262,0.133
5,2,996.2598027133726,0,0,415,11.417,2.998,0.576,0.211,0.607,0.255,0.137
5,3,1087.2547834902398,0,1,406,11.397,3.02,0.569,0.145,0.616,0.246,0.138
5,4,1201.4259719986642,0,1,410,11.399,3.032,0.568,0.027,0.605,0.261,0.134
6,1,864.2770267843091,1,0,249,10.741,3.133,0.558,0.179,0.787,0.12,0.092
6,2,1251.4361284013548,1,0,251,10.784,3.155,0.554,0.164,0.785,0.116,0.1
6,3,1751.3753288168914,1,1,242,10.86,3.227,0.545,0.134,0.798,0.112,0.091
6,4,1804.197397857739,1,1,228,10.875,3.246,0.535,0.085,0.807,0.101,0.092
7,1,742.9531797661056,1,0,1141,12.058,3.013,0.487,-0.199,0.834,0.112,0.053
