id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,696.1860603043928,1,0,539,11.473,2.822,0.523,-0.121,0.829,0.111,0.059
1,2,1031.6640123103934,1,0,517,11.402,2.818,0.53,-0.098,0.834,0.11,0.056
1,3,1040.1924060983326,1,1,495,11.413,2.832,0.529,-0.1,0.82,0.117,0.063
1,4,1238.6578395521476,1,1,454,11.457,2.89,0.513,-0.12,0.817,0.117,0.066
2,1,1047.3295974130526,1,0,485,11.209,3.105,0.584,0.084,0.666,0.262,0.072
2,2,1107.0635306671343,1,0,469,11.289,3.058,0.58,0.048,0.665,0.269,0.066
2,3,1274.6580411535872,1,1,443,11.338,3.054,0.569,0.007,0.664,0.271,0.065
2,4,1083.5577051066123,1,1,472,11.63,3.021,0.561,-0.079,0.655,0.275,0.07
3,1,702.0138473324337,1,0,484,11.738,2.938,0.498,-0.13,0.795,0.132,0.072
3,2,1049.1639229311893,1,0,486,11.583,2.975,0.49,-0.137,0.794,0.132,0.074
3,3,1089.9999557490275,1,1,496,11.532,2.984,0.494,-0.165,0.8,0.125,0.075
3,4,970.6930465297429,1,1,478,11.508,2.941,0.51,-0.173,0.791,0.134,0.075
4,1,1134.8162032614878,1,0,345,11.561,3.165,0.562,0.039,0.513,0.354,0.133
4,2,1184.1087463610045,1,0,338,11.513,3.115,0.574,0.027,0.512,0.355,0.133
4,3,1189.4390195099763,1,1,311,11.541,3.074,0.579,0.036,0.518,0.35,0.132
4,4,1286.5461039986917,1,1,341,11.39,3.082,0.604,0.038,0.507,0.361,0.132
5,1,854.4265740631423,1,0,403,11.353,3.109,0.531,0.045,0.638,0.27,0.092
5,2,904.0909883669871,1,0,415,11.39,3.094,0.52,0.016,0.629,0.277,0.094
5,3,1000.107589602404,1,1,426,11.358,3.096,0.514,-0.009,0.622,0.277,0.101
5,4,1075.2591230310572,1,1,427,11.408,3.131,0.492,-0.044,0.644,0.255,0.101
6,1,973.8157069516437,1,0,242,11.756,2.95,0.579,0.168,0.901,0.058,0.041
6,2,1268.357197636567,1,0,229,11.626,2.983,0.585,0.14,0.908,0.048,0.044
6,3,1588.8227998308362,1,1,224,11.67,2.982,0.58,0.11,0.924,0.04,0.036
6,4,1262.385070032681,1,1,261,11.749,3.05,0.54,-0.044,0.916,0.046,0.038
7,1,980.3914386440318,1,0,353,11.422,2.918,0.564,0.176,0.518,0.382,0.099
7,2,1112.6215794526895,1,0,348,11.37,2.848,0.569,0.172,0.52,0.382,0.098
7,3,1069.6178968873498,1,1,347,11.522,2.865,0.55,0.078,0.522,0.389,0.089
7,4,1160.054812139013,1,1,335,11.678,2.872,0.54,0.093,0.519,0.385,0.096
8,1,676.9352528425402,0,0,180,12.605,3.228,0.45,-0.417,0.706,0.261,0.033
8,2,754.708671382647,0,0,202,12.49,3.252,0.45,-0.375,0.698,0.272,0.03
8,3,875.9077136456897,0,1,196,12.192,3.219,0.48,-0.324,0.709,0.265,0.026
8,4,1094.39989891219,0,1,192,12.041,3.24,0.448,-0.424,0.703,0.271,0.026
9,1,564.0043762360528,1,0,77,12.069,3.221,0.455,-0.531,0.779,0.143,0.078
9,2,940.2875501647154,1,0,82,12.309,3.146,0.451,-0.602,0.768,0.146,0.085
9,3,796.2265766548996,1,1,86,12.56,3.198,0.477,-0.796,0.779,0.14,0.081
9,4,685.2064054907335,1,1,151,12.004,3.126,0.497,-0.655,0.762,0.166,0.073
10,1,714.3626336685421,0,0,278,11.731,2.964,0.475,-0.169,0.91,0.061,0.029
10,2,819.1667777322617,0,0,273,11.754,2.967,0.495,-0.114,0.908,0.062,0.029
10,3,983.2740904880094,0,1,341,11.792,2.944,0.519,-0.213,0.906,0.07,0.023
10,4,1124.5510967239913,0,1,345,11.77,2.925,0.539,-0.257,0.907,0.072,0.02
11,1,873.1424194259457,1,0,737,11.238,2.997,0.535,0.063,0.83,0.119,0.05
11,2,1012.1553465442803,1,0,779,11.282,3.001,0.528,0.018,0.818,0.126,0.056
11,3,1138.2706057586493,1,1,782,11.4,3.008,0.501,-0.059,0.809,0.139,0.051
11,4,1244.0249416049892,1,1,773,11.486,3.004,0.507,-0.133,0.797,0.15,0.053
12,1,934.9044698763369,0,0,574,11.532,2.981,0.514,-0.032,0.483,0.42,0.098
12,2,1006.028405850723,0,0,581,11.511,2.967,0.515,-0.02,0.501,0.401,0.098
12,3,1191.910191751495,0,1,654,11.319,2.972,0.505,-0.042,0.482,0.41,0.109
12,4,1391.9466957912573,0,1,640,11.448,2.973,0.512,-0.074,0.475,0.42,0.105
