id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,835.2486216230169,0,0,90,10.822,3.089,0.578,0.335,0.367,0.411,0.222
1,2,1422.2112707919641,0,0,85,10.62,3.106,0.565,0.388,0.388,0.4,0.212
1,3,1785.1968716313274,0,1,76,10.578,3.118,0.605,0.402,0.408,0.382,0.211
1,4,1399.0906605889793,0,1,92,10.866,2.989,0.565,0.132,0.391,0.391,0.217
2,1,757.4731780898004,0,0,279,11.911,2.964,0.538,0.006,0.652,0.19,0.158
2,2,1021.2792130226089,0,0,282,11.89,3.05,0.539,-0.037,0.631,0.22,0.149
2,3,1210.4880499454393,0,1,259,11.743,3.062,0.525,-0.018,0.622,0.224,0.154
2,4,1245.1989816757612,0,1,255,11.923,3.102,0.518,-0.082,0.635,0.204,0.161
3,1,546.1902347547571,0,0,142,11.91,2.669,0.577,0.052,0.535,0.345,0.12
3,2,1368.2646277406448,0,0,138,12.009,2.674,0.572,0.049,0.522,0.355,0.123
3,3,1047.7997926923285,0,1,144,11.957,2.611,0.521,-0.008,0.493,0.361,0.146
3,4,1085.5267324950507,0,1,136,11.868,2.743,0.522,-0.024,0.544,0.338,0.118
4,1,901.7592509518281,0,0,409,11.053,3.086,0.599,0.189,0.557,0.225,0.218
4,2,1001.4202530027,0,0,498,11.2,3.102,0.558,0.115,0.578,0.197,0.225
4,3,1138.5583050844489,0,1,489,11.322,3.102,0.56,0.116,0.575,0.192,0.233
4,4,1440.8762170969828,0,1,463,11.353,3.063,0.564,0.057,0.568,0.201,0.231
5,1,758.1996416893718,1,0,428,11.954,3.009,0.472,-0.304,0.467,0.29,0.243
5,2,835.9401729374136,1,0,411,11.947,2.966,0.501,-0.256,0.462,0.287,0.251
5,3,904.70474688321406,1,1,451,11.959,3.022,0.508,-0.343,0.47,0.282,0.248
5,4,933.2036257467345,1,1,477,11.948,3.036,0.514,-0.362,0.474,0.27,0.256
6,1,1018.0335060087388,1,0,425,11.393,2.941,0.558,0.3,0.798,0.12,0.082
6,2,1068.3115793993531,1,0,417,11.268,2.966,0.556,0.303,0.801,0.118,0.082
6,3,1523.186473149257,1,1,438,11.393,2.947,0.548,0.237,0.801,0.112,0.087
6,4,1299.9746636352431,1,1,433,11.392,2.993,0.533,0.148,0.806,0.104,0.09
7,1,842.9897826602904,1,0,180,11.836,3.183,0.494,-0.221,0.55,0.367,0.083
7,2,1002.4727346615914,1,0,169,11.876,3.195,0.503,-0.14,0.538,0.379,0.083
7,3,1087.0111645528616,1,1,170,12.029,3.147,0.512,-0.166,0.535,0.371,0.094
7,4,964.5941289583413,1,1,174,11.824,3.063,0.511,-0.209,0.511,0.374,0.115
8,1,873.787396226701,0,0,447,10.995,3.19,0.579,0.381,0.723,0.224,0.054
8,2,1423.6497837008046,0,0,448,10.998,3.241,0.58,0.346,0.73,0.217,0.054
8,3,1465.525989326747,0,1,453,11.072,3.166,0.558,0.225,0.731,0.214,0.055
8,4,1521.117407901905,0,1,433,11.167,3.09,0.55,0.161,0.744,0.206,0.051
9,1,854.5058263243619,0,0,757,11.669,2.967,0.526,-0.07,0.818,0.16,0.022
9,2,1031.558219062134,0,0,783,11.516,2.953,0.533,-0.061,0.816,0.165,0.019
9,3,1244.3399845334038,0,1,786,11.619,2.952,0.529,-0.076,0.817,0.165,0.018
9,4,1432.4641508670827,0,1,768,11.587,2.935,0.52,-0.098,0.818,0.167,0.016
10,1,791.7069416184306,0,0,167,11.592,3.168,0.581,0.057,0.713,0.222,0.066
10,2,866.3028269265085,0,0,164,11.594,3.14,0.555,0.033,0.732,0.22,0.049
10,3,1428.1107465342445,0,1,160,11.447,3.169,0.569,0.09,0.725,0.212,0.062
10,4,1475.88967564723,0,1,159,11.456,3.182,0.56,0.035,0.742,0.195,0.063
11,1,925.1643321495469,1,0,1661,11.204,3.012,0.582,0.249,0.766,0.179,0.055
11,2,1133.393111173727,1,0,1637,11.228,3.035,0.577,0.232,0.766,0.181,0.053
11,3,1248.1142373202028,1,1,1819,11.398,3.068,0.574,0.14,0.771,0.177,0.052
11,4,1503.3214789142075,1,1,1713,11.413,3.067,0.574,0.121,0.778,0.173,0.049
12,1,678.8099610156216,1,0,129,12.232,3.008,0.457,-0.548,0.713,0.209,0.078
12,2,859.2935514568097,1,0,126,12.188,2.976,0.476,-0.52,0.714,0.214,0.071
12,3,1007.2682457460998,1,1,127,12.019,2.843,0.496,-0.476,0.732,0.205,0.063
12,4,974.5492300383579,1,1,164,12.019,3.018,0.512,-0.474,0.713,0.207,0.079
13,1,1206.1351225099372,1,0,256,11.717,2.926,0.566,0.128,0.812,0.105,0.082
13,2,1379.9804228540527,1,0,252,11.725,2.952,0.56,0.088,0.806,0.119,0.075
13,3,1133.0318558527158,1,1,258,11.723,2.93,0.535,0.023,0.791,0.143,0.066
13,4,1409.10846820606,1,1,262,11.896,2.943,0.534,0.001,0.779,0.153,0.069
14,1,778.8319457011937,1,0,189,11.723,3.021,0.481,-0.257,0.799,0.127,0.074
14,2,960.5774221193993,1,0,197,11.821,2.99,0.472,-0.253,0.812,0.117,0.071
14,3,1021.7272762357318,1,1,188,11.66,2.91,0.479,-0.207,0.803,0.122,0.074
14,4,1148.7236477421684,1,1,191,11.836,2.932,0.497,-0.21,0.806,0.12,0.073
15,1,715.2339074070758,1,0,378,11.793,2.995,0.5,-0.289,0.757,0.183,0.061
15,2,1041.3915034102483,1,0,365,11.832,2.995,0.512,-0.253,0.764,0.178,0.058
15,3,1095.1358850105253,1,1,370,11.665,2.954,0.549,-0.186,0.768,0.178,0.054
15,4,1211.9106270518869,1,1,364,11.678,2.978,0.544,-0.196,0.769,0.181,0.049
16,1,853.6675057237352,1,0,2720,11.973,3.008,0.479,-0.312,0.586,0.269,0.145
16,2,956.5186161237432,1,0,2695,11.926,3.02,0.482,-0.282,0.58,0.273,0.147
16,3,1069.9293448116962,1,1,2569,11.857,3.033,0.482,-0.271,0.581,0.275,0.144
16,4,1119.8945948898,1,1,2753,11.958,3.041,0.468,-0.372,0.586,0.269,0.146
17,1,701.5919660080397,0,0,285,11.237,3.053,0.526,0.057,0.649,0.182,0.168
17,2,1210.7849737867082,0,0,280,11.206,3.079,0.518,0.05,0.661,0.164,0.175
