id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,798.3507907878162,1,0,799,11.19,3.024,0.594,0.264,0.881,0.09,0.029
1,2,1219.93628840865,1,0,798,11.224,3.053,0.594,0.239,0.89,0.085,0.025
1,3,1244.4001887595498,1,1,811,11.22,3.065,0.591,0.189,0.885,0.085,0.03
1,4,1420.1806591838606,1,1,785,11.17,3.034,0.591,0.189,0.884,0.087,0.029
2,1,569.1337870328239,0,0,274,11.999,2.964,0.493,-0.444,0.321,0.54,0.139
2,2,619.2778529853528,0,0,280,11.981,2.946,0.482,-0.457,0.321,0.543,0.136
2,3,795.2038577123108,0,1,267,11.885,2.948,0.494,-0.419,0.33,0.524,0.146
2,4,826.7008713135357,0,1,265,11.816,2.981,0.498,-0.441,0.34,0.509,0.151
3,1,762.1117384682655,1,0,112,12,2.964,0.5,-0.092,0.92,0.036,0.045
3,2,1075.5139650289339,1,0,120,11.895,2.917,0.492,-0.132,0.9,0.05,0.05
3,3,975.4965129516628,1,1,116,11.709,2.957,0.5,-0.095,0.914,0.043,0.043
3,4,1069.2963360022147,1,1,106,11.616,2.915,0.5,-0.108,0.896,0.057,0.047
4,1,790.9500731187611,0,0,446,11.62,3.061,0.473,0.001,0.78,0.166,0.054
4,2,984.9339536768723,0,0,422,11.72,3.085,0.469,-0.043,0.777,0.166,0.057
4,3,1175.7477411167517,0,1,420,11.758,3.038,0.45,-0.046,0.774,0.169,0.057
4,4,1184.138126297204,0,1,407,11.866,3.086,0.469,-0.083,0.774,0.172,0.054
5,1,894.7466093462062,0,0,677,11.877,3.049,0.484,-0.078,0.74,0.205,0.055
5,2,1088.106475220947,0,0,703,11.824,3.047,0.479,-0.108,0.741,0.205,0.054
5,3,1036.5282538109902,0,1,746,11.778,3.024,0.468,-0.172,0.736,0.21,0.054
5,4,1349.8048527055264,0,1,735,11.758,2.993,0.471,-0.183,0.735,0.214,0.052
6,1,763.6797758816067,1,0,274,11.834,3.033,0.511,-0.164,0.737,0.161,0.102
6,2,923.772127389039,1,0,271,11.836,3.055,0.528,-0.152,0.727,0.159,0.114
6,3,1029.0720435199432,1,1,294,11.71,3.027,0.531,-0.217,0.731,0.156,0.112
6,4,1148.8249377710742,1,1,308,11.964,2.994,0.519,-0.272,0.714,0.169,0.117
7,1,886.1087371170621,0,0,236,11.297,3.081,0.496,0.059,0.458,0.411,0.131
7,2,1059.7823750110297,0,0,242,11.456,3.103,0.504,0.02,0.455,0.409,0.136
7,3,879.7506030031807,0,1,223,11.322,3.031,0.489,0.026,0.439,0.426,0.135
7,4,1387.8784289835753,0,1,210,11.335,3.105,0.5,0.005,0.448,0.429,0.124
8,1,857.2361247148663,0,0,384,11.671,3.094,0.547,-0.018,0.708,0.198,0.094
8,2,1231.1177880727446,0,0,368,11.528,3.003,0.543,-0.013,0.731,0.182,0.087
8,3,1257.9753681755715,0,1,348,11.473,3.063,0.546,0.032,0.713,0.204,0.083
8,4,1206.524675674283,0,1,348,11.485,3.08,0.549,0.04,0.718,0.198,0.083
