id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,896.2916144430353,0,0,362,11.68,2.953,0.486,-0.139,0.558,0.384,0.058
1,2,924.2754615315935,0,0,355,11.527,2.935,0.487,-0.129,0.566,0.375,0.059
1,3,1239.1638466514723,0,1,333,11.664,2.91,0.486,-0.122,0.562,0.378,0.06
1,4,1107.9726305765842,0,1,346,11.412,2.902,0.468,-0.074,0.561,0.379,0.061
2,1,857.7257143888561,1,0,505,11.574,2.99,0.549,0.065,0.535,0.37,0.095
2,2,1113.006328336271,1,0,502,11.583,3.01,0.558,0.073,0.53,0.371,0.1
2,3,1167.159889245655,1,1,508,11.574,3.047,0.559,0.053,0.533,0.368,0.098
2,4,1116.8904483771962,1,1,562,11.548,3.053,0.552,-0.063,0.534,0.365,0.101
3,1,877.6825211549304,0,0,843,11.923,3.037,0.496,-0.14,0.563,0.269,0.167
3,2,924.7613996555165,0,0,871,11.807,3.086,0.514,-0.101,0.571,0.268,0.162
3,3,1064.5691860694585,0,1,837,11.732,3.043,0.524,-0.059,0.563,0.268,0.17
3,4,1205.6713244997636,0,1,902,11.651,3.03,0.541,-0.07,0.57,0.272,0.159
4,1,724.4569912862058,1,0,192,10.948,2.979,0.573,0.29,0.396,0.323,0.281
4,2,957.6396857615053,1,0,189,11.016,2.931,0.571,0.257,0.381,0.328,0.291
4,3,1671.4423557561051,1,1,204,10.859,2.956,0.574,0.207,0.387,0.348,0.265
4,4,1346.704037844182,1,1,224,11.297,2.902,0.576,0.035,0.415,0.335,0.25
5,1,771.6497296163504,0,0,894,11.652,3.01,0.528,-0.097,0.86,0.068,0.072
5,2,839.0528667615721,0,0,920,11.706,3.034,0.532,-0.06,0.853,0.072,0.075
5,3,929.0929386206177,0,1,999,11.821,3.023,0.527,-0.184,0.85,0.074,0.076
5,4,1070.4334971809778,0,1,934,11.766,3.024,0.534,-0.172,0.847,0.074,0.079
6,1,619.2707464236778,0,0,167,11.58,2.976,0.533,0.202,0.635,0.204,0.162
6,2,781.9245572336947,0,0,169,11.618,2.959,0.527,0.157,0.615,0.207,0.178
6,3,1140.572827800098,0,1,172,11.479,2.86,0.512,0.103,0.651,0.186,0.163
6,4,1434.083100440018,0,1,175,11.545,2.863,0.526,0.052,0.634,0.177,0.189
7,1,1015.3882605193164,0,0,475,11.269,2.796,0.545,0.119,0.648,0.248,0.103
7,2,1100.4820244199777,0,0,445,11.202,2.757,0.53,0.108,0.652,0.247,0.101
7,3,1255.3429066907206,0,1,459,11.297,2.828,0.516,0.066,0.649,0.255,0.096
7,4,1450.715586564259,0,1,434,11.277,2.91,0.516,0.034,0.634,0.258,0.108
8,1,604.8473761395717,1,0,259,10.931,3.019,0.664,0.579,0.88,0.089,0.031
8,2,941.696743439505,1,0,259,10.838,3.093,0.664,0.554,0.865,0.1,0.035
8,3,1360.4595617054742,1,1,248,10.933,3.085,0.637,0.505,0.855,0.105,0.04
8,4,1471.7148882922847,1,1,248,11.046,3.073,0.621,0.379,0.859,0.101,0.04
9,1,637.5149358980764,0,0,561,12.064,2.975,0.455,-0.292,0.529,0.303,0.168
9,2,861.0276230989249,0,0,588,11.911,2.961,0.456,-0.261,0.519,0.313,0.168
9,3,909.9939575770148,0,1,581,12.148,2.916,0.435,-0.382,0.53,0.313,0.157
9,4,1086.8494953533464,0,1,543,12.167,2.956,0.433,-0.363,0.532,0.317,0.151
10,1,756.4264265072086,0,0,189,11.457,3.101,0.471,-0.15,0.476,0.423,0.101
10,2,728.8610175173417,0,0,196,11.718,3.061,0.459,-0.256,0.49,0.393,0.117
10,3,896.8987562551484,0,1,260,12.036,3.062,0.477,-0.283,0.458,0.423,0.119
10,4,1017.156882473655,0,1,238,12.006,3.063,0.479,-0.243,0.471,0.403,0.126
11,1,886.7635339619957,1,0,427,11.345,3.054,0.571,0.112,0.616,0.272,0.112
11,2,1152.21040777469,1,0,530,11.403,3.16,0.57,0.065,0.638,0.255,0.108
11,3,1409.35201868929,1,1,508,11.458,3.1,0.559,0.051,0.638,0.254,0.108
11,4,1511.5686039804689,1,1,487,11.395,3.148,0.563,0.015,0.632,0.255,0.113
12,1,775.3475600253004,0,0,2718,11.83,3.014,0.49,-0.18,0.824,0.128,0.048
12,2,862.3485856705394,0,0,2699,11.74,3.029,0.492,-0.164,0.83,0.122,0.048
12,3,1022.3085622719639,0,1,2610,11.803,3.019,0.488,-0.189,0.831,0.125,0.044
12,4,1197.4245742794474,0,1,2548,11.846,3.005,0.485,-0.213,0.834,0.123,0.044
13,1,657.0022921141777,1,0,104,11.208,2.933,0.587,0.149,0.74,0.135,0.125
13,2,906.206128755776,1,0,104,11.369,3.019,0.558,0.092,0.76,0.135,0.106
13,3,1128.0208226113846,1,1,115,11.468,2.913,0.513,-0.035,0.73,0.157,0.113
