id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,787.9800621840901,0,0,286,10.898,2.825,0.552,0.191,0.699,0.22,0.08
1,2,1473.9908313545452,0,0,275,10.867,2.789,0.545,0.186,0.684,0.229,0.087
1,3,1407.048437502055,0,1,268,11.018,2.847,0.53,0.128,0.701,0.205,0.093
1,4,1450.3171957820327,0,1,249,11.031,2.835,0.526,0.13,0.723,0.181,0.096
2,1,787.3373485049312,0,0,146,10.963,2.918,0.514,-0.01,0.808,0.137,0.055
2,2,1179.6235983922766,0,0,172,11.167,2.988,0.5,0.004,0.791,0.157,0.052
2,3,996.7088169979643,0,1,275,11.665,2.862,0.411,-0.49,0.8,0.145,0.055
2,4,1042.431959438459,0,1,255,11.826,2.878,0.4,-0.444,0.796,0.149,0.055
3,1,1118.7832599715753,0,0,265,10.808,3.045,0.592,0.25,0.543,0.381,0.075
3,2,1310.3026526409992,0,0,256,11.046,3.105,0.59,0.173,0.535,0.375,0.09
3,3,1344.6519350107933,0,1,254,10.996,2.988,0.567,0.152,0.539,0.382,0.079
3,4,1418.520808738428,0,1,252,11.154,2.996,0.563,0.118,0.552,0.365,0.083
4,1,771.5071815003677,1,0,200,11.083,2.965,0.615,0.566,0.925,0.04,0.035
4,2,1003.2885950631949,1,0,216,11.184,2.94,0.593,0.408,0.926,0.037,0.037
4,3,1822.9650762138306,1,1,192,11.1,2.885,0.599,0.404,0.927,0.036,0.036
4,4,1471.7847252687316,1,1,199,11.113,2.93,0.588,0.291,0.915,0.04,0.045
5,1,965.6457546050347,1,0,201,12.572,2.965,0.488,-0.38,0.587,0.249,0.164
5,2,813.7498598366702,1,0,226,12.211,3.027,0.491,-0.309,0.628,0.221,0.15
5,3,1081.3975971185673,1,1,221,12.083,3.068,0.493,-0.272,0.611,0.226,0.163
5,4,1145.636358339546,1,1,242,12.284,3.05,0.492,-0.385,0.595,0.24,0.165
6,1,730.0189073931333,1,0,921,11.863,3.034,0.473,-0.236,0.752,0.157,0.09
6,2,896.1078833829357,1,0,958,11.766,3.04,0.492,-0.187,0.746,0.161,0.093
6,3,999.3191879598276,1,1,977,11.681,3.054,0.498,-0.203,0.765,0.153,0.083
6,4,1116.192370753383,1,1,1126,11.514,3.041,0.513,-0.204,0.769,0.151,0.08
7,1,721.673253939255,1,0,180,10.681,3.028,0.633,0.3,0.917,0.061,0.022
7,2,991.5949034627347,1,0,174,10.661,2.914,0.638,0.305,0.914,0.063,0.023
7,3,1619.2891990040237,1,1,168,10.585,2.952,0.643,0.253,0.911,0.065,0.024
7,4,1252.3277400012898,1,1,186,10.997,2.968,0.591,-0.063,0.909,0.059,0.032
