id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1055.244143111375,1,0,241,10.766,2.925,0.544,0.364,0.88,0.104,0.017
1,2,1058.5705062931797,1,0,249,10.955,2.956,0.55,0.276,0.871,0.112,0.016
1,3,1245.2689746542358,1,1,272,11.301,2.956,0.537,0.156,0.882,0.103,0.015
1,4,1338.5791084989958,1,1,271,11.395,2.963,0.535,0.071,0.878,0.111,0.011
2,1,1033.1146910781958,0,0,212,11.326,2.755,0.514,-0.102,0.58,0.231,0.189
2,2,792.4485259234988,0,0,209,11.48,2.789,0.522,-0.145,0.579,0.23,0.191
2,3,846.8825477575251,0,1,223,11.53,2.857,0.529,-0.151,0.587,0.242,0.17
2,4,1131.6958547050633,0,1,225,11.703,2.836,0.52,-0.185,0.569,0.244,0.187
3,1,974.7696536336059,1,0,446,10.842,2.895,0.623,0.317,0.747,0.233,0.02
3,2,1139.2575986545683,1,0,418,10.785,2.971,0.615,0.308,0.746,0.234,0.019
3,3,1443.4327578767009,1,1,412,10.86,2.937,0.607,0.267,0.752,0.228,0.019
3,4,1668.4669909292863,1,1,402,11.02,2.938,0.597,0.207,0.751,0.229,0.02
4,1,747.0197752378779,1,0,245,11.734,2.943,0.527,-0.012,0.829,0.106,0.065
4,2,899.1677659292337,1,0,248,11.913,2.992,0.496,-0.127,0.827,0.105,0.069
4,3,1183.1591800926003,1,1,248,11.822,2.952,0.484,-0.128,0.835,0.109,0.056
4,4,1222.6332557417707,1,1,230,11.78,2.943,0.478,-0.14,0.822,0.13,0.048
5,1,779.3925038903262,0,0,131,10.983,2.878,0.511,0.235,0.817,0.16,0.023
5,2,1022.2835145905052,0,0,137,11.53,2.912,0.496,0.187,0.81,0.168,0.022
5,3,973.5266917470076,0,1,173,11.437,2.855,0.532,0.115,0.792,0.185,0.023
5,4,1304.2733359832498,0,1,167,11.304,2.832,0.539,0.089,0.778,0.204,0.018
6,1,959.6602268418758,0,0,385,11.298,2.969,0.491,0.073,0.514,0.377,0.109
6,2,993.5236884070666,0,0,419,11.057,2.967,0.494,0.105,0.53,0.36,0.11
6,3,1086.261076342915,0,1,406,11.134,2.983,0.495,0.092,0.527,0.36,0.113
6,4,1343.7848865031933,0,1,417,11.179,2.935,0.501,0.061,0.506,0.376,0.118
7,1,525.4108611523222,0,0,1100,13.005,2.967,0.36,-0.903,0.555,0.222,0.223
7,2,584.5431618125444,0,0,1032,12.996,2.967,0.359,-0.896,0.547,0.238,0.215
7,3,686.663919424139,0,1,984,12.765,2.947,0.392,-0.811,0.546,0.243,0.211
7,4,774.8493589294993,0,1,1033,12.579,2.954,0.416,-0.688,0.547,0.244,0.209
8,1,806.900351558686,1,0,3723,11.777,3.02,0.488,-0.222,0.631,0.245,0.124
8,2,970.5739720749989,1,0,3766,11.736,3.036,0.504,-0.172,0.629,0.245,0.127
8,3,1191.0207028290029,1,1,3489,11.725,3.059,0.502,-0.162,0.632,0.242,0.126
8,4,1383.4614050278283,1,1,3450,11.768,3.065,0.497,-0.227,0.637,0.236,0.126
9,1,758.2868158343919,0,0,920,11.54,2.909,0.516,-0.013,0.751,0.186,0.063
9,2,953.290898534799,0,0,877,11.476,2.944,0.521,-0.006,0.751,0.185,0.064
9,3,1153.1292831641094,0,1,890,11.502,2.94,0.525,-0.041,0.752,0.176,0.072
9,4,1250.1503082865363,0,1,894,11.48,2.935,0.525,-0.058,0.755,0.174,0.07
10,1,887.1970346154615,1,0,436,11.155,3.087,0.555,0.386,0.654,0.188,0.158
10,2,1165.3351779028123,1,0,450,11.212,3.107,0.533,0.266,0.673,0.182,0.144
10,3,1213.8991933204638,1,1,444,11.158,3.124,0.556,0.236,0.678,0.182,0.14
10,4,1246.692572958282,1,1,470,11.375,3.034,0.526,0.041,0.662,0.194,0.145
11,1,1201.0052094332593,1,0,123,11.6,3.065,0.504,0.074,0.667,0.187,0.146
11,2,1028.6235877332495,1,0,117,11.814,3.154,0.487,0.076,0.684,0.205,0.111
11,3,1163.81026223764,1,1,123,12.087,3.187,0.48,-0.062,0.675,0.211,0.114
11,4,1372.2560428098566,1,1,117,12.042,3.188,0.487,-0.04,0.667,0.205,0.128
12,1,958.0828359156668,1,0,347,11.208,3.029,0.579,0.329,0.844,0.133,0.023
