id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1104.7185254428025,1,0,1142,11.072,2.922,0.553,0.252,0.775,0.094,0.131
1,2,1291.7634035270864,1,0,1133,11.074,2.921,0.55,0.248,0.78,0.092,0.128
1,3,1587.346090931354,1,1,1194,11.257,2.96,0.547,0.122,0.778,0.098,0.124
1,4,1631.317905736119,1,1,1182,11.292,2.953,0.547,0.07,0.766,0.103,0.13
2,1,1052.470262145592,1,0,418,11.18,2.959,0.553,0.124,0.553,0.211,0.237
2,2,1279.844809541645,1,0,417,11.288,2.904,0.544,0.126,0.552,0.206,0.242
2,3,1226.0084716641793,1,1,455,11.377,2.921,0.523,0.017,0.565,0.2,0.235
2,4,1372.8995990718045,1,1,406,11.424,2.906,0.517,0.036,0.569,0.195,0.236
3,1,702.7060408672563,0,0,168,10.9,3.042,0.542,0.146,0.827,0.119,0.054
3,2,905.0698739434782,0,0,191,10.864,3.094,0.534,0.113,0.812,0.131,0.058
3,3,883.4546975271913,0,1,208,10.939,3.053,0.553,0.086,0.803,0.13,0.067
3,4,1432.53099204179,0,1,199,11.073,3,0.543,0.043,0.789,0.141,0.07
4,1,830.0366820542357,0,0,843,11.054,3.05,0.558,0.227,0.676,0.202,0.122
4,2,1010.5703406970234,0,0,815,11.185,3.02,0.544,0.184,0.663,0.21,0.128
4,3,1243.836904538226,0,1,825,11.111,3.025,0.555,0.159,0.661,0.213,0.126
4,4,1341.7127285173142,0,1,825,11.208,3.025,0.541,0.067,0.664,0.215,0.121
5,1,814.7885802104829,1,0,735,11.7,2.94,0.505,-0.054,0.649,0.137,0.214
5,2,1106.2221455957595,1,0,735,11.766,2.962,0.513,-0.008,0.648,0.133,0.219
5,3,1152.3451587068791,1,1,736,11.776,2.962,0.505,-0.038,0.655,0.129,0.216
5,4,1386.1222410852445,1,1,744,11.865,2.989,0.504,-0.028,0.645,0.137,0.218
6,1,875.675525993853,0,0,311,11.326,2.987,0.498,-0.005,0.839,0.084,0.077
6,2,885.7497864024889,0,0,284,11.39,2.947,0.482,0.023,0.842,0.085,0.074
6,3,1146.9921549878663,0,1,266,11.329,2.974,0.492,-0.002,0.835,0.079,0.086
6,4,1132.9561324868912,0,1,260,11.197,2.95,0.488,-0.012,0.835,0.069,0.096
7,1,812.2662314436922,0,0,112,11.472,3.062,0.58,0.377,0.875,0.107,0.018
7,2,1306.8946770897232,0,0,110,11.757,3.1,0.582,0.364,0.882,0.1,0.018
7,3,1398.46314431441,0,1,107,11.882,3.009,0.589,0.326,0.869,0.112,0.019
7,4,1598.8687351593371,0,1,196,11.857,2.827,0.556,0.004,0.898,0.082,0.02
8,1,805.7867097521594,1,0,63,11.096,3.238,0.46,-0.235,0.762,0.206,0.032
8,2,749.6281836958192,1,0,63,10.938,3.349,0.476,-0.162,0.762,0.19,0.048
8,3,790.8792358745642,1,1,64,10.984,3.25,0.469,-0.196,0.781,0.172,0.047
8,4,919.3307862362368,1,1,75,11.654,3.227,0.48,-0.199,0.773,0.187,0.04
9,1,871.903867380521,1,0,776,11.187,2.973,0.622,0.403,0.796,0.148,0.055
9,2,1151.7052492139037,1,0,807,11.196,3.042,0.633,0.375,0.797,0.146,0.057
9,3,1582.3162095953749,1,1,793,11.139,3.068,0.623,0.37,0.794,0.148,0.058
9,4,1853.0773122885366,1,1,765,11.211,3.137,0.61,0.278,0.784,0.158,0.058
10,1,1253.7362972444428,1,0,78,11.031,3.231,0.5,0.06,0.91,0.051,0.038
10,2,1280.4780058538329,1,0,73,10.876,3.151,0.534,0.083,0.904,0.068,0.027
10,3,1356.5332860602773,1,1,75,10.898,3.147,0.52,-0.009,0.92,0.053,0.027
10,4,1546.1513751992093,1,1,75,10.878,3.267,0.507,-0.002,0.933,0.027,0.04
11,1,853.7040187157507,0,0,217,11.898,3.078,0.456,-0.428,0.488,0.3,0.212
11,2,813.2741514114797,0,0,245,11.637,3.057,0.482,-0.277,0.482,0.282,0.237
11,3,1017.7120953279855,0,1,242,11.538,3.116,0.455,-0.255,0.475,0.285,0.24
11,4,1112.9154341710944,0,1,286,11.5,3.014,0.451,-0.358,0.51,0.262,0.227
12,1,850.9568323312226,0,0,219,11.347,3.137,0.562,0.032,0.717,0.21,0.073
12,2,929.289139131233,0,0,210,11.352,3.186,0.543,-0.001,0.705,0.229,0.067
12,3,1333.6935942949058,0,1,201,11.207,3.214,0.552,-0.01,0.697,0.234,0.07
12,4,1346.8462923078293,0,1,208,11.226,3.13,0.524,-0.061,0.721,0.202,0.077
13,1,787.2616186675293,0,0,865,11.697,3.075,0.52,-0.013,0.806,0.15,0.044
13,2,1017.9331410261036,0,0,893,11.691,3.095,0.529,-0.033,0.806,0.153,0.04
13,3,1029.788259260596,0,1,866,11.79,3.107,0.512,-0.105,0.807,0.152,0.04
13,4,1230.2806702383202,0,1,840,11.891,3.088,0.49,-0.154,0.808,0.15,0.042
14,1,773.7006710637363,0,0,644,11.435,2.972,0.502,-0.06,0.789,0.112,0.099
14,2,912.1460592230259,0,0,626,11.391,2.958,0.494,-0.081,0.786,0.112,0.102
14,3,1000.7915339969385,0,1,655,11.548,2.989,0.505,-0.123,0.783,0.116,0.101
14,4,1175.5326731832856,0,1,634,11.439,2.995,0.508,-0.138,0.784,0.123,0.093
15,1,815.8522857981649,0,0,1199,11.471,3.019,0.523,0.026,0.557,0.386,0.057
15,2,987.8495178587083,0,0,1129,11.391,3.043,0.53,0.048,0.554,0.388,0.058
15,3,1205.5736743089137,0,1,1125,11.489,3.043,0.524,-0.004,0.556,0.386,0.058
15,4,1238.410720750539,0,1,1071,11.54,3.05,0.527,-0.035,0.553,0.39,0.057
16,1,1087.814317375241,0,0,400,11.613,3.027,0.585,0.168,0.632,0.15,0.218
16,2,1009.4246056466776,0,0,396,11.674,3.051,0.568,0.055,0.606,0.159,0.235
16,3,1141.7625859201016,0,1,404,11.66,3.045,0.55,0.006,0.599,0.166,0.235
16,4,1059.5684830909572,0,1,430,11.665,3.049,0.523,-0.097,0.6,0.163,0.237
17,1,763.4014589301648,0,0,628,11.317,2.987,0.578,0.153,0.67,0.201,0.129
17,2,1081.6354781244,0,0,592,11.237,2.959,0.581,0.155,0.681,0.196,0.123
17,3,1191.7223255490628,0,1,559,11.159,2.955,0.564,0.113,0.68,0.195,0.125
17,4,1356.8148318379988,0,1,551,11.215,2.956,0.557,0.04,0.684,0.194,0.122
18,1,881.397201706193,0,0,563,11.705,3.046,0.544,-0.02,0.652,0.181,0.167
18,2,989.2260358058096,0,0,565,11.815,3.018,0.547,-0.07,0.642,0.184,0.173
18,3,1117.926428537189,0,1,578,12.047,3.002,0.526,-0.194,0.642,0.18,0.178
18,4,1454.7850592073066,0,1,576,12.028,3.003,0.528,-0.212,0.649,0.177,0.174
