id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,835.8342427438347,1,0,1373,12.338,3.019,0.417,-0.57,0.84,0.084,0.075
1,2,842.7739201090745,1,0,1312,12.33,3.017,0.426,-0.522,0.835,0.085,0.08
1,3,1053.5523674488345,1,1,1322,12.255,2.995,0.441,-0.463,0.839,0.085,0.076
1,4,1075.4732805337765,1,1,1305,12.166,3.037,0.45,-0.435,0.84,0.089,0.071
2,1,766.8114260213133,0,0,920,11.749,2.966,0.489,-0.334,0.898,0.053,0.049
2,2,910.047884505049,0,0,880,11.692,2.969,0.488,-0.281,0.898,0.056,0.047
2,3,1070.473500726932,0,1,900,11.862,3.014,0.474,-0.332,0.896,0.058,0.047
2,4,1105.7717228947156,0,1,914,11.792,3.038,0.48,-0.338,0.896,0.061,0.043
3,1,873.8906099174056,0,0,700,11.077,2.936,0.58,0.353,0.716,0.134,0.15
3,2,1102.950287944749,0,0,699,11.015,2.904,0.567,0.338,0.725,0.124,0.15
3,3,1102.1078881063297,0,1,732,11.272,2.891,0.53,0.189,0.723,0.126,0.152
3,4,1418.0420876870235,0,1,743,11.323,2.917,0.525,0.125,0.724,0.121,0.155
4,1,630.3152730285532,1,0,659,11.96,3.024,0.42,-0.455,0.643,0.185,0.171
4,2,803.5789928492998,1,0,602,12.002,3.027,0.437,-0.431,0.643,0.184,0.173
4,3,1007.2298771740552,1,1,641,12.02,3.017,0.449,-0.451,0.646,0.183,0.172
4,4,1062.3589927630767,1,1,656,11.969,3.017,0.47,-0.404,0.64,0.194,0.166
5,1,949.6297324977023,1,0,562,11.241,2.783,0.594,0.333,0.795,0.155,0.05
5,2,972.009786957502,1,0,543,11.256,2.775,0.587,0.303,0.794,0.155,0.052
5,3,1335.9338226833183,1,1,553,11.334,2.825,0.588,0.252,0.799,0.15,0.051
5,4,1389.8038595608384,1,1,555,11.313,2.836,0.569,0.228,0.8,0.15,0.05
