id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,748.3823830132559,1,0,247,11.036,2.96,0.538,0.035,0.684,0.178,0.138
1,2,993.93144332034,1,0,250,11.018,2.976,0.524,-0.023,0.7,0.18,0.12
1,3,1341.763779486326,1,1,230,11.167,2.974,0.513,-0.012,0.665,0.204,0.13
1,4,1328.4942486558944,1,1,253,11.099,3.036,0.514,-0.071,0.648,0.213,0.138
2,1,806.2848563093238,1,0,89,10.546,3.045,0.506,0.135,0.36,0.326,0.315
2,2,803.019411862266,1,0,131,10.659,3.069,0.527,-0.005,0.351,0.298,0.351
2,3,1018.8954883398076,1,1,133,10.533,3.195,0.571,0.002,0.323,0.323,0.353
2,4,1346.54858639775,1,1,146,10.808,3.281,0.568,-0.072,0.342,0.349,0.308
3,1,959.0221266555411,1,0,1370,11.107,3.064,0.59,0.217,0.586,0.274,0.14
3,2,1187.3437030986618,1,0,1328,11.113,3.054,0.585,0.208,0.585,0.277,0.138
3,3,1503.1864853659242,1,1,1374,11.228,3.076,0.579,0.17,0.583,0.275,0.142
3,4,1425.8561932116324,1,1,1493,11.229,3.069,0.577,0.119,0.582,0.273,0.145
4,1,866.8438984914915,0,0,1542,11.303,2.986,0.559,0.159,0.768,0.183,0.049
4,2,1055.6779500389175,0,0,1477,11.334,2.971,0.549,0.12,0.76,0.186,0.054
4,3,1129.37243684379,0,1,1671,11.43,2.968,0.53,-0.035,0.759,0.189,0.052
4,4,1236.1923228616245,0,1,1634,11.521,2.969,0.526,-0.096,0.76,0.188,0.051
5,1,783.6931652932443,1,0,204,11.129,3.034,0.544,0.002,0.451,0.348,0.201
5,2,1000.1167334027951,1,0,203,11.067,2.887,0.542,-0.016,0.453,0.345,0.202
5,3,932.8266966905111,1,1,194,11.108,2.897,0.546,-0.031,0.474,0.33,0.196
5,4,1471.3164362687248,1,1,184,11.039,2.913,0.549,-0.015,0.457,0.348,0.196
6,1,826.8223152430749,0,0,476,11.282,2.956,0.578,0.233,0.578,0.374,0.048
6,2,1017.3605730915563,0,0,483,11.337,2.95,0.592,0.219,0.582,0.375,0.043
6,3,1021.7836974774315,0,1,504,11.252,2.99,0.605,0.253,0.591,0.373,0.036
6,4,1383.1052420689211,0,1,494,11.179,2.974,0.601,0.242,0.591,0.372,0.036
7,1,995.922325556454,1,0,757,11.326,2.835,0.551,0.073,0.482,0.304,0.214
7,2,1172.3259160364933,1,0,818,11.302,2.85,0.557,0.107,0.498,0.302,0.2
7,3,1260.0207047815936,1,1,819,11.213,2.862,0.56,0.122,0.488,0.308,0.204
7,4,1424.6952750074217,1,1,798,11.283,2.872,0.553,0.062,0.49,0.307,0.203
8,1,772.017570484566,0,0,444,12.251,3.032,0.394,-0.511,0.678,0.248,0.074
8,2,713.586775269362,0,0,431,12.153,3.074,0.39,-0.496,0.696,0.232,0.072
8,3,901.4522922263453,0,1,455,12.128,3.055,0.396,-0.467,0.705,0.222,0.073
8,4,1182.139056670451,0,1,440,11.928,3.048,0.409,-0.415,0.691,0.232,0.077
9,1,1315.3275597223676,0,0,144,10.801,2.931,0.597,0.48,0.556,0.257,0.188
9,2,1588.8502359588285,0,0,142,10.82,2.88,0.585,0.425,0.577,0.268,0.155
9,3,1398.9960526042842,0,1,147,11.218,2.871,0.578,0.317,0.571,0.252,0.177
9,4,1337.902340881101,0,1,145,11.296,2.938,0.552,0.234,0.579,0.255,0.166
10,1,877.9957024818784,0,0,631,11.373,2.861,0.553,0.266,0.792,0.111,0.097
10,2,1205.683400999426,0,0,660,11.42,2.882,0.556,0.231,0.782,0.111,0.108
10,3,1346.5985751481862,0,1,706,11.468,2.933,0.55,0.168,0.789,0.105,0.106
10,4,1417.2849716471098,0,1,777,11.525,2.915,0.542,0.024,0.792,0.108,0.1
11,1,1023.8562068227898,0,0,239,10.604,3.071,0.619,0.411,0.619,0.305,0.075
11,2,1153.4547963675286,0,0,253,10.775,3.055,0.621,0.364,0.625,0.316,0.059
11,3,1618.602654086936,0,1,244,10.956,3.078,0.611,0.318,0.631,0.303,0.066
11,4,1706.5323337160296,0,1,229,11.127,3.087,0.611,0.234,0.638,0.301,0.061
12,1,730.1614686429635,0,0,299,11.266,3.127,0.538,0.332,0.605,0.331,0.064
12,2,1024.02037599708,0,0,290,11.386,3.134,0.521,0.271,0.61,0.324,0.066
12,3,1403.4792818271858,0,1,280,11.429,3.075,0.543,0.271,0.604,0.332,0.064
12,4,1334.1775439378405,0,1,267,11.38,3.075,0.532,0.196,0.592,0.352,0.056
13,1,766.1433705463566,1,0,281,12.043,2.94,0.58,0.151,0.655,0.292,0.053
13,2,969.7560592040231,1,0,296,12.066,3.003,0.588,0.157,0.645,0.301,0.054
13,3,1103.8180602044492,1,1,303,12.352,2.974,0.551,-0.009,0.644,0.304,0.053
13,4,1146.1055148887926,1,1,311,12.184,3.013,0.54,-0.026,0.646,0.305,0.048
14,1,1142.745015282497,0,0,334,11.306,3.216,0.587,0.039,0.644,0.207,0.15
14,2,961.3217674818594,0,0,322,11.347,3.168,0.596,0.035,0.646,0.208,0.146
14,3,1248.0741230563008,0,1,315,11.47,3.133,0.6,-0.018,0.644,0.206,0.149
14,4,1412.518673573839,0,1,322,11.675,3.146,0.612,-0.043,0.649,0.196,0.155
15,1,850.7590015362133,0,0,600,11.09,2.988,0.595,0.269,0.625,0.253,0.122
15,2,1195.8742962704503,0,0,585,11.17,3.06,0.598,0.187,0.627,0.256,0.116
15,3,1263.0154406848815,0,1,584,11.224,3.043,0.579,0.151,0.635,0.25,0.115
15,4,1467.7287461101953,0,1,580,11.386,3.074,0.569,0.07,0.629,0.255,0.116
16,1,1030.5781259348416,1,0,132,11.604,3.136,0.636,0.575,0.477,0.348,0.174
16,2,1242.8062590654924,1,0,147,11.892,3.15,0.565,0.354,0.476,0.347,0.177
16,3,1675.3566748340777,1,1,152,11.392,3.125,0.579,0.323,0.48,0.342,0.178
16,4,1571.6532680933285,1,1,168,11.237,3.119,0.577,0.255,0.512,0.31,0.179
17,1,952.3839850376004,0,0,735,11.091,2.939,0.574,0.344,0.869,0.097,0.034
17,2,1242.9321401028826,0,0,744,11.246,2.973,0.566,0.295,0.86,0.105,0.035
17,3,1333.5953526373576,0,1,758,11.229,2.95,0.566,0.256,0.852,0.113,0.034
17,4,1431.3386802574678,0,1,747,11.278,2.934,0.545,0.192,0.842,0.124,0.033
18,1,899.5450510548903,0,0,425,10.668,3.066,0.584,0.341,0.816,0.115,0.068
18,2,1251.4651827966886,0,0,411,10.825,3.007,0.577,0.298,0.815,0.112,0.073
18,3,1248.2334637047102,0,1,406,10.893,2.983,0.586,0.27,0.82,0.106,0.074
18,4,1317.896434001069,0,1,408,10.851,3.012,0.564,0.197,0.821,0.105,0.074
19,1,817.9905459303685,0,0,537,11.309,3.034,0.616,0.28,0.784,0.11,0.106
19,2,956.9691913168638,0,0,506,11.248,3.034,0.617,0.273,0.777,0.113,0.111
19,3,1107.405116294337,0,1,516,11.303,3.045,0.622,0.245,0.773,0.12,0.107
19,4,1253.8736507408435,0,1,529,11.321,3.004,0.601,0.173,0.767,0.129,0.104
20,1,1206.145263389258,0,0,602,11.235,3.032,0.551,0.076,0.611,0.269,0.12
20,2,1100.3900305729228,0,0,550,11.231,3.06,0.551,0.066,0.613,0.264,0.124
20,3,1155.0896926372993,0,1,622,11.06,3.029,0.566,0.11,0.63,0.248,0.122
20,4,1319.9156727799848,0,1,581,11.063,3.043,0.573,0.112,0.63,0.246,0.124
21,1,611.3423170428864,0,0,400,11.757,2.965,0.515,-0.045,0.795,0.162,0.043
21,2,1049.3291937893546,0,0,428,11.642,2.988,0.512,-0.011,0.792,0.166,0.042
21,3,965.7834689592155,0,1,458,11.727,2.963,0.526,-0.047,0.797,0.162,0.041
21,4,1270.3747860850408,0,1,440,11.556,2.939,0.534,-0.042,0.791,0.168,0.041
22,1,835.6068640127843,0,0,266,11.671,2.981,0.508,-0.026,0.53,0.436,0.034
22,2,1116.875185971162,0,0,258,11.624,3.031,0.504,-0.045,0.535,0.442,0.023
22,3,937.0115742261852,0,1,237,11.811,2.97,0.506,-0.08,0.54,0.426,0.034
22,4,1196.4307722312294,0,1,229,11.812,2.952,0.541,-0.058,0.555,0.406,0.039
23,1,831.5535877338009,0,0,496,11.423,2.901,0.579,0.162,0.712,0.185,0.103
23,2,899.7977608034398,0,0,544,11.464,2.904,0.553,0.072,0.691,0.193,0.116
23,3,1005.8243068140828,0,1,550,11.353,2.916,0.536,0.009,0.711,0.182,0.107
23,4,1322.2230250234675,0,1,541,11.4,2.989,0.54,-0.032,0.713,0.174,0.113
24,1,893.0501850160797,1,0,1059,11.005,2.96,0.628,0.473,0.801,0.126,0.074
24,2,1145.9612898855564,1,0,1074,11.113,2.953,0.621,0.439,0.799,0.131,0.07
24,3,1452.879159742892,1,1,1073,11.169,2.953,0.612,0.403,0.797,0.13,0.074
24,4,1509.8273749315601,1,1,1091,11.222,2.929,0.601,0.299,0.79,0.139,0.071
25,1,825.9523371510164,1,0,386,11.547,2.925,0.567,0.001,0.573,0.306,0.122
25,2,1099.5145329817235,1,0,384,11.602,2.971,0.557,-0.018,0.589,0.294,0.117
25,3,1485.7178035482696,1,1,367,11.712,3.03,0.529,-0.036,0.591,0.294,0.114
25,4,1216.7481462248547,1,1,358,11.677,3.045,0.542,-0.034,0.603,0.296,0.101
26,1,812.5840062736336,0,0,77,10.277,2.883,0.558,0.38,0.831,0.169,0
26,2,1183.7868928902835,0,0,86,10.422,2.93,0.57,0.264,0.826,0.174,0
26,3,1179.7556325328412,0,1,116,10.805,2.879,0.56,0.023,0.845,0.147,0.009
26,4,1221.3653467302347,0,1,114,11.288,2.991,0.518,-0.131,0.86,0.132,0.009
27,1,875.1213122735367,0,0,1461,11.022,2.931,0.608,0.425,0.736,0.17,0.094
27,2,1194.2709025138818,0,0,1424,11.135,2.883,0.581,0.37,0.732,0.173,0.095
27,3,1251.6420212145172,0,1,1582,11.205,2.92,0.561,0.244,0.728,0.176,0.096
27,4,1486.4987924829134,0,1,1569,11.252,2.917,0.561,0.198,0.729,0.181,0.09
28,1,1033.8558404724342,0,0,920,10.924,2.872,0.596,0.433,0.297,0.523,0.18
28,2,1362.072204118909,0,0,895,10.878,2.878,0.583,0.392,0.294,0.526,0.18
28,3,1667.9423547744732,0,1,874,10.936,2.888,0.585,0.327,0.302,0.515,0.183
28,4,1783.9756789871415,0,1,838,10.977,2.887,0.581,0.281,0.308,0.51,0.183
29,1,705.4451083607418,1,0,247,12.065,2.947,0.575,-0.042,0.619,0.283,0.097
29,2,757.3081053303373,1,0,340,12.394,2.935,0.506,-0.323,0.594,0.318,0.088
29,3,871.2160700230613,1,1,364,12.258,3.008,0.484,-0.368,0.571,0.324,0.104
29,4,1172.4425228613902,1,1,350,12.309,3.02,0.471,-0.411,0.566,0.34,0.094
30,1,826.2864492802346,1,0,1099,11.88,2.963,0.467,-0.246,0.403,0.296,0.301
30,2,970.4516233906749,1,0,1174,11.852,2.978,0.474,-0.235,0.4,0.288,0.312
30,3,982.3452195174033,1,1,1117,11.664,2.951,0.487,-0.219,0.397,0.293,0.31
30,4,1188.270909310847,1,1,1173,11.671,2.991,0.481,-0.253,0.394,0.295,0.311
31,1,708.8870933519116,0,0,603,11.455,3.012,0.569,0.144,0.677,0.126,0.197
31,2,965.3046926141343,0,0,588,11.486,3.005,0.554,0.101,0.689,0.126,0.185
31,3,1334.5745390758213,0,1,608,11.482,2.997,0.562,0.101,0.689,0.13,0.181
31,4,1246.4031563858714,0,1,605,11.628,2.98,0.545,-0.02,0.704,0.119,0.177
32,1,699.9891062718063,1,0,754,11.777,2.981,0.512,-0.112,0.687,0.269,0.044
32,2,1001.2695199884308,1,0,745,11.876,2.979,0.51,-0.139,0.694,0.264,0.042
32,3,1084.6277357809486,1,1,728,11.961,3.034,0.515,-0.142,0.691,0.265,0.044
32,4,1182.365282971416,1,1,719,11.901,3.043,0.51,-0.151,0.694,0.263,0.043
33,1,1052.6155421055166,1,0,62,11.317,3.065,0.548,0.235,0.71,0.242,0.048
33,2,1018.8319021703759,1,0,90,11.777,2.911,0.578,0.39,0.711,0.222,0.067
33,3,1149.880657603133,1,1,100,11.976,2.93,0.57,0.255,0.74,0.21,0.05
33,4,1248.2191567950854,1,1,96,12.002,3.031,0.552,0.207,0.729,0.208,0.062
34,1,748.3941543744781,0,0,1660,12.042,3.064,0.499,-0.235,0.685,0.129,0.186
34,2,847.7265563865642,0,0,1608,11.948,3.043,0.501,-0.22,0.687,0.127,0.186
34,3,1062.953964737931,0,1,1623,12.023,3.037,0.502,-0.276,0.687,0.131,0.182
34,4,1107.2925748923292,0,1,1595,11.941,3.031,0.502,-0.298,0.687,0.13,0.182
35,1,906.0104497165695,1,0,409,11.706,3.066,0.509,-0.162,0.499,0.311,0.191
35,2,852.6146055834273,1,0,450,11.994,3.018,0.509,-0.184,0.504,0.307,0.189
35,3,1079.3084383618095,1,1,485,11.804,2.977,0.524,-0.12,0.511,0.299,0.19
35,4,1193.8320194990547,1,1,513,11.966,2.943,0.519,-0.228,0.505,0.302,0.193
36,1,599.5010845613724,1,0,505,13.031,2.966,0.388,-0.761,0.6,0.202,0.198
36,2,644.9989123999502,1,0,506,12.914,2.99,0.405,-0.648,0.603,0.206,0.192
36,3,803.7364379903911,1,1,497,12.762,3.042,0.431,-0.595,0.588,0.219,0.193
36,4,876.8450870833213,1,1,512,12.585,3.01,0.439,-0.546,0.58,0.223,0.197
37,1,822.1402104519946,1,0,2719,11.487,2.993,0.533,0.062,0.571,0.372,0.057
37,2,1056.0440893868752,1,0,2604,11.519,2.999,0.537,0.043,0.569,0.377,0.054
37,3,1171.3001572621645,1,1,2719,11.68,3.018,0.529,-0.058,0.57,0.372,0.058
37,4,1244.2093716530724,1,1,2564,11.647,3.02,0.534,-0.053,0.579,0.367,0.054
38,1,872.4477828754985,1,0,515,11.395,3,0.579,0.154,0.493,0.365,0.142
38,2,1246.2504603122254,1,0,521,11.357,3.012,0.576,0.127,0.505,0.361,0.134
38,3,1074.0613496514616,1,1,604,11.212,3.015,0.548,0.05,0.513,0.353,0.134
38,4,1351.6190641654791,1,1,598,11.238,3.017,0.555,-0.009,0.515,0.358,0.127
39,1,904.5387700537281,0,0,411,11.521,2.912,0.574,0.105,0.839,0.102,0.058
39,2,1283.2616019488776,0,0,402,11.534,2.928,0.57,0.091,0.836,0.102,0.062
39,3,1290.8423113178712,0,1,397,11.417,2.882,0.569,0.105,0.831,0.096,0.073
39,4,1516.5130884964713,0,1,380,11.542,2.874,0.576,0.065,0.842,0.089,0.068
40,1,914.8059792055675,1,0,865,11.365,3.02,0.55,0.089,0.652,0.218,0.129
40,2,1129.8296034717332,1,0,871,11.321,3,0.538,0.049,0.644,0.22,0.135
40,3,1203.9356663063672,1,1,879,11.24,2.995,0.535,0.019,0.637,0.228,0.135
40,4,1347.281220873063,1,1,842,11.343,2.969,0.533,-0.026,0.643,0.22,0.138
41,1,656.2685055730378,0,0,2719,12.615,2.978,0.378,-0.723,0.825,0.124,0.051
41,2,702.9399319752238,0,0,2792,12.555,2.946,0.378,-0.716,0.824,0.127,0.049
41,3,712.9499187198147,0,1,2662,12.509,2.949,0.38,-0.71,0.824,0.127,0.048
