id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,758.3239190126703,1,0,577,11.501,2.92,0.478,-0.217,0.69,0.196,0.114
1,2,898.3325750139297,1,0,622,11.48,2.934,0.487,-0.176,0.695,0.198,0.108
1,3,1050.8603600435017,1,1,580,11.413,2.905,0.49,-0.169,0.698,0.198,0.103
1,4,1259.7763386539057,1,1,595,11.555,2.929,0.484,-0.243,0.689,0.207,0.104
2,1,670.5338554409082,0,0,103,12.178,2.631,0.466,-0.228,0.874,0.107,0.019
2,2,736.0959615008219,0,0,98,12.078,2.796,0.5,-0.248,0.847,0.133,0.02
2,3,776.7162790761046,0,1,93,12.059,2.785,0.505,-0.208,0.828,0.151,0.022
2,4,876.3082895511759,0,1,98,11.769,2.796,0.5,-0.175,0.827,0.143,0.031
3,1,811.5188721982773,0,0,456,10.952,3.02,0.553,0.211,0.579,0.342,0.079
3,2,834.3719946691713,0,0,527,11.274,3.025,0.526,0.074,0.583,0.338,0.08
3,3,1062.9421902327601,0,1,505,11.283,3.053,0.517,0.044,0.584,0.337,0.079
3,4,1222.392501585893,0,1,587,11.149,3.02,0.52,0.027,0.596,0.325,0.078
4,1,1002.8488188063798,1,0,677,11.987,2.891,0.477,-0.19,0.697,0.245,0.058
4,2,1144.4286611943041,1,0,686,11.905,2.882,0.483,-0.165,0.692,0.248,0.06
4,3,1152.8023108200923,1,1,646,11.815,2.879,0.48,-0.165,0.69,0.246,0.063
4,4,1250.313199733819,1,1,636,11.755,2.86,0.475,-0.166,0.697,0.244,0.06
5,1,850.7221247025885,1,0,551,11.327,2.993,0.521,0.079,0.675,0.23,0.094
5,2,1191.2495043721763,1,0,560,11.44,3.007,0.523,0.083,0.686,0.229,0.086
5,3,1124.5443449576298,1,1,548,11.301,2.991,0.529,0.112,0.675,0.241,0.084
5,4,1189.9397806992674,1,1,561,11.219,3.045,0.545,0.029,0.681,0.237,0.082
6,1,966.7339731447913,0,0,538,11.336,2.959,0.597,0.287,0.667,0.186,0.147
6,2,1080.160833651849,0,0,550,11.286,3.015,0.589,0.286,0.667,0.193,0.14
6,3,1140.4793219244618,0,1,525,11.385,3.025,0.59,0.263,0.67,0.196,0.133
6,4,1443.627668312897,0,1,528,11.404,2.985,0.587,0.246,0.669,0.189,0.142
7,1,708.235695124807,0,0,1200,11.243,3.013,0.552,0.09,0.627,0.229,0.143
7,2,887.0629954891949,0,0,1242,11.203,3.017,0.559,0.102,0.627,0.228,0.145
7,3,1168.857749938948,0,1,1251,11.335,3.056,0.536,0.013,0.635,0.222,0.142
7,4,1158.83956271716,0,1,1195,11.434,3.057,0.523,-0.058,0.638,0.222,0.141
8,1,963.3588474501522,0,0,242,11.905,3.219,0.566,-0.159,0.715,0.087,0.198
8,2,933.7779211351209,0,0,228,11.867,3.206,0.566,-0.139,0.728,0.088,0.184
8,3,1172.631005455763,0,1,227,11.959,3.269,0.524,-0.229,0.731,0.079,0.189
