id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,719.8205086850857,1,0,1015,11.165,3.044,0.56,0.113,0.558,0.296,0.147
1,2,868.4693370716268,1,0,1020,11.171,3.053,0.548,0.052,0.56,0.295,0.145
1,3,1082.3329036606226,1,1,1039,11.068,3.068,0.556,0.075,0.551,0.295,0.154
1,4,1264.8395088581826,1,1,1022,10.992,3.111,0.541,0.039,0.556,0.286,0.159
2,1,1203.9625007310374,0,0,401,10.844,2.948,0.618,0.32,0.736,0.112,0.152
2,2,1267.2689209246976,0,0,457,10.717,2.991,0.611,0.277,0.733,0.118,0.149
2,3,1275.598225560078,0,1,541,10.831,3.018,0.584,0.179,0.73,0.124,0.146
2,4,1386.3197891483921,0,1,554,10.938,3.067,0.572,0.114,0.724,0.126,0.15
3,1,849.5685116025797,0,0,1542,11.678,2.968,0.545,0.055,0.447,0.28,0.274
3,2,950.0921288106019,0,0,1501,11.634,2.971,0.548,0.05,0.446,0.273,0.281
3,3,1135.8616154653607,0,1,1489,11.646,2.992,0.54,0.033,0.449,0.269,0.282
3,4,1249.854899325668,0,1,1481,11.618,3.03,0.531,-0.014,0.449,0.273,0.278
4,1,804.7749490520936,0,0,719,11.278,3.089,0.534,0.078,0.478,0.402,0.12
4,2,923.4933841552194,0,0,677,11.194,3.105,0.548,0.074,0.479,0.402,0.12
4,3,1047.8507159738278,0,1,675,11.438,3.127,0.545,0.015,0.453,0.413,0.133
4,4,1272.2925924643887,0,1,684,11.47,3.135,0.542,-0.038,0.447,0.415,0.137
5,1,756.3659784747098,1,0,1251,10.934,2.98,0.62,0.288,0.729,0.205,0.066
5,2,1072.7431895369648,1,0,1245,10.914,2.961,0.616,0.236,0.726,0.204,0.07
5,3,1190.4400090630281,1,1,1200,10.976,2.989,0.616,0.193,0.728,0.201,0.072
5,4,1351.991457397122,1,1,1174,11.018,2.995,0.601,0.147,0.733,0.195,0.072
6,1,497.7272116807972,0,0,75,12.255,2.947,0.587,0.011,0.88,0.08,0.04
6,2,690.081466386217,0,0,127,11.904,2.976,0.567,0.064,0.85,0.11,0.039
6,3,828.7296586938643,0,1,129,11.921,2.984,0.574,0.012,0.853,0.109,0.039
6,4,1068.5232293050763,0,1,119,11.959,2.899,0.571,0.053,0.857,0.101,0.042
7,1,840.6001683744456,0,0,1249,11.225,2.998,0.559,0.117,0.445,0.509,0.046
7,2,1001.9442223477632,0,0,1224,11.245,2.959,0.548,0.089,0.447,0.508,0.045
7,3,1140.8358770408972,0,1,1168,11.233,2.97,0.551,0.09,0.45,0.506,0.044
7,4,1372.2173016704096,0,1,1181,11.304,3.008,0.54,0.042,0.452,0.505,0.043
8,1,793.2449449446932,1,0,516,11.738,3.043,0.55,0.001,0.548,0.252,0.2
8,2,882.838929723582,1,0,535,11.635,3.075,0.538,-0.001,0.557,0.26,0.183
8,3,924.2185391248569,1,1,549,11.631,3.111,0.55,0.032,0.536,0.284,0.18
8,4,1217.5356633670226,1,1,554,11.782,3.085,0.531,-0.069,0.54,0.282,0.179
9,1,751.6198374102933,0,0,276,11.401,2.826,0.558,0.227,0.688,0.228,0.083
9,2,908.0664998545201,0,0,281,11.429,2.868,0.548,0.209,0.69,0.228,0.082
9,3,917.7868524867547,0,1,346,11.604,2.997,0.494,-0.034,0.685,0.231,0.084
9,4,1004.4272019092288,0,1,338,11.608,2.994,0.503,-0.064,0.686,0.231,0.083
10,1,725.8244301936394,0,0,646,11.498,2.952,0.553,0.085,0.791,0.17,0.039
10,2,863.9057500947538,0,0,668,11.559,2.934,0.536,0.068,0.787,0.171,0.042
10,3,1374.5277194254943,0,1,650,11.726,2.951,0.557,0.089,0.786,0.172,0.042
10,4,1403.872884239678,0,1,643,11.874,2.972,0.543,0.01,0.782,0.182,0.036
11,1,782.6564525509455,0,0,123,11.201,2.797,0.553,0.155,0.862,0.098,0.041
11,2,698.6495648342237,0,0,138,11.68,2.891,0.536,0.016,0.877,0.08,0.043
11,3,891.3382749487153,0,1,133,11.513,2.94,0.564,0.017,0.895,0.083,0.023
11,4,1122.6913122429405,0,1,125,11.584,2.968,0.56,-0.069,0.904,0.08,0.016
12,1,828.2762733650281,0,0,182,11.617,2.973,0.527,-0.038,0.742,0.159,0.099
12,2,1080.5716013609742,0,0,179,11.769,2.994,0.547,-0.066,0.743,0.162,0.095
12,3,1339.9557146878599,0,1,164,11.884,2.97,0.543,-0.072,0.744,0.165,0.091
12,4,1193.5001041512764,0,1,149,11.797,2.933,0.523,-0.115,0.718,0.188,0.094
13,1,692.0583558305274,0,0,539,11.53,2.917,0.501,-0.134,0.707,0.197,0.096
13,2,862.1865589916719,0,0,636,11.723,2.972,0.48,-0.248,0.709,0.204,0.086
13,3,1092.8492662023243,0,1,641,11.642,2.991,0.488,-0.216,0.697,0.215,0.087
13,4,1084.9747433746754,0,1,640,11.485,3.019,0.505,-0.177,0.705,0.209,0.086
14,1,861.9608969547998,1,0,249,11.51,2.823,0.558,0.173,0.703,0.233,0.064
14,2,1398.5468948648984,1,0,329,11.702,2.799,0.529,-0.05,0.736,0.207,0.058
14,3,993.4814216476724,1,1,344,11.794,2.872,0.523,-0.084,0.738,0.198,0.064
14,4,1167.5067212871395,1,1,345,11.864,2.913,0.539,-0.168,0.73,0.203,0.067
15,1,944.3769520515326,0,0,1016,11.717,2.96,0.545,0.062,0.576,0.292,0.132
