id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,872.9417672414103,0,0,864,11.108,3.057,0.594,0.274,0.837,0.12,0.043
1,2,1039.1197313924336,0,0,854,11.086,3.112,0.594,0.261,0.84,0.119,0.041
1,3,1174.8620533150965,0,1,882,11.293,3.071,0.575,0.11,0.84,0.12,0.04
1,4,1284.802082893573,0,1,860,11.285,3.077,0.569,0.073,0.842,0.115,0.043
2,1,846.2068151329382,1,0,400,11.766,2.953,0.498,-0.17,0.792,0.098,0.11
2,2,1017.6072188545105,1,0,395,11.791,2.934,0.494,-0.198,0.803,0.091,0.106
2,3,1008.1510082310039,1,1,410,11.767,2.873,0.507,-0.272,0.79,0.105,0.105
2,4,1279.6970429539138,1,1,408,11.765,2.914,0.505,-0.28,0.794,0.1,0.105
3,1,1054.2760004529807,0,0,152,11.021,3.007,0.618,0.242,0.704,0.132,0.164
3,2,1354.5040988794153,0,0,165,11.302,3.194,0.63,0.069,0.715,0.127,0.158
3,3,1596.8753129342479,0,1,155,11.284,3.045,0.606,0.023,0.684,0.135,0.181
3,4,1297.318119226717,0,1,137,11.387,3.058,0.584,-0.045,0.701,0.124,0.175
4,1,1003.6836933583642,0,0,253,11.492,2.889,0.573,-0.014,0.751,0.158,0.091
4,2,846.6792780078077,0,0,247,11.538,2.943,0.575,-0.05,0.753,0.158,0.089
4,3,1025.5701845876624,0,1,247,11.614,2.935,0.579,-0.081,0.757,0.154,0.089
4,4,1361.6048610728324,0,1,241,11.815,3.029,0.548,-0.138,0.755,0.162,0.083
5,1,967.2205487755372,1,0,1253,11.773,3.053,0.46,-0.326,0.577,0.335,0.088
5,2,995.0586516101678,1,0,1223,11.814,3.073,0.462,-0.313,0.589,0.326,0.085
5,3,1038.7818619156055,1,1,1162,11.8,3.087,0.469,-0.319,0.592,0.324,0.084
5,4,1203.237474801033,1,1,1098,11.933,3.097,0.469,-0.356,0.583,0.333,0.084
6,1,966.7852405708708,0,0,1099,11.086,3.029,0.611,0.384,0.764,0.2,0.035
6,2,1177.7336863393402,0,0,1068,11.146,3.043,0.602,0.351,0.769,0.197,0.035
6,3,1345.2627105197107,0,1,1049,11.145,3.01,0.603,0.301,0.769,0.196,0.034
6,4,1499.795381836107,0,1,1080,11.263,2.974,0.595,0.176,0.769,0.196,0.034
7,1,787.932317446894,0,0,428,11.983,3.133,0.484,-0.202,0.645,0.287,0.068
7,2,953.0496449344545,0,0,430,11.849,3.126,0.493,-0.173,0.647,0.291,0.063
7,3,956.0834743561251,0,1,404,11.86,3.111,0.49,-0.186,0.656,0.282,0.062
7,4,1289.6961538978235,0,1,382,11.901,3.076,0.495,-0.167,0.668,0.27,0.063
8,1,1006.901416766777,1,0,300,11.911,3.033,0.507,-0.214,0.733,0.207,0.06
8,2,1059.8607882759438,1,0,354,11.988,3.031,0.52,-0.13,0.743,0.186,0.071
8,3,1140.6577652132835,1,1,336,12.154,3.03,0.518,-0.156,0.747,0.179,0.074
8,4,1158.851932547643,1,1,319,12.091,2.984,0.539,-0.135,0.749,0.182,0.069
9,1,830.0956342161934,0,0,602,11.354,3.047,0.565,0.187,0.809,0.151,0.04
9,2,965.5619829524474,0,0,583,11.323,3.029,0.561,0.153,0.806,0.153,0.041
9,3,948.2481206812323,0,1,616,11.377,3.006,0.554,0.123,0.802,0.156,0.042
9,4,1117.3983041863723,0,1,612,11.491,3.003,0.56,0.108,0.801,0.157,0.042
10,1,770.0755755514871,1,0,1969,11.789,2.966,0.476,-0.345,0.924,0.04,0.036
10,2,933.5578231159807,1,0,1880,11.833,2.935,0.471,-0.335,0.923,0.041,0.036
10,3,1052.4633079479206,1,1,1832,11.885,2.937,0.474,-0.346,0.924,0.04,0.035
10,4,1138.699684136709,1,1,1824,11.9,2.931,0.485,-0.351,0.925,0.042,0.033
11,1,1041.85616838681,0,0,375,11.887,2.981,0.451,-0.178,0.76,0.197,0.043
11,2,1141.968187707157,0,0,368,11.784,2.997,0.454,-0.149,0.761,0.198,0.041
11,3,1127.2572373514574,0,1,481,11.918,2.95,0.47,-0.26,0.748,0.206,0.046
11,4,1327.5984433180458,0,1,460,11.891,2.93,0.472,-0.285,0.746,0.209,0.046
12,1,664.8672913529368,0,0,385,11.353,2.904,0.538,0.155,0.538,0.252,0.21
12,2,1036.2370515461332,0,0,426,11.442,2.92,0.554,0.092,0.523,0.261,0.216
12,3,1029.340031682202,0,1,421,11.351,2.945,0.551,0.057,0.532,0.24,0.228
12,4,1216.2299183748783,0,1,425,11.192,2.911,0.548,0.04,0.518,0.261,0.221
13,1,820.6994706205819,1,0,1250,11.322,2.862,0.559,0.175,0.906,0.06,0.034
13,2,1121.839234990202,1,0,1264,11.395,2.89,0.544,0.135,0.904,0.061,0.035
13,3,1223.252724456253,1,1,1226,11.339,2.901,0.53,0.096,0.902,0.06,0.038
13,4,1410.095435189669,1,1,1217,11.201,2.876,0.532,0.067,0.906,0.06,0.035
14,1,974.6548290715517,1,0,3721,11.089,2.955,0.606,0.381,0.619,0.268,0.112
14,2,1261.984011377539,1,0,3531,11.132,2.946,0.6,0.354,0.62,0.268,0.112
14,3,1470.2281638385195,1,1,3247,11.132,2.952,0.595,0.33,0.621,0.268,0.111
14,4,1687.9369422256775,1,1,3237,11.185,2.964,0.586,0.262,0.622,0.268,0.109
15,1,787.3643711662945,0,0,168,10.809,2.625,0.595,0.475,0.774,0.125,0.101
15,2,1155.2457058656917,0,0,168,10.856,2.589,0.577,0.413,0.786,0.119,0.095
15,3,2201.695659784931,0,1,159,10.921,2.629,0.572,0.366,0.767,0.138,0.094
15,4,1397.7216609139866,0,1,190,11.346,2.847,0.579,0.114,0.742,0.132,0.126
16,1,1006.577704589396,1,0,644,11.175,3.079,0.589,0.275,0.738,0.165,0.098
16,2,1138.4681862401628,1,0,652,11.273,3.09,0.594,0.244,0.741,0.17,0.089
16,3,1428.7989381486234,1,1,636,11.331,3.058,0.582,0.191,0.736,0.17,0.094
16,4,1679.108251015159,1,1,609,11.261,3.038,0.567,0.144,0.737,0.167,0.095
17,1,751.3243287350347,0,0,216,11.565,2.847,0.472,-0.003,0.884,0.079,0.037
17,2,768.5835754563955,0,0,219,11.522,2.813,0.475,-0.051,0.886,0.073,0.041
17,3,892.5014410515518,0,1,224,11.218,2.893,0.5,-0.047,0.879,0.076,0.045
17,4,1340.0856628250015,0,1,210,11.046,2.871,0.529,-0.04,0.862,0.086,0.052
18,1,678.148015368421,0,0,324,11.208,2.975,0.565,0.125,0.62,0.333,0.046
18,2,1102.8386866770604,0,0,310,11.238,2.958,0.558,0.112,0.623,0.339,0.039
18,3,1298.0468200752164,0,1,318,11.489,3.038,0.538,0.093,0.635,0.327,0.038
18,4,1072.5807641522003,0,1,300,11.501,3.09,0.537,0.051,0.627,0.333,0.04
19,1,982.025931724975,0,0,457,11.433,2.991,0.549,0.033,0.643,0.306,0.05
19,2,851.6057668030239,0,0,458,11.57,2.985,0.552,0.014,0.638,0.303,0.059
19,3,1158.362292766506,0,1,436,11.59,2.911,0.553,-0.001,0.644,0.298,0.057
19,4,1270.7176824419435,0,1,450,11.752,2.88,0.54,-0.04,0.669,0.28,0.051
20,1,615.0312304522429,1,0,213,11.195,3.023,0.474,0.068,0.7,0.202,0.099
20,2,826.5496315164777,1,0,304,11.315,3.066,0.493,-0.011,0.743,0.184,0.072
20,3,1237.143895688962,1,1,301,11.449,3.143,0.492,-0.008,0.734,0.199,0.066
