id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,951.6318685759163,0,0,1804,10.837,2.959,0.616,0.409,0.693,0.147,0.16
1,2,1170.6340198493524,0,0,1752,10.921,2.959,0.612,0.381,0.689,0.147,0.163
1,3,1504.7849801746509,0,1,1692,10.938,2.968,0.617,0.36,0.691,0.142,0.167
1,4,1650.4987851650544,0,1,1750,11.08,2.997,0.597,0.253,0.691,0.145,0.164
2,1,1134.066957432438,0,0,311,10.971,2.968,0.569,0.077,0.585,0.235,0.18
2,2,1185.435954268703,0,0,297,11.205,2.983,0.589,0.057,0.596,0.232,0.172
2,3,1128.2906528806693,0,1,305,11.162,3.013,0.57,0.025,0.597,0.226,0.177
2,4,1273.1979468759941,0,1,305,11.37,2.954,0.557,-0.017,0.587,0.233,0.18
3,1,656.8251797828493,1,0,796,11.802,3.044,0.455,-0.206,0.69,0.221,0.089
3,2,928.0852340941863,1,0,794,11.628,3.04,0.466,-0.173,0.696,0.217,0.087
3,3,945.1168570637797,1,1,808,11.534,3.033,0.463,-0.164,0.691,0.224,0.085
3,4,1037.2681724390272,1,1,840,11.471,3.062,0.463,-0.213,0.695,0.231,0.074
4,1,1012.2957856466747,0,0,539,10.814,3.02,0.555,0.241,0.594,0.265,0.141
4,2,1158.5988349276527,0,0,565,10.989,3.027,0.55,0.176,0.57,0.269,0.161
4,3,1380.7665077441507,0,1,538,11.063,2.998,0.548,0.16,0.561,0.275,0.164
4,4,1497.1276265929305,0,1,533,11.311,3.054,0.55,0.121,0.57,0.276,0.154
5,1,869.7438126201159,1,0,369,10.932,3.014,0.623,0.379,0.515,0.217,0.268
5,2,1045.9559090665346,1,0,380,10.984,3.003,0.618,0.354,0.518,0.229,0.253
5,3,1204.8387796347333,1,1,392,11.241,3.023,0.599,0.226,0.531,0.227,0.242
5,4,1265.8939768606203,1,1,418,11.412,2.99,0.584,0.1,0.526,0.249,0.225
6,1,707.0494617060948,0,0,631,12.323,3.016,0.414,-0.516,0.739,0.165,0.097
6,2,688.5705416555195,0,0,605,12.175,3.003,0.43,-0.489,0.749,0.157,0.094
6,3,839.7869773268018,0,1,585,12.094,2.998,0.446,-0.438,0.752,0.159,0.089
