id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,931.9643219549456,1,0,864,11.261,3.057,0.539,0.094,0.59,0.285,0.125
1,2,1086.282621800273,1,0,882,11.139,3.053,0.542,0.088,0.599,0.281,0.12
1,3,1398.7820325583739,1,1,869,11.182,3.026,0.537,0.064,0.591,0.284,0.124
1,4,1398.8293778354462,1,1,855,11.372,2.991,0.525,-0.053,0.588,0.288,0.124
2,1,500.6897117171414,0,0,370,12.888,3.208,0.459,-0.672,0.686,0.168,0.146
2,2,585.4530367217665,0,0,354,12.858,3.243,0.463,-0.638,0.664,0.181,0.155
2,3,653.2503224337115,0,1,346,12.576,3.257,0.471,-0.581,0.682,0.173,0.145
2,4,779.5343283392405,0,1,340,12.386,3.265,0.482,-0.554,0.674,0.179,0.147
3,1,751.9813480218667,0,0,588,11.786,3.082,0.505,-0.071,0.772,0.153,0.075
3,2,849.2469034644996,0,0,646,11.898,3.128,0.519,-0.139,0.782,0.147,0.071
3,3,1046.230185791148,0,1,596,11.812,3.091,0.517,-0.115,0.779,0.146,0.076
3,4,996.5220250164471,0,1,587,11.732,3.082,0.499,-0.129,0.779,0.145,0.077
4,1,856.8150693446919,1,0,1140,11.567,2.944,0.528,0.012,0.651,0.297,0.052
4,2,1065.8473130813493,1,0,1138,11.593,2.953,0.53,0.002,0.658,0.292,0.05
4,3,1001.1906934193089,1,1,1163,11.634,3.002,0.527,-0.046,0.649,0.3,0.051
4,4,1250.4635166520047,1,1,1140,11.762,2.984,0.52,-0.144,0.64,0.305,0.054
5,1,850.5155350719729,1,0,1251,11.642,3.073,0.52,-0.08,0.678,0.25,0.072
5,2,1001.2918130543258,1,0,1185,11.631,3.066,0.525,-0.058,0.679,0.251,0.069
5,3,1150.654755885303,1,1,1162,11.546,3.071,0.522,-0.056,0.684,0.244,0.071
5,4,1276.2106251985351,1,1,1144,11.491,3.047,0.524,-0.072,0.691,0.235,0.074
6,1,649.543464202512,1,0,351,11.861,2.997,0.459,-0.308,0.835,0.077,0.088
6,2,1005.9708888624976,1,0,345,12.013,3.049,0.461,-0.294,0.814,0.084,0.101
6,3,1235.807524583337,1,1,307,11.89,3.068,0.469,-0.241,0.805,0.085,0.111
