id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1025.0452184848214,1,0,376,10.865,2.955,0.593,0.137,0.543,0.178,0.279
1,2,1671.0817240550002,1,0,357,10.794,2.98,0.597,0.165,0.543,0.168,0.289
1,3,1276.6725938541852,1,1,365,10.656,3.036,0.605,0.121,0.553,0.159,0.288
1,4,1242.253190469664,1,1,350,10.73,3.029,0.577,0.072,0.56,0.171,0.269
2,1,754.3753269328481,1,0,1202,11.273,3.057,0.568,0.214,0.599,0.282,0.119
2,2,1065.4604085090448,1,0,1307,11.353,3.06,0.563,0.163,0.601,0.286,0.113
2,3,1176.7397339108852,1,1,1284,11.451,3.059,0.555,0.116,0.611,0.283,0.107
2,4,1323.2775729252928,1,1,1296,11.675,3.035,0.539,0.003,0.617,0.276,0.107
3,1,851.4539128493324,1,0,953,11.02,3.024,0.596,0.424,0.728,0.183,0.089
3,2,1208.4549311490432,1,0,981,11.11,3.028,0.588,0.371,0.732,0.175,0.093
3,3,1315.021607623518,1,1,1024,11.204,3.033,0.571,0.258,0.729,0.175,0.097
3,4,1544.259429170754,1,1,954,11.236,3.062,0.57,0.251,0.724,0.17,0.106
4,1,804.3436110085494,0,0,841,11.386,2.967,0.533,0.019,0.609,0.209,0.182
4,2,961.6049960497028,0,0,829,11.388,2.957,0.519,-0.062,0.613,0.21,0.177
4,3,969.6018719401462,0,1,884,11.439,3.006,0.514,-0.098,0.614,0.222,0.164
4,4,1208.1465980335702,0,1,856,11.521,3,0.505,-0.133,0.618,0.221,0.161
5,1,704.5903642718457,0,0,201,10.867,2.866,0.592,0.249,0.811,0.134,0.055
5,2,1630.2433288837808,0,0,223,11.206,2.955,0.534,0.039,0.812,0.117,0.072
5,3,1027.5167739171172,0,1,290,11.632,3.014,0.541,-0.076,0.814,0.11,0.076
5,4,1369.3020363991964,0,1,274,11.464,2.92,0.551,-0.035,0.807,0.113,0.08
6,1,625.6506519824288,0,0,549,11.924,2.927,0.495,-0.233,0.41,0.517,0.073
6,2,911.5421134793522,0,0,511,11.936,2.975,0.509,-0.204,0.401,0.528,0.07
6,3,1013.2923892318279,0,1,513,11.841,2.994,0.509,-0.221,0.421,0.507,0.072
6,4,1031.5940935043197,0,1,513,11.796,3.019,0.519,-0.182,0.429,0.503,0.068
7,1,770.5198073694468,0,0,950,11.543,2.997,0.536,0.019,0.706,0.157,0.137
7,2,904.7949726380507,0,0,955,11.491,2.994,0.54,0.016,0.703,0.159,0.138
7,3,1171.7371641289387,0,1,1021,11.446,2.979,0.535,-0.042,0.698,0.161,0.141
7,4,1218.5657977734015,0,1,970,11.461,2.978,0.538,-0.059,0.709,0.16,0.131
8,1,1053.067813047143,0,0,122,11.11,2.975,0.533,0.107,0.475,0.311,0.213
8,2,1370.7683282736361,0,0,128,11.26,2.883,0.539,0.06,0.453,0.336,0.211
8,3,1278.5128929561047,0,1,137,11.174,2.81,0.569,0.096,0.431,0.358,0.212
8,4,1651.381680097676,0,1,134,11.174,2.799,0.545,0.068,0.448,0.328,0.224
9,1,1051.916951142379,0,0,507,11.482,2.937,0.576,0.317,0.899,0.083,0.018
9,2,1042.3687422244723,0,0,508,11.391,2.965,0.571,0.286,0.902,0.081,0.018
9,3,1255.5021553227002,0,1,524,11.329,2.973,0.595,0.272,0.901,0.08,0.019
9,4,1334.0806102238405,0,1,527,11.298,2.935,0.579,0.221,0.909,0.074,0.017
10,1,721.0277057133922,1,0,464,10.979,3.06,0.623,0.436,0.696,0.142,0.162
10,2,1017.8760626920304,1,0,593,11.137,2.981,0.59,0.235,0.702,0.143,0.155
10,3,1174.7386538022652,1,1,607,11.208,3.007,0.578,0.147,0.699,0.143,0.158
10,4,1303.8331400417003,1,1,614,11.257,3.016,0.586,0.12,0.694,0.151,0.155
11,1,625.8762351499355,0,0,437,12.249,2.989,0.483,-0.364,0.712,0.167,0.121
11,2,728.7433430972305,0,0,409,12.232,2.966,0.489,-0.345,0.707,0.171,0.122
11,3,961.4814822469589,0,1,413,12.223,2.99,0.489,-0.371,0.712,0.16,0.128
11,4,1050.2607581689135,0,1,397,12.079,2.992,0.501,-0.351,0.718,0.159,0.123
12,1,683.989077884719,0,0,278,11.55,2.921,0.471,-0.249,0.82,0.122,0.058
12,2,834.38581535433525,0,0,273,11.595,2.974,0.484,-0.235,0.81,0.136,0.055
12,3,904.059230183236,0,1,272,11.584,3.055,0.496,-0.206,0.816,0.136,0.048
12,4,1081.0848393871122,0,1,320,11.637,3.022,0.491,-0.265,0.819,0.141,0.041
13,1,630.8517088485455,1,0,444,12.505,3.115,0.41,-0.663,0.714,0.218,0.068
13,2,782.8637630772652,1,0,424,12.392,3.087,0.425,-0.607,0.715,0.219,0.066
13,3,710.6604431406466,1,1,421,12.439,3.197,0.425,-0.626,0.705,0.226,0.069
13,4,646.6008746175485,1,1,418,12.611,3.151,0.438,-0.58,0.715,0.227,0.057
14,1,796.309697197903,0,0,1058,11.834,2.978,0.534,-0.181,0.576,0.306,0.118
