id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,992.5781492926642,0,0,1200,11.547,3.021,0.515,-0.084,0.585,0.228,0.187
1,2,982.50974671895,0,0,1181,11.488,3.007,0.519,-0.079,0.584,0.231,0.185
1,3,1145.9227827399845,0,1,1234,11.509,2.972,0.524,-0.085,0.577,0.237,0.186
1,4,1206.1251182601702,0,1,1217,11.695,2.983,0.519,-0.095,0.578,0.229,0.193
2,1,874.1386986473665,1,0,410,10.999,3.017,0.583,0.22,0.739,0.161,0.1
2,2,1076.2658562910738,1,0,445,11.084,3.004,0.58,0.185,0.753,0.155,0.092
2,3,1341.4474559238326,1,1,466,11.233,3.034,0.575,0.111,0.745,0.163,0.092
2,4,1386.9557358042427,1,1,497,11.267,3.038,0.584,0.088,0.736,0.165,0.099
3,1,860.3139657304075,0,0,77,11.467,2.961,0.494,-0.236,0.649,0.312,0.039
3,2,666.6112378269083,0,0,86,11.202,2.849,0.523,-0.109,0.663,0.267,0.07
3,3,930.39867374993,0,1,82,11.049,2.951,0.561,-0.002,0.671,0.268,0.061
3,4,941.9556201426215,0,1,200,11.397,2.975,0.555,-0.127,0.7,0.25,0.05
4,1,799.96429898716,0,0,187,11.675,3.118,0.567,0.331,0.412,0.225,0.364
4,2,1152.8595758539784,0,0,205,11.878,3.21,0.566,0.246,0.41,0.234,0.356
4,3,1456.389816548352,0,1,204,11.684,3.127,0.559,0.257,0.397,0.245,0.358
4,4,1327.6159101366925,0,1,201,11.968,3.139,0.522,0.185,0.423,0.234,0.343
5,1,793.0310499525898,0,0,3724,11.735,3.025,0.499,-0.138,0.606,0.288,0.106
5,2,932.2390844906441,0,0,3529,11.717,3.014,0.505,-0.104,0.61,0.284,0.107
5,3,1049.2785058052125,0,1,3495,11.722,3.032,0.5,-0.125,0.612,0.279,0.109
5,4,1215.7819053162941,0,1,3288,11.694,3.049,0.506,-0.137,0.609,0.283,0.107
6,1,759.0826377601169,0,0,952,11.22,3.046,0.526,0.18,0.551,0.233,0.215
6,2,987.4507336051482,0,0,1028,11.173,3.084,0.529,0.19,0.551,0.234,0.215
6,3,1128.0983826414479,0,1,1010,11.185,3.029,0.532,0.124,0.541,0.233,0.227
6,4,1405.802884746597,0,1,982,11.338,3.017,0.527,0.065,0.558,0.225,0.217
7,1,825.6719892805451,1,0,319,11.499,2.94,0.527,-0.081,0.715,0.135,0.15
7,2,787.4433875341489,1,0,306,11.507,2.931,0.526,-0.038,0.69,0.134,0.176
7,3,920.7242395345583,1,1,302,11.526,2.964,0.51,-0.065,0.692,0.136,0.172
7,4,1092.8671664763708,1,1,312,11.561,2.987,0.487,-0.099,0.683,0.135,0.183
8,1,649.9105644472024,0,0,236,12.506,2.983,0.466,-0.503,0.674,0.169,0.157
8,2,824.9283956128911,0,0,229,12.547,2.978,0.467,-0.471,0.686,0.162,0.153
8,3,852.362354082873,0,1,248,12.576,3.129,0.448,-0.563,0.661,0.173,0.165
