id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,793.5481166636267,0,0,90,11.512,3.111,0.567,0.108,0.689,0.167,0.144
1,2,978.3729328324516,0,0,88,11.46,3.068,0.568,0.104,0.693,0.159,0.148
1,3,1101.9791184100027,0,1,97,11.354,3.041,0.588,0.135,0.711,0.134,0.155
1,4,1110.1426885726175,0,1,113,10.876,2.929,0.584,0.065,0.681,0.159,0.159
2,1,799.3062433559809,0,0,517,11.124,3.089,0.573,0.276,0.691,0.271,0.039
2,2,897.4743673495236,0,0,542,11.266,3.079,0.554,0.129,0.69,0.273,0.037
2,3,1151.109995189111,0,1,542,11.206,3.092,0.541,0.075,0.697,0.269,0.033
2,4,1248.6113240718953,0,1,519,11.204,3.148,0.532,0.044,0.696,0.268,0.037
3,1,930.1881627627629,0,0,219,11.518,2.868,0.548,0.068,0.763,0.16,0.078
3,2,894.8090604625397,0,0,281,11.664,3.018,0.53,-0.04,0.751,0.167,0.082
3,3,806.6896674256545,0,1,255,11.497,3,0.518,-0.056,0.757,0.169,0.075
3,4,999.407577860368,0,1,236,11.679,3.004,0.521,-0.077,0.767,0.165,0.068
4,1,859.6819912152863,0,0,400,11.211,2.995,0.583,0.327,0.625,0.288,0.088
4,2,1040.5055679924096,0,0,511,11.481,2.984,0.554,0.186,0.65,0.264,0.086
4,3,1099.1635166611668,0,1,595,11.674,3.017,0.541,0.08,0.649,0.267,0.084
4,4,1148.3969842792962,0,1,620,11.631,2.997,0.544,0.082,0.656,0.263,0.081
5,1,889.8116200682094,0,0,894,11.72,2.933,0.469,-0.254,0.584,0.308,0.109
5,2,981.7717910224404,0,0,861,11.539,2.929,0.483,-0.204,0.581,0.314,0.106
5,3,942.5450324523644,0,1,910,11.614,2.925,0.489,-0.217,0.58,0.307,0.113
5,4,1034.5692793981723,0,1,883,11.606,2.94,0.493,-0.209,0.589,0.302,0.109
6,1,801.9202793693023,1,0,332,12.064,2.931,0.449,-0.528,0.645,0.223,0.133
6,2,830.7660930575537,1,0,321,12.18,2.956,0.449,-0.539,0.62,0.249,0.131
6,3,854.699925482576,1,1,297,12.168,2.933,0.455,-0.528,0.63,0.253,0.118
6,4,886.66097877581,1,1,284,12.102,2.979,0.458,-0.526,0.641,0.239,0.12
7,1,937.7650713565635,1,0,659,10.931,3.065,0.607,0.476,0.672,0.223,0.105
7,2,1414.152178714738,1,0,611,10.962,3.025,0.597,0.476,0.674,0.223,0.103
7,3,1665.1412575461104,1,1,581,11.029,3.024,0.575,0.394,0.676,0.225,0.098
7,4,1553.3317333489979,1,1,593,11.362,3.04,0.556,0.237,0.69,0.214,0.096
8,1,627.6345002841622,0,0,267,11.88,2.966,0.573,-0.103,0.464,0.333,0.202
8,2,943.1097697601851,0,0,313,11.78,2.904,0.559,-0.13,0.46,0.335,0.204
8,3,1045.1419862115604,0,1,364,11.969,2.898,0.541,-0.143,0.462,0.321,0.217
8,4,1201.9279037606211,0,1,347,12.045,2.888,0.533,-0.184,0.467,0.329,0.205
9,1,890.301602391068,0,0,211,11.234,2.967,0.564,0.212,0.616,0.28,0.104
9,2,1369.721226069634,0,0,209,11.332,2.938,0.55,0.199,0.627,0.268,0.105
9,3,1543.973615827457,0,1,219,11.75,2.927,0.534,0.106,0.607,0.297,0.096
9,4,1801.7514445769602,0,1,203,11.706,2.946,0.532,0.13,0.611,0.296,0.094
10,1,719.3288643626697,0,0,266,11.932,2.94,0.41,-0.548,0.684,0.248,0.068
10,2,746.349686924516,0,0,252,12.076,3.024,0.401,-0.52,0.675,0.254,0.071
10,3,910.9919934152172,0,1,261,12.179,3.027,0.41,-0.514,0.701,0.23,0.069
10,4,1050.3761145196047,0,1,255,12.152,3.027,0.416,-0.509,0.675,0.251,0.075
11,1,916.9524229419836,0,0,754,10.975,3.003,0.611,0.413,0.744,0.126,0.13
