id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,963.530441928091,1,0,777,11.136,2.955,0.61,0.398,0.717,0.192,0.091
1,2,1149.7912504258848,1,0,754,11.136,2.922,0.607,0.402,0.715,0.191,0.094
1,3,1417.8539289652235,1,1,769,11.14,2.928,0.59,0.337,0.711,0.189,0.1
1,4,1575.769078516189,1,1,730,11.074,2.89,0.59,0.319,0.719,0.184,0.097
2,1,781.6573938191734,0,0,776,11.095,3.135,0.611,0.2,0.866,0.059,0.075
2,2,1032.0742915509309,0,0,763,11.044,3.132,0.613,0.215,0.874,0.051,0.075
2,3,1108.3753142486219,0,1,783,11.257,3.14,0.59,0.122,0.872,0.051,0.077
2,4,1294.9454597672604,0,1,754,11.26,3.089,0.585,0.068,0.871,0.052,0.077
3,1,819.5035380265095,0,0,715,11.066,2.933,0.541,0.159,0.771,0.185,0.045
3,2,932.1804456059724,0,0,710,11.078,2.937,0.544,0.15,0.777,0.183,0.039
3,3,1007.261946743233,0,1,665,11.071,2.926,0.535,0.151,0.779,0.18,0.041
3,4,1251.0941270493538,0,1,673,11.228,2.914,0.517,0.039,0.764,0.189,0.048
4,1,655.9903223517476,1,0,212,12.414,3.019,0.392,-0.626,0.717,0.179,0.104
4,2,917.1246438024237,1,0,210,12.385,2.929,0.4,-0.612,0.729,0.162,0.11
4,3,819.1998045170641,1,1,228,12.384,2.939,0.417,-0.556,0.732,0.154,0.114
4,4,1217.0037310939813,1,1,219,12.137,2.95,0.443,-0.521,0.712,0.169,0.119
5,1,885.5479390689437,1,0,334,11.062,3.066,0.503,0.17,0.775,0.138,0.087
5,2,1015.3318082315674,1,0,321,10.985,3.087,0.514,0.197,0.782,0.131,0.087
5,3,1084.3643046438265,1,1,309,11.023,3.058,0.515,0.175,0.77,0.146,0.084
5,4,1207.5038201272516,1,1,312,11.125,2.949,0.49,0.1,0.785,0.141,0.074
6,1,962.0489331095822,0,0,401,11.857,2.92,0.489,-0.154,0.511,0.319,0.17
6,2,1073.0947323984942,0,0,407,11.781,2.916,0.486,-0.135,0.516,0.307,0.177
6,3,1012.3014271894776,0,1,413,11.958,2.939,0.467,-0.223,0.521,0.31,0.169
6,4,1107.8771763433092,0,1,420,12.014,2.948,0.474,-0.247,0.526,0.307,0.167
7,1,728.7453784881736,1,0,982,11.765,2.978,0.485,-0.15,0.663,0.241,0.096
7,2,951.2336526563168,1,0,969,11.806,2.973,0.482,-0.173,0.672,0.227,0.101
7,3,936.3094398275086,1,1,1024,11.969,2.93,0.473,-0.295,0.671,0.226,0.104
7,4,1024.2967230160336,1,1,1004,12.03,2.963,0.489,-0.265,0.667,0.232,0.101
8,1,786.2834978803259,1,0,260,11.045,3.023,0.535,0.056,0.788,0.154,0.058
8,2,1047.4227530303654,1,0,233,10.899,3.073,0.524,0.083,0.781,0.155,0.064
8,3,1248.4780216346553,1,1,227,10.88,2.974,0.533,0.019,0.771,0.167,0.062
8,4,1203.6162186493673,1,1,237,11.172,3.013,0.515,-0.089,0.759,0.169,0.072
9,1,804.9222324119619,0,0,1805,11.207,2.993,0.573,0.228,0.58,0.316,0.105
9,2,1006.0676415862029,0,0,1758,11.212,2.995,0.568,0.204,0.582,0.313,0.105
9,3,1074.0820196213947,0,1,1825,11.333,3.026,0.563,0.138,0.583,0.311,0.106
9,4,1245.6734245368393,0,1,1803,11.51,3.03,0.554,0.086,0.582,0.308,0.11
10,1,699.1903159573139,0,0,486,11.828,2.942,0.488,-0.346,0.399,0.374,0.226
10,2,724.9204340494106,0,0,478,11.732,2.969,0.502,-0.288,0.4,0.387,0.213
10,3,801.2915422114353,0,1,453,11.673,2.967,0.492,-0.305,0.391,0.393,0.216
10,4,956.7523119835314,0,1,437,11.735,2.963,0.485,-0.332,0.387,0.389,0.224
11,1,992.2051231277677,0,0,355,10.929,2.876,0.575,0.234,0.665,0.197,0.138
11,2,1095.9056989466424,0,0,340,10.951,2.915,0.571,0.245,0.668,0.2,0.132
11,3,1020.1514779607726,0,1,353,10.802,2.924,0.578,0.211,0.669,0.201,0.13
11,4,1256.4812596007046,0,1,347,10.703,2.928,0.576,0.154,0.669,0.196,0.135
12,1,869.3035602520507,0,0,331,11.218,2.979,0.505,0.036,0.559,0.32,0.121
12,2,1023.5225959507028,0,0,340,11.118,3.009,0.518,0.002,0.544,0.332,0.124
12,3,1281.3519487326832,0,1,325,11.23,3.04,0.511,-0.112,0.554,0.329,0.117
12,4,1413.8895626539475,0,1,349,11.114,3.017,0.513,-0.146,0.57,0.321,0.109
13,1,735.6715970103215,1,0,590,12.772,3.008,0.395,-0.788,0.393,0.415,0.192
13,2,813.4922695945525,1,0,571,12.714,2.981,0.401,-0.76,0.391,0.427,0.182
13,3,926.5571962293369,1,1,566,12.592,2.945,0.408,-0.716,0.392,0.419,0.189
13,4,830.4138196262734,1,1,546,12.432,3.026,0.412,-0.62,0.396,0.41,0.194
14,1,869.796010508555,1,0,1098,11.513,3.001,0.54,0.028,0.536,0.27,0.194
14,2,994.1407036807049,1,0,1065,11.465,2.993,0.545,0.035,0.539,0.268,0.193
14,3,1175.4894550706788,1,1,1046,11.49,2.983,0.54,0.008,0.535,0.275,0.189
14,4,1189.2543057560583,1,1,1050,11.542,3.01,0.53,-0.034,0.524,0.27,0.206
15,1,879.7407933975635,0,0,272,12.499,2.963,0.526,-0.225,0.831,0.132,0.037
15,2,934.7560348919608,0,0,268,12.195,2.854,0.549,-0.157,0.832,0.131,0.037
15,3,946.2793479706602,0,1,279,12.024,2.867,0.523,-0.185,0.846,0.115,0.039
15,4,1296.671084609358,0,1,316,11.958,2.851,0.513,-0.17,0.851,0.117,0.032
16,1,803.8065355542469,0,0,497,11.173,3.121,0.565,0.173,0.873,0.082,0.044
16,2,1084.7825297128309,0,0,497,11.335,3.097,0.555,0.092,0.875,0.082,0.042
16,3,1169.3790696903118,0,1,495,11.348,3.109,0.521,0.01,0.871,0.077,0.053
16,4,1420.6605280478561,0,1,481,11.302,3.114,0.514,-0.069,0.873,0.077,0.05
17,1,895.041210720473,0,0,408,10.79,3.081,0.615,0.536,0.775,0.105,0.12
17,2,1057.8759475285106,0,0,484,10.842,3.099,0.597,0.345,0.783,0.097,0.12
17,3,1185.5955502654729,0,1,490,10.858,3.08,0.602,0.298,0.79,0.096,0.114
17,4,1416.0642368316915,0,1,466,10.95,3.034,0.59,0.238,0.792,0.09,0.118
18,1,610.148667225948,0,0,249,11.663,2.743,0.546,0.199,0.606,0.313,0.08
18,2,927.1850285911398,0,0,277,11.421,2.733,0.56,0.168,0.639,0.296,0.065
18,3,1277.3597095703185,0,1,271,11.434,2.731,0.554,0.16,0.664,0.284,0.052
18,4,1414.9169733583265,0,1,260,11.346,2.765,0.554,0.106,0.654,0.296,0.05
19,1,823.3304145098969,1,0,426,12.342,3.059,0.448,-0.283,0.725,0.12,0.155
19,2,887.515984839166,1,0,461,12.173,3.013,0.462,-0.271,0.69,0.121,0.189
19,3,950.8257625021141,1,1,477,12.291,3.025,0.457,-0.326,0.688,0.113,0.199
19,4,1057.9955871324028,1,1,468,12.13,3.058,0.462,-0.321,0.69,0.105,0.205
20,1,810.7860221502094,1,0,514,11.235,3.076,0.535,0.204,0.473,0.339,0.189
20,2,1014.4638655769228,1,0,514,11.23,3.089,0.521,0.173,0.467,0.35,0.183
20,3,1198.9816481144858,1,1,533,11.396,3.107,0.508,0.08,0.477,0.338,0.186
20,4,1367.0307445041362,1,1,511,11.459,3.119,0.497,0.057,0.464,0.337,0.2
21,1,723.8536102198597,0,0,573,11.341,2.942,0.527,0.095,0.801,0.127,0.072
21,2,893.1375382012407,0,0,546,11.391,3.02,0.542,0.105,0.808,0.119,0.073
21,3,901.3967878630631,0,1,566,11.28,3.007,0.534,0.06,0.807,0.118,0.074
21,4,1162.062724070452,0,1,559,11.336,3.004,0.519,0.033,0.809,0.122,0.07
22,1,1369.9682765354498,0,0,79,11.851,3.177,0.481,-0.073,0.684,0.228,0.089
22,2,1311.5089134966565,0,0,113,12.193,3,0.425,-0.29,0.708,0.212,0.08
22,3,974.0803431900104,0,1,117,12.582,3.051,0.436,-0.419,0.675,0.222,0.103
22,4,812.2747288284222,0,1,147,12.546,3.068,0.442,-0.425,0.694,0.211,0.095
23,1,698.2015392987805,0,0,894,12.304,2.979,0.437,-0.563,0.572,0.271,0.158
23,2,766.5397883204589,0,0,834,12.202,3.001,0.44,-0.559,0.577,0.267,0.156
23,3,899.3123386771545,0,1,831,12.114,3,0.465,-0.498,0.58,0.264,0.156
23,4,899.4481417503166,0,1,859,11.968,2.987,0.47,-0.459,0.565,0.264,0.171
24,1,802.2166057561511,0,0,217,11.809,3.041,0.401,-0.312,0.654,0.171,0.175
24,2,863.0318900520717,0,0,212,11.501,3.113,0.434,-0.28,0.656,0.17,0.175
24,3,781.1162825767228,0,1,245,11.638,3.09,0.449,-0.306,0.653,0.176,0.171
24,4,920.8109319773629,0,1,227,11.53,3.044,0.471,-0.292,0.656,0.172,0.172
25,1,971.5482178163119,0,0,1097,10.704,2.977,0.615,0.487,0.843,0.12,0.036
25,2,1333.451789885749,0,0,1075,10.688,2.988,0.61,0.445,0.849,0.119,0.032
25,3,1518.2614882237615,0,1,1053,10.765,2.976,0.594,0.312,0.855,0.117,0.028
25,4,1599.8473724682744,0,1,1007,10.969,2.979,0.572,0.215,0.85,0.117,0.033
26,1,687.0839074264068,0,0,314,11.669,2.895,0.583,0.263,0.799,0.131,0.07
26,2,1033.1800970551342,0,0,334,11.573,2.964,0.584,0.193,0.805,0.132,0.063
26,3,1139.690286748866,0,1,348,11.637,3.023,0.546,0.094,0.802,0.138,0.06
26,4,1453.6893281406217,0,1,363,11.763,3.072,0.54,0.001,0.81,0.127,0.063
27,1,946.1552649750741,1,0,322,11.019,2.913,0.609,0.395,0.525,0.255,0.22
27,2,1379.8123760818492,1,0,312,10.986,2.987,0.628,0.363,0.551,0.231,0.218
27,3,1469.5121880026918,1,1,311,11.125,3.045,0.63,0.357,0.54,0.241,0.219
27,4,1783.6928886706485,1,1,326,11.153,2.966,0.607,0.315,0.531,0.239,0.23
28,1,675.6369990268704,1,0,173,11.527,2.821,0.52,-0.119,0.763,0.156,0.081
28,2,879.7892373731278,1,0,172,11.17,2.878,0.529,-0.067,0.767,0.151,0.081
28,3,997.0759320618308,1,1,179,11.402,2.972,0.52,-0.192,0.782,0.145,0.073
28,4,1119.054016742093,1,1,230,11.22,2.87,0.552,-0.135,0.774,0.152,0.074
29,1,908.245390497157,1,0,278,11.039,2.989,0.619,0.475,0.709,0.259,0.032
29,2,1346.8281296877974,1,0,280,11.199,3.025,0.611,0.433,0.682,0.271,0.046
29,3,1580.9981360449094,1,1,264,11.28,2.97,0.614,0.402,0.689,0.261,0.049
29,4,2109.303331048286,1,1,266,11.611,2.97,0.586,0.27,0.684,0.263,0.053
30,1,814.615090951332,0,0,281,11.544,2.89,0.537,-0.022,0.861,0.085,0.053
30,2,1008.6244891322574,0,0,271,11.403,2.923,0.528,-0.013,0.863,0.081,0.055
30,3,978.0550820045718,0,1,282,11.503,2.915,0.525,-0.09,0.844,0.089,0.067
30,4,1064.4925685947553,0,1,273,11.555,2.919,0.516,-0.161,0.839,0.099,0.062
31,1,860.3850636722825,0,0,327,11.473,3.067,0.599,0.451,0.706,0.232,0.061
31,2,1311.2515807583943,0,0,341,11.509,3.015,0.592,0.383,0.698,0.24,0.062
31,3,1387.6024650154577,0,1,330,11.359,2.948,0.594,0.388,0.685,0.245,0.07
31,4,1615.0017031386838,0,1,344,11.581,2.924,0.61,0.306,0.672,0.256,0.073
32,1,758.1659352455627,0,0,455,12.094,3.062,0.53,-0.045,0.782,0.152,0.066
32,2,942.6307236825843,0,0,457,12.219,3.114,0.527,-0.03,0.777,0.153,0.07
32,3,1065.0518728943991,0,1,451,11.826,3.146,0.537,-0.026,0.783,0.137,0.08
32,4,1162.7832830476589,0,1,474,11.778,3.127,0.542,-0.034,0.785,0.133,0.082
33,1,612.0860022985444,0,0,361,11.444,3.053,0.554,0.071,0.745,0.205,0.05
33,2,813.0352039256499,0,0,345,11.526,3.052,0.551,0.099,0.736,0.217,0.046
33,3,1035.5631528033143,0,1,352,11.604,2.991,0.531,0.043,0.747,0.196,0.057
33,4,1147.5355284168986,0,1,347,11.625,2.957,0.524,-0.008,0.758,0.179,0.063
34,1,854.1139039152076,0,0,1142,11.447,3.061,0.581,0.363,0.635,0.21,0.155
34,2,1335.2432916712837,0,0,1073,11.465,3.067,0.575,0.352,0.635,0.206,0.159
34,3,1391.371091398964,0,1,1049,11.616,3.074,0.566,0.302,0.639,0.206,0.155
34,4,1529.5248289001634,0,1,1068,11.654,3.066,0.549,0.199,0.637,0.203,0.16
35,1,773.0977747084835,0,0,1373,11.951,3.015,0.509,-0.158,0.76,0.157,0.083
35,2,860.9989693808569,0,0,1352,11.936,3.023,0.517,-0.156,0.757,0.163,0.08
35,3,1000.425408945088,0,1,1348,11.848,3.039,0.52,-0.151,0.757,0.162,0.081
35,4,1067.2728322683386,0,1,1306,11.858,3.025,0.524,-0.169,0.755,0.163,0.082
