id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,559.2630575771432,0,0,301,12.413,2.927,0.372,-0.784,0.365,0.422,0.213
1,2,734.6322042684791,0,0,319,12.224,3.003,0.389,-0.711,0.37,0.42,0.21
1,3,722.548072285182,0,1,291,12.041,3.021,0.385,-0.663,0.351,0.454,0.196
1,4,1028.2474368389628,0,1,310,11.951,2.952,0.384,-0.662,0.361,0.439,0.2
2,1,764.311460854104,1,0,842,11.685,2.963,0.512,-0.167,0.654,0.279,0.067
2,2,853.3136915519289,1,0,826,11.76,2.942,0.518,-0.161,0.648,0.285,0.068
2,3,1045.1869398189403,1,1,903,11.825,2.934,0.519,-0.178,0.659,0.275,0.066
2,4,1160.760156783183,1,1,873,11.815,2.94,0.514,-0.189,0.662,0.268,0.07
3,1,692.811638095664,0,0,617,11.824,2.995,0.496,-0.128,0.776,0.165,0.058
3,2,841.1026576895576,0,0,593,11.911,2.995,0.492,-0.122,0.776,0.162,0.062
3,3,815.7137897399726,0,1,568,11.988,2.94,0.472,-0.218,0.768,0.169,0.063
3,4,1008.9730177610576,0,1,568,12.035,2.893,0.467,-0.268,0.769,0.165,0.065
4,1,863.8434112411451,0,0,495,12.282,2.947,0.418,-0.304,0.697,0.2,0.103
4,2,807.8965634089645,0,0,439,12.352,2.925,0.417,-0.294,0.695,0.205,0.1
4,3,990.0989060632809,0,1,450,12.223,2.9,0.416,-0.268,0.682,0.222,0.096
4,4,1018.3479320169989,0,1,434,12.052,2.889,0.408,-0.27,0.694,0.214,0.092
5,1,725.2696802720508,0,0,180,11.266,3.139,0.567,0.267,0.611,0.156,0.233
5,2,844.64221245673275,0,0,189,11.537,3.143,0.571,0.19,0.624,0.148,0.228
5,3,769.0820236097245,0,1,189,11.443,3.079,0.561,0.222,0.614,0.153,0.233
5,4,974.8829461376572,0,1,201,11.462,3.01,0.567,0.072,0.617,0.124,0.259
6,1,692.4957665021799,0,0,537,11.552,3.091,0.521,-0.031,0.529,0.46,0.011
6,2,876.9728946615411,0,0,522,11.485,3.084,0.536,-0.032,0.538,0.45,0.011
6,3,1022.6494478181592,0,1,539,11.363,3.128,0.534,-0.03,0.549,0.442,0.009
6,4,1086.2889211068589,0,1,536,11.298,3.067,0.532,-0.099,0.549,0.444,0.007
7,1,1085.158743379063,1,0,207,11.856,2.937,0.488,-0.454,0.913,0.063,0.024
7,2,1012.4913127136297,1,0,197,11.917,2.954,0.508,-0.422,0.904,0.066,0.03
7,3,1020.4069822695183,1,1,194,11.781,3,0.479,-0.405,0.907,0.062,0.031
7,4,1053.0597536233051,1,1,191,11.632,3.063,0.487,-0.366,0.921,0.052,0.026
8,1,654.3785053552232,0,0,132,11.71,2.917,0.621,0.097,0.606,0.235,0.159
8,2,934.7120800008441,0,0,145,11.92,2.828,0.579,0.036,0.607,0.241,0.152
8,3,1055.810067434689,0,1,138,11.767,2.862,0.609,0.085,0.609,0.254,0.138
8,4,1137.3549949323435,0,1,133,12.148,2.865,0.586,-0.033,0.571,0.278,0.15
9,1,950.9267143487227,0,0,224,10.344,3.121,0.67,0.57,0.692,0.237,0.071
9,2,1298.541261126145,0,0,251,10.665,3.108,0.618,0.354,0.705,0.231,0.064
9,3,1527.2477501288013,0,1,249,10.708,3.129,0.606,0.353,0.703,0.237,0.06
9,4,1462.3424021376409,0,1,234,10.701,3.098,0.577,0.277,0.697,0.239,0.064
10,1,1062.4324100884905,0,0,192,11.727,2.927,0.531,0.264,0.76,0.203,0.036
10,2,1112.1666938699925,0,0,227,12.007,3.101,0.529,0.128,0.767,0.189,0.044
10,3,1594.512272425744,0,1,211,11.973,3.043,0.512,0.122,0.782,0.18,0.038
10,4,1089.102082017983,0,1,244,11.95,3.086,0.496,-0.116,0.779,0.176,0.045
11,1,819.466554944531,0,0,644,12.089,2.93,0.475,-0.202,0.703,0.163,0.134
11,2,753.0225727363127,0,0,658,12.067,2.954,0.471,-0.216,0.699,0.161,0.14
11,3,1013.9043725676894,0,1,686,12.013,2.952,0.481,-0.2,0.692,0.156,0.152
11,4,964.9136735463474,0,1,641,11.905,2.92,0.477,-0.212,0.682,0.156,0.162
12,1,995.9645981459959,0,0,264,10.641,2.928,0.674,0.634,0.765,0.201,0.034
12,2,1233.241025949458,0,0,253,10.729,2.968,0.692,0.579,0.775,0.19,0.036
12,3,1533.938293554425,0,1,247,10.887,3.004,0.672,0.49,0.769,0.202,0.028
12,4,1227.34775684619,0,1,310,10.879,2.935,0.61,0.186,0.787,0.19,0.023
13,1,974.0485061117834,0,0,573,11.384,2.909,0.538,0.074,0.763,0.059,0.178
