id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,987.1052168434733,1,0,919,11.092,2.928,0.63,0.514,0.86,0.084,0.057
1,2,1342.9858290120312,1,0,930,10.99,2.955,0.631,0.519,0.849,0.09,0.06
1,3,1670.4315966822276,1,1,886,11.033,2.994,0.622,0.405,0.857,0.085,0.059
1,4,1742.0709748371257,1,1,901,11.291,3.039,0.618,0.257,0.852,0.09,0.058
2,1,695.2612449504264,0,0,333,11.638,2.934,0.541,-0.015,0.547,0.222,0.231
2,2,1166.8603850782838,0,0,344,11.535,2.962,0.544,-0.025,0.564,0.215,0.221
2,3,1044.9236903453616,0,1,355,11.388,2.893,0.558,-0.003,0.583,0.203,0.214
2,4,1451.9887925050232,0,1,344,11.381,2.919,0.552,-0.045,0.587,0.201,0.212
3,1,774.5978944560177,1,0,417,11.107,3.017,0.559,0.16,0.487,0.412,0.101
3,2,1074.1590462939816,1,0,406,11.059,2.951,0.554,0.142,0.498,0.401,0.101
3,3,1150.4754598465004,1,1,405,11.174,2.968,0.533,0.05,0.501,0.398,0.101
3,4,1327.901389457585,1,1,395,11.17,2.873,0.529,-0.001,0.496,0.392,0.111
4,1,433.51475888058803,1,0,76,12.608,2.868,0.434,-0.405,0.789,0.158,0.053
4,2,710.0970447990975,1,0,87,12.924,2.931,0.448,-0.322,0.782,0.195,0.023
4,3,809.778325785874,1,1,76,12.757,2.895,0.474,-0.334,0.776,0.197,0.026
4,4,946.1357584071484,1,1,107,12.031,3.047,0.458,-0.41,0.785,0.196,0.019
5,1,1018.4772422673154,1,0,347,11.745,2.994,0.461,-0.298,0.795,0.184,0.02
5,2,997.036806509113,1,0,334,11.879,2.979,0.458,-0.311,0.811,0.165,0.024
5,3,1099.6917079820905,1,1,316,11.976,3.054,0.472,-0.288,0.816,0.155,0.028
5,4,1179.9038608404069,1,1,297,12.034,3.03,0.455,-0.335,0.818,0.152,0.03
6,1,994.0069498341106,0,0,238,11.61,2.983,0.618,0.31,0.672,0.231,0.097
6,2,1214.7514783665147,0,0,235,11.465,2.979,0.63,0.312,0.681,0.217,0.102
6,3,1313.056338362847,0,1,214,11.553,2.991,0.631,0.318,0.668,0.234,0.098
6,4,1526.7281524154669,0,1,205,11.402,3.01,0.61,0.298,0.702,0.195,0.102
7,1,785.2604563297167,0,0,211,11.277,3.142,0.512,0.04,0.735,0.227,0.038
7,2,1053.7649053386826,0,0,227,11.516,3.115,0.485,-0.025,0.731,0.225,0.044
7,3,1080.7899552223191,0,1,228,11.433,3.088,0.504,-0.001,0.719,0.237,0.044
7,4,1384.3187059897898,0,1,255,11.594,3.118,0.514,-0.039,0.71,0.251,0.039
