id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1025.9985905831932,0,0,148,11.296,2.865,0.574,0.35,0.615,0.243,0.142
1,2,1120.6956557457231,0,0,155,11.34,3,0.568,0.279,0.606,0.265,0.129
1,3,1466.2705350363847,0,1,174,11.349,2.897,0.609,0.192,0.615,0.259,0.126
1,4,1691.786926905656,0,1,161,11.189,2.907,0.596,0.198,0.578,0.286,0.137
2,1,1300.0691537841556,1,0,403,11.335,2.975,0.521,0.007,0.72,0.151,0.129
2,2,1326.7613724648033,1,0,422,11.397,3.038,0.519,0.006,0.727,0.156,0.116
2,3,1410.2715413998312,1,1,455,11.379,3.092,0.527,0.049,0.732,0.154,0.114
2,4,1544.605609553229,1,1,466,11.404,3.099,0.517,-0.075,0.723,0.17,0.107
3,1,801.1361450664567,0,0,528,12.086,2.892,0.485,-0.355,0.642,0.25,0.108
3,2,986.7365461221269,0,0,512,12.129,2.9,0.48,-0.323,0.631,0.256,0.113
3,3,1082.1911062367906,0,1,473,12.039,2.901,0.474,-0.272,0.638,0.252,0.11
3,4,1225.3499026945428,0,1,450,12.076,2.951,0.484,-0.302,0.638,0.251,0.111
4,1,1044.7781539653104,1,0,352,11.053,3.006,0.653,0.461,0.653,0.307,0.04
4,2,1532.4928352554311,1,0,358,11.093,3.042,0.648,0.413,0.662,0.302,0.036
4,3,1514.2554313494768,1,1,365,11.138,3.014,0.644,0.369,0.671,0.288,0.041
4,4,1677.5696552550974,1,1,381,11.373,2.982,0.612,0.183,0.664,0.291,0.045
5,1,949.30797525635,1,0,895,10.967,3.064,0.617,0.407,0.832,0.109,0.058
5,2,1241.90510440403,1,0,872,11.009,3.057,0.62,0.408,0.836,0.109,0.055
5,3,1224.088548314027,1,1,894,11.089,3.058,0.612,0.315,0.832,0.113,0.055
5,4,1500.1395784455603,1,1,863,11.046,3.068,0.613,0.301,0.832,0.111,0.057
6,1,797.1501626018365,1,0,345,11.877,2.928,0.487,-0.123,0.881,0.09,0.029
6,2,921.7025602802045,1,0,333,11.877,2.928,0.492,-0.117,0.88,0.09,0.03
6,3,1084.5796915999847,1,1,328,11.666,2.915,0.5,-0.096,0.872,0.091,0.037
6,4,1307.7647740364162,1,1,309,11.77,2.961,0.498,-0.128,0.864,0.097,0.039
7,1,879.9823344252393,0,0,1311,11.416,3.002,0.536,0.107,0.468,0.299,0.233
7,2,1056.2834304163703,0,0,1279,11.435,3.03,0.541,0.091,0.463,0.303,0.234
7,3,1044.0023899916048,0,1,1280,11.55,3.056,0.548,0.08,0.461,0.302,0.237
7,4,1299.6999785528362,0,1,1238,11.453,3.05,0.546,0.081,0.452,0.313,0.236
8,1,1477.6825636118876,0,0,100,10.368,3.01,0.59,0.334,0.86,0.07,0.07
