id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,890.3965448071585,1,0,495,11.395,3.042,0.527,-0.14,0.574,0.214,0.212
1,2,996.4926834705351,1,0,521,11.361,3.021,0.518,-0.156,0.583,0.217,0.2
1,3,1154.7671218757232,1,1,488,11.246,3.008,0.529,-0.148,0.578,0.209,0.213
1,4,1429.944546318981,1,1,494,11.357,3.008,0.547,-0.141,0.585,0.206,0.209
2,1,1017.8154952510135,1,0,278,10.995,2.838,0.597,0.351,0.594,0.245,0.162
2,2,1332.2682728446741,1,0,332,11.018,2.883,0.599,0.245,0.608,0.235,0.157
2,3,1529.843799555595,1,1,329,11.055,2.857,0.599,0.187,0.605,0.243,0.152
2,4,1497.2156493547445,1,1,385,11.272,2.8,0.564,0.018,0.61,0.257,0.132
3,1,959.2227730231834,0,0,144,13.088,3.194,0.465,-0.659,0.875,0.083,0.042
3,2,623.9437048842024,0,0,137,12.626,3.146,0.496,-0.565,0.847,0.109,0.044
3,3,838.5822783416593,0,1,140,12.434,3.021,0.493,-0.589,0.843,0.107,0.05
3,4,690.3036578470052,0,1,145,12.249,3.076,0.503,-0.48,0.848,0.103,0.048
4,1,787.1413297848374,0,0,152,10.796,2.954,0.579,0.38,0.382,0.355,0.263
4,2,1028.4267387045286,0,0,146,10.496,2.945,0.596,0.38,0.39,0.342,0.267
4,3,1339.4831337450037,0,1,152,10.819,2.895,0.572,0.306,0.388,0.349,0.263
4,4,1447.0403478213047,0,1,151,10.751,2.861,0.57,0.255,0.377,0.351,0.272
5,1,1035.1668951136717,1,0,478,11.503,2.91,0.586,0.214,0.774,0.123,0.103
5,2,1153.4600995455755,1,0,492,11.434,2.965,0.589,0.209,0.778,0.122,0.1
5,3,1295.9049962976521,1,1,500,11.426,2.928,0.57,0.181,0.78,0.118,0.102
5,4,1230.5143322965941,1,1,487,11.325,2.934,0.563,0.156,0.776,0.119,0.105
6,1,989.503518808792,0,0,950,10.983,3.013,0.635,0.454,0.807,0.151,0.042
6,2,1192.2498475201462,0,0,952,11.077,3.013,0.629,0.414,0.809,0.15,0.041
6,3,1278.2172488953927,0,1,959,11.263,3.027,0.611,0.293,0.81,0.146,0.044
6,4,1490.9993062169488,0,1,918,11.386,3.038,0.593,0.185,0.813,0.142,0.046
7,1,797.6177459735284,0,0,89,11.957,3.157,0.449,-0.351,0.629,0.236,0.135
7,2,673.9720825785777,0,0,100,12.517,3.11,0.43,-0.498,0.63,0.23,0.14
7,3,1046.9030492994027,0,1,95,12.331,3.011,0.411,-0.409,0.579,0.253,0.168
7,4,1576.3304834797127,0,1,87,12.198,2.966,0.425,-0.364,0.563,0.264,0.172
8,1,743.6215866931811,1,0,244,11.564,3.008,0.525,0.266,0.746,0.225,0.029
8,2,1284.5897340923334,1,0,239,11.667,3.063,0.523,0.21,0.749,0.222,0.029
8,3,1652.7183240338825,1,1,274,11.794,3.051,0.526,0.103,0.759,0.201,0.04
8,4,1559.0129409883498,1,1,337,11.805,3.05,0.531,0.047,0.769,0.187,0.045
9,1,929.1834125850723,1,0,77,11.186,2.961,0.455,-0.104,0.675,0.208,0.117
9,2,1010.0485380209973,1,0,73,11.248,2.986,0.452,-0.054,0.658,0.219,0.123
9,3,1259.0604185831285,1,1,94,11.063,3.117,0.479,-0.229,0.681,0.213,0.106
9,4,1297.4673910306444,1,1,83,10.934,3.012,0.482,-0.257,0.699,0.193,0.108
10,1,906.374325497151,1,0,1311,11.257,2.924,0.553,0.083,0.595,0.288,0.117
10,2,960.9152445265375,1,0,1534,11.456,2.935,0.543,0.044,0.583,0.299,0.119
10,3,1079.1409905047317,1,1,1493,11.509,2.954,0.541,0.022,0.583,0.305,0.112
10,4,1322.2583582546404,1,1,1432,11.487,2.987,0.543,0,0.584,0.302,0.115
11,1,921.5602878731978,0,0,616,11.237,3,0.545,0.213,0.583,0.325,0.093
11,2,1009.9201895562251,0,0,623,11.313,3.056,0.531,0.172,0.592,0.321,0.087
11,3,1256.2965249482322,0,1,598,11.389,3.067,0.527,0.157,0.584,0.328,0.089
