id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,864.0064996044014,1,0,326,10.709,2.948,0.571,0.294,0.721,0.221,0.058
1,2,1154.1548422366895,1,0,329,10.753,2.872,0.587,0.283,0.726,0.207,0.067
1,3,1286.6102465458443,1,1,339,10.518,2.917,0.584,0.237,0.711,0.218,0.071
1,4,1589.705008115966,1,1,329,10.686,2.897,0.559,0.125,0.699,0.228,0.073
2,1,1052.7325808092294,0,0,225,10.473,2.862,0.658,0.418,0.622,0.262,0.116
2,2,1234.4589175752433,0,0,230,10.518,2.874,0.639,0.333,0.617,0.274,0.109
2,3,1456.5818987076098,0,1,225,10.641,2.871,0.649,0.334,0.622,0.267,0.111
2,4,1146.2616281703852,0,1,226,10.826,2.863,0.642,0.229,0.611,0.27,0.119
3,1,1085.172824389951,1,0,548,10.891,2.964,0.622,0.363,0.818,0.146,0.036
3,2,1126.2745009136888,1,0,627,11.267,2.963,0.593,0.135,0.817,0.144,0.04
3,3,1356.3827636040287,1,1,592,11.294,3.002,0.588,0.109,0.809,0.15,0.041
3,4,1362.5202753766328,1,1,578,11.464,3.014,0.583,0.066,0.827,0.133,0.04
4,1,947.3382789301747,0,0,660,10.792,3.036,0.623,0.495,0.682,0.212,0.106
4,2,1314.6800548037334,0,0,654,10.906,3.032,0.616,0.455,0.694,0.211,0.095
4,3,1554.9288386325416,0,1,644,10.848,3.037,0.621,0.379,0.702,0.207,0.092
4,4,1596.6202773882148,0,1,625,10.806,3.018,0.611,0.353,0.704,0.198,0.098
5,1,786.0817171397684,0,0,224,11.099,3,0.585,0.187,0.679,0.223,0.098
5,2,915.1677215537662,0,0,226,11.173,3.013,0.597,0.208,0.673,0.221,0.106
5,3,1127.2488881023478,0,1,235,11.608,2.987,0.57,0.143,0.685,0.209,0.106
5,4,1424.0124264906563,0,1,226,11.694,2.969,0.558,0.122,0.668,0.217,0.115
6,1,863.9687965242017,0,0,1372,11.306,3.06,0.563,0.23,0.766,0.162,0.072
6,2,1068.1593936141585,0,0,1292,11.351,3.108,0.549,0.165,0.765,0.164,0.071
6,3,1145.1660329635756,0,1,1310,11.449,3.073,0.533,0.064,0.765,0.164,0.071
6,4,1324.259407861897,0,1,1366,11.525,3.089,0.531,0.004,0.768,0.167,0.065
7,1,781.8945107923251,0,0,376,11.772,2.91,0.471,-0.417,0.835,0.098,0.066
7,2,876.8920608004443,0,0,368,11.782,2.951,0.473,-0.433,0.851,0.098,0.052
7,3,866.3165010228864,0,1,350,11.819,2.94,0.471,-0.438,0.837,0.109,0.054
7,4,998.2898056473572,0,1,371,11.716,2.962,0.485,-0.432,0.825,0.129,0.046
8,1,814.2478995639751,1,0,393,12.012,2.977,0.45,-0.469,0.85,0.122,0.028
8,2,829.4872744028171,1,0,385,12.022,2.977,0.473,-0.422,0.852,0.122,0.026
8,3,1082.2476044455216,1,1,427,11.982,2.953,0.487,-0.423,0.871,0.103,0.026
8,4,1008.2215598129276,1,1,413,12.024,3.005,0.475,-0.465,0.869,0.104,0.027
9,1,956.1127085005206,1,0,321,11.366,3.15,0.598,0.221,0.589,0.308,0.103
9,2,1211.9090819714104,1,0,326,11.429,3.147,0.595,0.139,0.58,0.313,0.107
9,3,1317.5193647787924,1,1,325,11.425,3.154,0.582,0.104,0.566,0.317,0.117
9,4,1275.7801867878309,1,1,315,11.323,3.083,0.606,0.108,0.543,0.337,0.121
10,1,746.2221870603851,1,0,279,11.409,3.05,0.509,-0.125,0.799,0.172,0.029
10,2,718.5438015425672,1,0,289,11.488,3.038,0.495,-0.121,0.799,0.17,0.031
10,3,1119.2489979117859,1,1,277,11.392,3.04,0.516,-0.093,0.812,0.152,0.036
10,4,1253.97150540554,1,1,273,11.575,3.07,0.52,-0.154,0.824,0.139,0.037
11,1,877.2412559065125,1,0,1140,11.889,3.007,0.518,-0.109,0.792,0.143,0.065
11,2,973.2880146659958,1,0,1122,11.785,3.009,0.519,-0.093,0.789,0.14,0.071
11,3,1149.6685596818747,1,1,1119,11.729,2.978,0.524,-0.115,0.777,0.146,0.077
11,4,1317.5492212356648,1,1,1127,11.717,2.982,0.516,-0.14,0.783,0.141,0.075
12,1,860.6577088553593,0,0,575,11.389,3.038,0.583,0.248,0.574,0.233,0.193
12,2,1401.5133095152325,0,0,587,11.584,3.066,0.576,0.184,0.571,0.239,0.191
12,3,1139.4531968641584,0,1,617,11.562,3.063,0.543,-0.008,0.567,0.245,0.188
12,4,1366.6034584451,0,1,681,11.616,3.09,0.546,-0.026,0.581,0.235,0.184
13,1,743.1212770828106,0,0,921,11.486,3.076,0.474,-0.222,0.62,0.338,0.042
13,2,825.2300516981827,0,0,885,11.43,3.046,0.485,-0.173,0.624,0.336,0.041
13,3,949.3908371939192,0,1,911,11.503,3.007,0.479,-0.228,0.618,0.345,0.037
13,4,1042.623267574639,0,1,957,11.555,3.013,0.476,-0.279,0.606,0.346,0.048
14,1,636.1799969468138,0,0,514,10.871,3.016,0.576,0.332,0.702,0.187,0.111
14,2,928.8454872463341,0,0,494,10.924,2.962,0.575,0.303,0.702,0.19,0.107
14,3,1110.3383773762735,0,1,482,10.921,3.054,0.583,0.277,0.705,0.183,0.112
14,4,1388.9131410743948,0,1,480,10.994,3.033,0.571,0.213,0.71,0.185,0.104
15,1,781.7632495481022,0,0,408,11.486,3.088,0.61,0.283,0.909,0.086,0.005
15,2,1101.2753376427884,0,0,404,11.542,3.082,0.597,0.253,0.899,0.097,0.005
15,3,1323.131022049457,0,1,415,11.572,3.058,0.586,0.17,0.894,0.099,0.007
15,4,1381.0155894301963,0,1,419,11.637,3.043,0.58,0.128,0.888,0.103,0.01
16,1,884.1092358471284,0,0,843,11.305,2.976,0.524,0.034,0.572,0.323,0.106
16,2,1121.2834156778615,0,0,851,11.23,2.967,0.522,0.031,0.571,0.327,0.102
16,3,1189.7726108549048,0,1,820,11.312,2.955,0.533,0.001,0.573,0.323,0.104
16,4,1369.4013943401721,0,1,821,11.424,2.989,0.527,-0.038,0.568,0.336,0.096
17,1,1210.0277177091962,0,0,548,10.95,2.889,0.615,0.425,0.549,0.246,0.204
17,2,1213.4926352785405,0,0,516,10.967,2.864,0.607,0.384,0.537,0.254,0.209
17,3,1459.3756089355948,0,1,503,11.078,2.905,0.604,0.318,0.543,0.247,0.211
17,4,1555.9365651443493,0,1,530,11.349,2.981,0.579,0.187,0.553,0.249,0.198
18,1,984.5872124204798,0,0,643,10.972,2.913,0.566,0.308,0.907,0.068,0.025
18,2,1253.210057391533,0,0,658,11.002,2.926,0.561,0.285,0.909,0.065,0.026
18,3,1334.520321103697,0,1,705,11.106,2.93,0.556,0.221,0.912,0.064,0.024
18,4,1342.8218976070216,0,1,736,11.216,2.963,0.539,0.115,0.913,0.062,0.024
19,1,1021.4601508376039,1,0,1201,11.117,2.946,0.588,0.315,0.497,0.366,0.137
19,2,1273.5577069213125,1,0,1161,11.12,2.941,0.578,0.307,0.493,0.37,0.138
19,3,1619.9911096996084,1,1,1136,11.225,2.942,0.568,0.25,0.49,0.37,0.14
19,4,1620.3586006502248,1,1,1114,11.26,2.946,0.56,0.174,0.498,0.366,0.136
20,1,1219.6433279520202,0,0,153,10.964,2.837,0.556,0.19,0.699,0.183,0.118
20,2,1665.3389840447016,0,0,161,10.877,2.832,0.571,0.166,0.702,0.186,0.112
20,3,1337.0361894813293,0,1,162,10.941,2.92,0.531,0.057,0.685,0.198,0.117
20,4,1123.2315732847512,0,1,157,10.909,2.892,0.529,0.013,0.675,0.197,0.127
21,1,851.3020458435443,0,0,332,12.229,3.012,0.467,-0.388,0.56,0.211,0.229
21,2,913.6778843433051,0,0,337,12.187,2.982,0.463,-0.367,0.561,0.202,0.237
21,3,1188.733082576171,0,1,369,11.98,2.97,0.493,-0.275,0.569,0.22,0.211
21,4,1288.5787356534022,0,1,367,11.845,2.951,0.48,-0.286,0.559,0.221,0.221
22,1,1037.7685001455177,0,0,187,11.577,2.947,0.61,0.225,0.674,0.214,0.112
22,2,1100.30059732598,0,0,196,11.53,2.949,0.577,0.127,0.653,0.23,0.117
22,3,1128.818370200268,0,1,184,11.605,2.967,0.571,0.121,0.663,0.217,0.12
22,4,1241.6267087809015,0,1,180,11.868,3.061,0.572,0.109,0.656,0.222,0.122
23,1,1043.3834790947658,0,0,166,10.99,2.837,0.566,0.356,0.627,0.301,0.072
23,2,1025.3550741760746,0,0,182,11.271,2.835,0.516,0.292,0.643,0.28,0.077
23,3,1468.3623826611238,0,1,172,11.402,2.82,0.483,0.253,0.645,0.267,0.087
23,4,1680.872960284708,0,1,160,11.402,2.788,0.45,0.201,0.625,0.281,0.094
24,1,653.0574746832759,0,0,292,12.229,2.938,0.442,-0.541,0.243,0.599,0.158
24,2,901.6639147620887,0,0,284,12.224,2.972,0.461,-0.483,0.25,0.588,0.162
24,3,886.2388081462201,0,1,299,12.244,2.973,0.465,-0.452,0.234,0.602,0.164
24,4,934.0295474790174,0,1,352,12.39,2.932,0.466,-0.525,0.244,0.619,0.136
25,1,918.2825026647046,0,0,1017,11.392,3.058,0.56,0.166,0.344,0.528,0.128
25,2,1113.7010642298635,0,0,982,11.367,3.044,0.559,0.151,0.353,0.516,0.13
25,3,1336.0750505813005,0,1,948,11.289,3.045,0.556,0.124,0.358,0.519,0.123
25,4,1394.5789593006205,0,1,914,11.212,3.038,0.573,0.13,0.35,0.522,0.128
26,1,810.0435069552909,1,0,1250,12.784,2.972,0.358,-0.896,0.766,0.129,0.106
26,2,779.8952296089077,1,0,1216,12.71,2.982,0.381,-0.8,0.765,0.128,0.107
26,3,929.4909676629646,1,1,1195,12.634,2.965,0.385,-0.816,0.767,0.127,0.106
26,4,889.9530980474719,1,1,1204,12.594,2.962,0.385,-0.814,0.767,0.135,0.099
27,1,1074.6144244857755,1,0,78,10.701,3.192,0.603,0.633,0.692,0.167,0.141
27,2,1062.6991003001465,1,0,124,11.828,3.411,0.5,0.392,0.661,0.194,0.145
27,3,1553.2227794113285,1,1,126,11.9,3.294,0.508,0.384,0.675,0.19,0.135
27,4,1613.8261962833556,1,1,122,11.962,3.287,0.492,0.344,0.639,0.221,0.139
28,1,647.2689077220753,1,0,253,11.251,3.028,0.53,0.09,0.632,0.221,0.146
28,2,1179.7166871979432,1,0,265,11.22,3.166,0.547,0.072,0.634,0.223,0.143
28,3,1053.2556733598349,1,1,267,11.454,3.161,0.532,-0.01,0.629,0.232,0.139
28,4,1283.1380793659819,1,1,261,11.607,3.238,0.521,-0.018,0.617,0.226,0.157
29,1,823.4051903802697,1,0,286,11.434,3.021,0.521,0.15,0.867,0.112,0.021
29,2,1306.1199600145958,1,0,298,11.34,2.997,0.53,0.156,0.872,0.104,0.023
29,3,1684.445336179717,1,1,316,11.342,2.994,0.525,0.118,0.87,0.108,0.022
29,4,1750.1008793990136,1,1,294,11.543,3,0.514,0.054,0.878,0.102,0.02
30,1,760.4499266247565,0,0,718,11.486,2.967,0.558,0.175,0.805,0.121,0.074
30,2,1017.1612197768329,0,0,706,11.475,2.95,0.564,0.153,0.803,0.12,0.076
30,3,1074.9468577862228,0,1,703,11.449,2.923,0.56,0.084,0.799,0.127,0.074
30,4,1317.0836398883666,0,1,759,11.505,2.939,0.545,0.019,0.785,0.137,0.078
31,1,1032.743689341845,1,0,865,11.362,2.814,0.529,0.141,0.758,0.125,0.117
31,2,1169.5727888964823,1,0,854,11.398,2.833,0.537,0.136,0.758,0.125,0.117
31,3,1155.4882154284746,1,1,858,11.317,2.893,0.538,0.086,0.759,0.118,0.124
31,4,1343.8694298196842,1,1,907,11.384,2.894,0.526,-0.016,0.751,0.112,0.137
32,1,945.4975243102431,0,0,202,10.789,2.856,0.639,0.426,0.847,0.089,0.064
32,2,1255.9741390714821,0,0,240,10.791,2.883,0.604,0.362,0.875,0.075,0.05
32,3,1442.7038895450726,0,1,228,10.867,2.886,0.61,0.33,0.886,0.079,0.035
32,4,1694.3188731104938,0,1,229,10.816,2.9,0.616,0.279,0.873,0.096,0.031
33,1,836.3961678382409,0,0,661,12.087,3.011,0.466,-0.377,0.572,0.346,0.082
33,2,807.8072613003279,0,0,630,11.983,3.059,0.473,-0.342,0.579,0.333,0.087
33,3,937.4199196504053,0,1,682,11.868,3.028,0.477,-0.378,0.595,0.323,0.082
33,4,1073.1827542010772,0,1,687,11.921,3.022,0.461,-0.467,0.608,0.311,0.08
34,1,915.268603173518,0,0,719,11.292,3.102,0.565,0.178,0.602,0.27,0.128
34,2,966.0740672170945,0,0,748,11.23,3.119,0.551,0.15,0.606,0.269,0.126
34,3,1235.018918516437,0,1,765,11.282,3.124,0.559,0.08,0.616,0.26,0.124
34,4,1311.7954520229407,0,1,776,11.37,3.191,0.553,0.006,0.62,0.259,0.121
