id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,931.791443449396,1,0,754,10.964,3.015,0.554,0.228,0.756,0.207,0.037
1,2,1320.7179263905766,1,0,767,11.158,3.022,0.537,0.167,0.754,0.211,0.035
1,3,1325.1866764048455,1,1,768,11.297,2.962,0.53,0.14,0.764,0.204,0.031
1,4,1397.3932979476722,1,1,823,11.296,2.919,0.527,0.082,0.75,0.217,0.033
2,1,827.0155597909362,0,0,245,12.3,2.939,0.506,-0.318,0.833,0.118,0.049
2,2,948.211657427487,0,0,237,12.146,2.861,0.489,-0.379,0.84,0.11,0.051
2,3,866.0073530826324,0,1,227,12.176,2.837,0.476,-0.434,0.833,0.115,0.053
2,4,1028.932175197155,0,1,231,12.053,2.866,0.485,-0.404,0.84,0.113,0.048
3,1,1036.2332100831268,0,0,1016,11.087,2.957,0.586,0.288,0.756,0.191,0.053
3,2,1196.3754412373062,0,0,1056,11.096,2.994,0.58,0.236,0.765,0.179,0.056
3,3,1271.9918209690904,0,1,1093,11.141,3.004,0.571,0.178,0.758,0.187,0.055
3,4,1407.786786142263,0,1,1039,11.159,3.036,0.58,0.138,0.761,0.186,0.053
4,1,730.1944394999346,1,0,445,11.921,3.126,0.418,-0.43,0.667,0.234,0.099
4,2,803.164521776371,1,0,430,11.917,3.128,0.414,-0.404,0.672,0.237,0.091
4,3,999.8933447794285,1,1,407,11.833,3.12,0.425,-0.358,0.661,0.246,0.093
4,4,1183.314277631091,1,1,391,11.901,3.082,0.455,-0.339,0.642,0.253,0.105
5,1,824.4266300269877,0,0,2285,11.658,2.997,0.53,-0.066,0.665,0.286,0.049
5,2,903.3698217441257,0,0,2364,11.707,3.002,0.527,-0.084,0.67,0.283,0.047
5,3,1037.873569776842,0,1,2322,11.694,2.995,0.537,-0.09,0.676,0.277,0.047
5,4,1134.964049906218,0,1,2261,11.67,2.993,0.534,-0.125,0.68,0.275,0.046
6,1,735.293770455872,0,0,1059,12.122,3.031,0.432,-0.553,0.757,0.154,0.089
6,2,747.8029632411678,0,0,996,12.072,3.024,0.431,-0.52,0.749,0.161,0.09
6,3,948.0732998063709,0,1,950,12.132,2.993,0.439,-0.497,0.749,0.16,0.091
6,4,1116.1172405836921,0,1,890,12.146,2.99,0.435,-0.493,0.754,0.157,0.089
7,1,820.4299972230706,1,0,153,11.373,3.281,0.51,0.064,0.712,0.235,0.052
7,2,1133.6818287941176,1,0,147,11.165,3.238,0.517,0.111,0.714,0.231,0.054
7,3,1070.0138248178566,1,1,164,10.838,3.244,0.549,0.123,0.701,0.238,0.061
7,4,1270.38968778796,1,1,161,10.935,3.199,0.553,0.073,0.696,0.242,0.062
8,1,849.8267517407966,0,0,1461,10.759,2.95,0.611,0.389,0.62,0.223,0.157
8,2,1192.6263556764695,0,0,1522,10.881,2.989,0.599,0.263,0.622,0.221,0.156
8,3,1325.0136732883027,0,1,1517,10.895,2.98,0.593,0.247,0.626,0.221,0.152
8,4,1383.0028380859526,0,1,1541,11.002,2.96,0.584,0.171,0.624,0.225,0.151
9,1,765.3110948042231,0,0,288,11.099,2.892,0.58,0.211,0.639,0.326,0.035
9,2,989.1845326441021,0,0,275,11.298,2.905,0.575,0.155,0.644,0.324,0.033
9,3,956.9895767998,0,1,256,11.255,2.949,0.574,0.1,0.656,0.305,0.039
9,4,954.2920192197055,0,1,326,11.269,2.991,0.564,-0.037,0.663,0.307,0.031
10,1,1044.8629995738359,1,0,250,11.368,3.116,0.556,0.189,0.696,0.196,0.108
10,2,1075.196480030529,1,0,239,11.37,3.096,0.573,0.202,0.711,0.184,0.105
10,3,1310.8752099645424,1,1,236,11.311,3.072,0.572,0.128,0.695,0.195,0.11
10,4,1427.148384693618,1,1,299,11.397,3.037,0.559,-0.058,0.702,0.211,0.087
11,1,807.6460317216798,1,0,161,12.572,3.031,0.441,-0.733,0.727,0.211,0.062
11,2,707.2305124301162,1,0,177,12.366,3.068,0.435,-0.647,0.734,0.192,0.073
11,3,854.172770423437,1,1,172,12.203,2.977,0.43,-0.616,0.703,0.215,0.081
11,4,943.0336059552242,1,1,172,12.156,2.959,0.459,-0.588,0.727,0.209,0.064
12,1,948.4184350679543,0,0,63,10.209,2.429,0.635,0.383,0.714,0.159,0.127
12,2,847.6028322966084,0,0,57,10.378,2.491,0.632,0.393,0.754,0.123,0.123
12,3,873.0367871525958,0,1,97,10.41,2.68,0.588,0.21,0.784,0.134,0.082
12,4,1283.5628977295032,0,1,88,10.117,2.727,0.625,0.252,0.784,0.136,0.08
13,1,894.860334409236,1,0,1968,11.476,3.066,0.517,-0.006,0.66,0.239,0.101
13,2,1207.5788003190457,1,0,1926,11.492,3.056,0.515,-0.028,0.661,0.245,0.094
13,3,1150.6050004933738,1,1,2122,11.513,3.051,0.523,-0.08,0.665,0.241,0.094
13,4,1376.6462672652676,1,1,2076,11.5,3.049,0.516,-0.105,0.671,0.238,0.091
14,1,1017.4764548624283,1,0,391,10.946,3.018,0.611,0.35,0.737,0.174,0.09
14,2,1258.5853996845196,1,0,393,11.142,3.01,0.59,0.277,0.74,0.168,0.092
14,3,1609.0755435593712,1,1,389,11.056,3.028,0.589,0.241,0.722,0.188,0.09
14,4,1688.5804314484328,1,1,363,11.171,3.058,0.581,0.204,0.719,0.193,0.088
15,1,765.0249324822804,0,0,78,11.061,2.859,0.487,-0.104,0.667,0.192,0.141
15,2,1357.1987101085385,0,0,76,10.929,2.908,0.487,-0.131,0.671,0.171,0.158
15,3,1374.7496347124677,0,1,70,11.071,2.943,0.471,-0.163,0.671,0.186,0.143
15,4,1155.2845398371182,0,1,97,10.985,2.876,0.546,-0.162,0.629,0.196,0.175
16,1,868.4259531447882,0,0,132,11.166,3.152,0.606,0.171,0.788,0.159,0.053
16,2,1566.3778853584367,0,0,122,11.222,3.09,0.598,0.172,0.779,0.164,0.057
16,3,1362.9687338626297,0,1,110,11.218,3.091,0.609,0.188,0.8,0.155,0.045
16,4,1731.2120723790742,0,1,122,11.028,3.016,0.574,0.205,0.779,0.189,0.033
17,1,1194.3611672332966,0,0,319,10.873,2.793,0.608,0.479,0.599,0.276,0.125
17,2,1529.3377142602494,0,0,321,10.887,2.86,0.604,0.437,0.592,0.28,0.128
17,3,1633.163045036357,0,1,312,11.126,2.891,0.606,0.365,0.59,0.285,0.125
17,4,1617.0010047585329,0,1,283,11.351,2.947,0.608,0.322,0.608,0.261,0.131
18,1,580.1186888037893,0,0,132,11.079,3.341,0.591,0.398,0.606,0.182,0.212
18,2,785.8326184655516,0,0,153,10.679,3.412,0.562,0.249,0.641,0.15,0.209
18,3,1026.9955414555461,0,1,147,10.534,3.293,0.565,0.274,0.619,0.163,0.218
18,4,1398.5160038828808,0,1,152,10.667,3.276,0.539,0.237,0.599,0.184,0.217
19,1,903.2721558103494,1,0,756,11.292,3.007,0.612,0.384,0.685,0.19,0.124
19,2,1186.1259681749202,1,0,780,11.165,3.017,0.632,0.347,0.69,0.188,0.122
