id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,883.1294944384337,0,0,213,11.237,3.023,0.624,0.523,0.793,0.141,0.066
1,2,977.5636609430921,0,0,209,11.237,2.981,0.612,0.439,0.794,0.144,0.062
1,3,1179.8944370140002,0,1,195,10.961,2.913,0.61,0.411,0.785,0.149,0.067
1,4,1455.413377517849,0,1,196,11.308,2.939,0.602,0.292,0.801,0.143,0.056
2,1,848.3839964540522,1,0,232,11.504,3.082,0.466,-0.216,0.478,0.306,0.216
2,2,1045.82917079754,1,0,216,11.699,2.995,0.463,-0.199,0.514,0.287,0.199
2,3,1182.293629203776,1,1,223,11.782,2.91,0.498,-0.135,0.52,0.269,0.211
2,4,1220.644737616792,1,1,257,11.624,2.903,0.502,-0.221,0.529,0.28,0.191
3,1,850.972393794548,0,0,734,11.864,3.04,0.484,-0.106,0.677,0.207,0.116
3,2,931.5076057241938,0,0,742,11.847,3.013,0.493,-0.113,0.678,0.201,0.121
3,3,1212.8268054995442,0,1,714,11.803,2.997,0.506,-0.135,0.676,0.204,0.119
3,4,1269.0855064411642,0,1,676,11.797,3.006,0.509,-0.137,0.672,0.207,0.121
4,1,907.4647966897404,0,0,538,11.349,2.928,0.621,0.273,0.515,0.429,0.056
4,2,1222.0065154876042,0,0,543,11.375,2.945,0.608,0.214,0.525,0.42,0.055
4,3,1166.338433571919,0,1,510,11.335,2.896,0.608,0.233,0.535,0.412,0.053
4,4,1298.8955148008226,0,1,505,11.35,2.927,0.59,0.187,0.533,0.418,0.05
5,1,1048.9699555391246,0,0,891,11.374,3.062,0.556,0.216,0.678,0.244,0.079
5,2,1340.1609404332082,0,0,905,11.308,3.06,0.566,0.215,0.701,0.225,0.074
5,3,1180.5294402923557,0,1,924,11.407,3.057,0.558,0.151,0.698,0.227,0.075
5,4,1291.7247051631941,0,1,906,11.374,3.064,0.545,0.124,0.687,0.238,0.075
6,1,723.0071882928311,0,0,337,13.08,2.953,0.392,-0.939,0.872,0.104,0.024
6,2,660.5539400610162,0,0,386,12.907,3.008,0.43,-0.769,0.878,0.101,0.021
6,3,573.2146683762531,0,1,373,12.704,3.011,0.426,-0.709,0.874,0.102,0.024
6,4,621.5332481308365,0,1,343,12.718,2.962,0.417,-0.742,0.872,0.102,0.026
7,1,896.2021378556674,0,0,225,11.2,2.969,0.649,0.31,0.893,0.071,0.036
7,2,1186.427266595247,0,0,213,11.111,2.915,0.638,0.283,0.897,0.07,0.033
7,3,1281.3136710451727,0,1,219,11.274,2.909,0.616,0.151,0.895,0.073,0.032
7,4,1303.8266659208584,0,1,304,11.007,2.872,0.638,0.236,0.888,0.069,0.043
8,1,825.9787988145922,0,0,77,10.623,3.221,0.571,0.579,0.74,0.195,0.065
8,2,1545.0121169435827,0,0,89,10.759,3.281,0.562,0.419,0.73,0.202,0.067
8,3,1097.4796428189943,0,1,96,10.918,3.219,0.573,0.299,0.719,0.219,0.062
8,4,1333.0043518943876,0,1,86,10.889,3.174,0.581,0.335,0.709,0.233,0.058
9,1,723.702487884708,1,0,678,11.018,2.984,0.58,0.281,0.757,0.111,0.133
9,2,1254.4212691799432,1,0,673,11.13,2.954,0.575,0.26,0.752,0.111,0.137
9,3,1277.9686683127447,1,1,688,11.095,2.939,0.58,0.224,0.754,0.112,0.134
9,4,1401.5404263616113,1,1,686,11.202,2.948,0.56,0.136,0.757,0.114,0.13
10,1,623.5109690721436,0,0,223,11.197,3.067,0.507,-0.166,0.749,0.175,0.076
10,2,876.0297360195597,0,0,230,10.989,3.187,0.483,-0.119,0.726,0.174,0.1
10,3,1177.1999979769998,0,1,221,11.057,3.167,0.507,-0.052,0.733,0.167,0.1
10,4,1363.9211727073057,0,1,208,11.093,3.173,0.514,-0.044,0.731,0.159,0.111
11,1,887.088830774133,1,0,631,10.775,2.926,0.578,0.333,0.616,0.242,0.141
11,2,1014.3623813782732,1,0,620,10.907,2.908,0.576,0.255,0.619,0.237,0.144
11,3,1250.7087857607808,1,1,592,10.92,2.865,0.584,0.253,0.613,0.245,0.142
11,4,1420.0322385718696,1,1,587,11.129,2.922,0.567,0.154,0.613,0.247,0.14
12,1,1032.9576754898737,0,0,202,11.873,3.005,0.569,0.1,0.653,0.114,0.233
12,2,1009.6610658989416,0,0,191,11.618,3.052,0.555,0.107,0.634,0.115,0.251
12,3,893.9360324937957,0,1,193,11.825,2.979,0.549,-0.04,0.627,0.124,0.249
12,4,1163.0457597496281,0,1,245,12.118,2.988,0.559,-0.097,0.604,0.143,0.253
13,1,848.4173364074227,0,0,1801,11.574,2.949,0.531,-0.044,0.767,0.158,0.075
13,2,946.0166834885584,0,0,1966,11.65,2.949,0.52,-0.097,0.765,0.159,0.076
13,3,1101.4902249568686,0,1,1937,11.65,2.953,0.51,-0.138,0.772,0.159,0.069
13,4,1206.6482263993262,0,1,1917,11.699,2.934,0.512,-0.177,0.774,0.16,0.066
14,1,798.2991704063164,1,0,183,11.905,2.88,0.459,-0.183,0.596,0.295,0.109
14,2,1127.0523330900442,1,0,175,11.789,2.846,0.463,-0.147,0.606,0.291,0.103
14,3,1468.4392052598582,1,1,167,11.772,2.832,0.491,-0.161,0.593,0.287,0.12
14,4,1620.3916884732937,1,1,151,11.965,2.874,0.497,-0.19,0.623,0.278,0.099
