id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1018.1859956303326,0,0,892,11.141,3.04,0.603,0.281,0.619,0.26,0.121
1,2,1328.6009469461358,0,0,893,11.131,3.01,0.602,0.264,0.623,0.256,0.121
1,3,1401.4947966805757,0,1,892,11.148,3.011,0.587,0.188,0.622,0.26,0.118
1,4,1598.2426011282803,0,1,868,11.148,2.993,0.585,0.148,0.622,0.257,0.121
2,1,681.8848109432246,0,0,130,11.354,2.892,0.623,0.17,0.808,0.146,0.046
2,2,919.7960421558757,0,0,131,11.346,2.924,0.603,0.131,0.794,0.153,0.053
2,3,906.224080445563,0,1,131,11.368,2.87,0.588,0.136,0.794,0.16,0.046
2,4,1160.4211479876735,0,1,134,11.314,2.866,0.582,0.061,0.746,0.187,0.067
3,1,861.926907033148,1,0,160,10.933,2.962,0.55,0.108,0.631,0.244,0.125
3,2,1169.0804011275243,1,0,178,11.047,2.944,0.534,0.048,0.618,0.247,0.135
3,3,1139.9484773467448,1,1,182,11.314,2.868,0.527,0.027,0.632,0.258,0.11
3,4,1224.816033244035,1,1,235,11.439,2.936,0.502,-0.105,0.651,0.238,0.111
4,1,693.5564142483264,0,0,417,11.886,3.053,0.47,-0.264,0.71,0.213,0.077
4,2,1023.5210082479468,0,0,408,11.687,3.027,0.483,-0.216,0.713,0.208,0.078
4,3,1112.6390299051668,0,1,429,11.663,3,0.49,-0.17,0.727,0.205,0.068
4,4,1211.3788944156317,0,1,416,11.672,3.007,0.478,-0.196,0.731,0.2,0.07
5,1,844.614740332751,1,0,183,11.798,3.082,0.459,-0.379,0.863,0.131,0.005
5,2,942.0678001612637,1,0,172,11.849,3.099,0.43,-0.377,0.86,0.134,0.006
5,3,864.3533020662596,1,1,166,12.161,3.06,0.434,-0.365,0.867,0.12,0.012
5,4,1152.739694752551,1,1,171,12.211,3.094,0.45,-0.363,0.842,0.135,0.023
6,1,706.9475667983188,1,0,409,10.548,2.961,0.587,0.375,0.809,0.154,0.037
6,2,1074.7819612554354,1,0,398,10.609,2.922,0.58,0.338,0.804,0.151,0.045
6,3,1415.9078222950425,1,1,383,10.665,2.916,0.577,0.317,0.809,0.149,0.042
6,4,1583.070511497538,1,1,359,10.766,2.911,0.565,0.293,0.802,0.153,0.045
7,1,641.7100586390428,1,0,307,11.838,2.893,0.518,0.003,0.853,0.104,0.042
7,2,940.6928070131156,1,0,302,11.88,2.884,0.517,-0.004,0.851,0.109,0.04
7,3,980.4159061860039,1,1,317,11.771,2.896,0.527,-0.05,0.855,0.098,0.047
7,4,1214.0729004493253,1,1,289,11.72,2.969,0.498,-0.068,0.865,0.09,0.045
8,1,806.1683055553251,0,0,1016,11.719,2.945,0.479,-0.283,0.649,0.285,0.066
8,2,805.6908598714624,0,0,966,11.707,2.951,0.486,-0.277,0.651,0.286,0.063
8,3,952.8437100243506,0,1,940,11.706,2.964,0.493,-0.253,0.65,0.29,0.06
8,4,1015.5818990606606,0,1,960,11.701,2.92,0.494,-0.271,0.636,0.304,0.059
9,1,1023.5877019342254,1,0,822,11.189,2.974,0.526,0.106,0.754,0.187,0.058
9,2,1221.7408288163313,1,0,832,11.282,2.99,0.524,0.067,0.749,0.191,0.06
9,3,1281.04220855027,1,1,892,11.496,2.975,0.516,-0.048,0.748,0.189,0.063
9,4,1388.2733562542276,1,1,931,11.548,2.953,0.507,-0.161,0.745,0.185,0.07
10,1,1060.9504276276464,1,0,454,11.463,3.064,0.566,0.197,0.683,0.231,0.086
10,2,1225.1266347526341,1,0,453,11.251,3.049,0.554,0.193,0.691,0.223,0.086
10,3,1127.5511872939933,1,1,438,11.198,3.08,0.559,0.166,0.696,0.224,0.08
10,4,1447.3444833151161,1,1,435,11.259,3.087,0.552,0.107,0.703,0.218,0.078
11,1,1241.1072651797078,0,0,281,10.622,3.085,0.598,0.411,0.694,0.228,0.078
11,2,1126.41455586198,0,0,277,10.729,3.094,0.588,0.364,0.69,0.227,0.083
11,3,1229.9018323863966,0,1,251,10.577,3.104,0.59,0.38,0.685,0.227,0.088
11,4,1550.9326536052133,0,1,257,10.537,3.132,0.591,0.337,0.689,0.23,0.082
12,1,954.0844684248842,0,0,391,11.932,2.959,0.488,-0.191,0.621,0.212,0.166
12,2,1093.5827601160188,0,0,395,11.728,2.992,0.486,-0.17,0.618,0.213,0.17
12,3,1085.1417217609796,0,1,395,11.646,2.967,0.489,-0.172,0.618,0.223,0.159
12,4,1215.5692609916023,0,1,390,11.826,2.91,0.487,-0.211,0.621,0.231,0.149
13,1,1026.6649951750792,1,0,950,10.804,3.04,0.619,0.418,0.836,0.082,0.082
13,2,1285.43930255786,1,0,958,10.857,3.03,0.61,0.398,0.834,0.082,0.084
13,3,1416.038385602718,1,1,925,10.782,3.057,0.596,0.364,0.831,0.077,0.092
13,4,1657.2729156436326,1,1,989,10.772,3.042,0.588,0.315,0.815,0.084,0.101
14,1,709.2586473638477,1,0,340,10.943,3.032,0.568,0.155,0.674,0.265,0.062
14,2,1029.8467697592953,1,0,335,10.869,3.128,0.57,0.151,0.66,0.266,0.075
14,3,1210.6261553398137,1,1,338,10.924,3.086,0.586,0.177,0.648,0.278,0.074
14,4,1532.3370921885928,1,1,311,10.788,3.1,0.601,0.168,0.659,0.267,0.074
15,1,1054.4452127591671,0,0,355,11.922,2.949,0.515,0.035,0.673,0.245,0.082
15,2,794.6019681474871,0,0,330,12.02,2.976,0.5,-0.049,0.67,0.258,0.073
15,3,924.4421426860594,0,1,323,11.953,2.929,0.486,-0.025,0.666,0.257,0.077
15,4,1017.102055029636,0,1,302,11.727,2.96,0.477,-0.053,0.659,0.255,0.086
16,1,948.4602536588925,0,0,1202,11.027,3.04,0.599,0.32,0.68,0.205,0.115
16,2,1081.511677308705,0,0,1152,11.002,3.062,0.589,0.325,0.677,0.207,0.115
16,3,1285.2349493869663,0,1,1166,11.067,3.029,0.578,0.253,0.671,0.22,0.11
16,4,1422.2418438436614,0,1,1154,11.04,3.061,0.574,0.206,0.669,0.222,0.109
17,1,834.5107688042546,1,0,632,11.949,3.027,0.54,-0.103,0.699,0.169,0.131
17,2,819.3162951388265,1,0,605,11.955,3.013,0.539,-0.121,0.698,0.172,0.131
17,3,883.8855875035822,1,1,588,12.021,3.002,0.527,-0.186,0.689,0.175,0.136
17,4,1036.3609179612934,1,1,544,12.015,2.945,0.526,-0.213,0.682,0.182,0.136
18,1,930.8130071874891,1,0,1969,11.49,3.056,0.539,0.119,0.786,0.147,0.067
18,2,1206.3279869410394,1,0,1892,11.538,3.068,0.535,0.102,0.785,0.144,0.071
18,3,1297.9380806573956,1,1,1893,11.518,3.06,0.526,0.054,0.792,0.138,0.07
