id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,525.8789962553708,0,0,352,11.847,3.045,0.457,-0.328,0.793,0.151,0.057
1,2,873.7976415776006,0,0,356,11.926,3.02,0.463,-0.287,0.803,0.14,0.056
1,3,1182.2193208447588,0,1,370,11.584,3.014,0.473,-0.197,0.805,0.138,0.057
1,4,1083.5407755130177,0,1,383,11.472,2.961,0.475,-0.185,0.804,0.133,0.063
2,1,973.424776854519,0,0,629,11.496,3.005,0.531,-0.021,0.825,0.108,0.067
2,2,969.443757903651,0,0,616,11.47,3.005,0.528,-0.017,0.823,0.109,0.068
2,3,1034.0610447037707,0,1,646,11.447,2.989,0.529,-0.046,0.827,0.107,0.067
2,4,1141.1369461435957,0,1,643,11.375,2.952,0.519,-0.075,0.829,0.107,0.064
3,1,690.3639488312012,1,0,76,10.987,3.132,0.566,0.207,0.645,0.184,0.171
3,2,956.7253782063108,1,0,87,11.213,3.092,0.54,0.066,0.644,0.172,0.184
3,3,1312.1776027337942,1,1,93,11.299,2.699,0.548,-0.054,0.645,0.204,0.151
3,4,1700.8652785105032,1,1,82,11.194,2.646,0.549,-0.033,0.634,0.195,0.171
4,1,1108.261146103746,0,0,91,11.359,2.956,0.67,0.393,0.648,0.264,0.088
4,2,927.1220273448081,0,0,87,11.34,2.977,0.69,0.403,0.678,0.218,0.103
4,3,1373.6403066747334,0,1,140,12.045,3.043,0.636,0.137,0.679,0.25,0.071
4,4,1142.8792046140406,0,1,153,11.67,3.196,0.641,0.084,0.673,0.248,0.078
5,1,886.6676389270873,1,0,186,11.055,3.102,0.602,0.2,0.403,0.28,0.317
5,2,1213.0561118909745,1,0,195,11.273,3.005,0.59,0.064,0.4,0.267,0.333
5,3,1183.875699369075,1,1,197,11.222,3.02,0.563,0.038,0.381,0.289,0.33
5,4,1327.1943840991069,1,1,188,11.16,3,0.543,0.021,0.399,0.303,0.298
6,1,585.5054459377553,1,0,64,11.045,2.812,0.641,0.192,0.578,0.266,0.156
6,2,1002.3241902309773,1,0,66,10.694,2.939,0.636,0.12,0.636,0.227,0.136
6,3,1290.8366888932796,1,1,75,10.51,3.067,0.627,0.028,0.627,0.227,0.147
6,4,1585.6117859186822,1,1,75,10.745,3.107,0.627,0.052,0.64,0.213,0.147
7,1,1443.3236390063007,0,0,91,11.212,3.165,0.67,0.254,0.33,0.495,0.176
7,2,1233.8652984084322,0,0,160,11.658,2.987,0.65,0.163,0.375,0.469,0.156
7,3,1390.6397247218165,0,1,151,11.767,3.013,0.642,0.139,0.371,0.477,0.152
7,4,1515.6861805267615,0,1,145,11.413,3.007,0.641,0.099,0.345,0.503,0.152
8,1,608.9117316880184,1,0,141,11.401,2.993,0.496,-0.176,0.929,0.028,0.043
8,2,951.7558787131197,1,0,174,11.498,2.96,0.489,-0.246,0.92,0.04,0.04
8,3,1142.9183706864087,1,1,178,11.694,2.983,0.517,-0.23,0.899,0.056,0.045
8,4,1486.9633605657175,1,1,171,11.814,2.942,0.491,-0.257,0.895,0.058,0.047
9,1,692.307904683363,0,0,590,12.355,3.02,0.441,-0.501,0.805,0.136,0.059
9,2,807.6501764714409,0,0,571,12.32,3.046,0.45,-0.466,0.802,0.137,0.061
