id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,802.9908780524321,1,0,204,10.712,2.828,0.554,0.238,0.833,0.123,0.044
1,2,1103.6338936733111,1,0,190,10.722,2.779,0.563,0.261,0.832,0.121,0.047
1,3,1379.0016178092953,1,1,190,10.935,2.789,0.547,0.11,0.826,0.126,0.047
1,4,1578.836317200507,1,1,198,11.049,2.843,0.551,0.05,0.813,0.131,0.056
2,1,723.0694574475658,0,0,506,12.662,2.966,0.397,-0.677,0.674,0.174,0.152
2,2,800.1521297339531,0,0,485,12.661,2.971,0.408,-0.615,0.67,0.171,0.159
2,3,884.3480583980651,0,1,500,12.627,2.984,0.398,-0.603,0.686,0.156,0.158
2,4,918.2625304892155,0,1,490,12.447,2.935,0.42,-0.55,0.69,0.151,0.159
3,1,472.50648681759776,0,0,259,11.518,3.015,0.494,-0.128,0.741,0.178,0.081
3,2,841.3271296056732,0,0,251,11.563,3.088,0.486,-0.126,0.733,0.183,0.084
3,3,923.533770235457,0,1,273,11.775,3.044,0.476,-0.206,0.733,0.187,0.081
3,4,1090.5850311507447,0,1,269,11.821,3.063,0.454,-0.251,0.732,0.19,0.078
4,1,879.8072776563266,1,0,3724,11.556,2.966,0.542,0.043,0.486,0.322,0.192
4,2,1039.7566726468742,1,0,3630,11.508,2.958,0.542,0.043,0.49,0.318,0.192
4,3,1099.483095774778,1,1,3592,11.472,2.961,0.54,0.031,0.488,0.323,0.188
4,4,1222.8394505407703,1,1,3520,11.671,2.959,0.526,-0.097,0.487,0.323,0.19
5,1,937.0576784124609,0,0,698,10.962,2.987,0.586,0.314,0.712,0.235,0.053
5,2,1185.4105041684675,0,0,701,10.999,2.996,0.595,0.308,0.712,0.237,0.051
5,3,1336.0986236659705,0,1,710,11.028,2.993,0.573,0.168,0.71,0.238,0.052
5,4,1507.4087357574251,0,1,695,11.211,3.027,0.57,0.121,0.704,0.24,0.056
6,1,612.5728418247517,0,0,797,11.828,3.045,0.464,-0.459,0.681,0.275,0.044
6,2,715.4833660704725,0,0,749,11.844,3.053,0.453,-0.458,0.674,0.275,0.051
6,3,797.6813363453458,0,1,753,11.741,3.102,0.469,-0.401,0.667,0.28,0.053
6,4,885.7762118249598,0,1,737,11.631,3.06,0.476,-0.373,0.669,0.28,0.052
7,1,526.6160743705877,1,0,466,12.582,2.994,0.431,-0.613,0.824,0.129,0.047
7,2,725.0272542186386,1,0,457,12.412,2.956,0.416,-0.547,0.827,0.118,0.055
7,3,867.7987687382699,1,1,456,12.399,2.961,0.425,-0.467,0.822,0.121,0.057
7,4,940.080284271158,1,1,455,12.328,2.978,0.429,-0.501,0.833,0.119,0.048
8,1,893.1397727606756,0,0,1099,10.954,2.987,0.592,0.32,0.712,0.159,0.129
8,2,1145.6696382131356,0,0,1110,10.954,2.973,0.577,0.283,0.707,0.165,0.128
8,3,1276.3302883482781,0,1,1124,11.03,2.991,0.569,0.223,0.708,0.164,0.128
8,4,1449.0072148277197,0,1,1081,11.102,3.013,0.568,0.163,0.718,0.15,0.132
9,1,741.099191505654,0,0,1199,12.278,2.98,0.465,-0.435,0.656,0.272,0.072
9,2,824.0454776078499,0,0,1143,12.155,2.99,0.474,-0.401,0.661,0.267,0.072
9,3,915.7982685978927,0,1,1118,12.035,2.973,0.471,-0.412,0.658,0.265,0.077
9,4,1076.8945619204444,0,1,1230,11.933,2.944,0.482,-0.414,0.654,0.272,0.074
10,1,960.612316263657,1,0,346,11.539,2.931,0.595,0.221,0.454,0.269,0.277
10,2,1082.025180841692,1,0,428,11.504,3.035,0.579,0.162,0.43,0.283,0.287
10,3,1257.9450509348103,1,1,429,11.406,3.005,0.608,0.137,0.424,0.28,0.296
10,4,1422.7281254770185,1,1,432,11.528,3.009,0.59,0.068,0.435,0.273,0.292
11,1,595.183423261545,0,0,200,11.592,2.775,0.465,-0.167,0.66,0.195,0.145
11,2,886.7121053102898,0,0,196,11.709,2.832,0.459,-0.171,0.673,0.184,0.143
11,3,1100.9985621546164,0,1,193,11.47,2.845,0.466,-0.212,0.689,0.171,0.14
11,4,999.7851765573322,0,1,267,11.303,2.948,0.532,-0.171,0.67,0.172,0.157
12,1,705.1361080991138,1,0,513,12.357,2.996,0.483,-0.326,0.776,0.127,0.097
12,2,960.7717321841833,1,0,466,12.465,2.985,0.487,-0.345,0.775,0.124,0.101
12,3,976.7419288655004,1,1,449,12.445,2.989,0.492,-0.363,0.768,0.136,0.096
12,4,1038.4555994978853,1,1,482,12.366,3.027,0.49,-0.397,0.757,0.151,0.091
13,1,671.7001159643476,0,0,145,10.543,2.959,0.641,0.441,0.697,0.241,0.062
13,2,1119.8767454740344,0,0,141,10.406,2.915,0.667,0.441,0.709,0.227,0.064
13,3,1378.008425255528,0,1,138,10.529,2.819,0.638,0.423,0.71,0.217,0.072
13,4,1811.4601977567834,0,1,138,10.811,2.884,0.616,0.356,0.717,0.21,0.072
14,1,776.3840144821538,0,0,217,10.432,2.885,0.618,0.437,0.724,0.198,0.078
14,2,994.4305965919831,0,0,217,10.559,2.954,0.631,0.401,0.714,0.207,0.078
14,3,1263.7394858775897,0,1,246,10.847,2.894,0.589,0.208,0.711,0.211,0.077
14,4,1375.8477712457577,0,1,236,10.902,2.792,0.559,0.159,0.716,0.208,0.076
15,1,961.0011726426112,0,0,537,11.144,3.013,0.615,0.363,0.669,0.225,0.106
15,2,1073.6888258315391,0,0,526,11.216,3.055,0.606,0.329,0.648,0.24,0.112
15,3,1369.9950602786744,0,1,536,11.275,3.093,0.612,0.23,0.644,0.237,0.119
15,4,1262.1342774476623,0,1,533,11.15,3.073,0.6,0.143,0.655,0.225,0.12
16,1,1016.0647917151024,1,0,1540,11.7,3.014,0.512,-0.038,0.807,0.134,0.059
16,2,1315.2109107007784,1,0,1498,11.716,3.021,0.509,-0.056,0.804,0.136,0.061
16,3,1218.7469304396552,1,1,1500,11.646,3.021,0.519,-0.073,0.805,0.137,0.059
16,4,1472.252854273045,1,1,1461,11.69,3.03,0.509,-0.145,0.808,0.135,0.057
17,1,903.1438329365649,0,0,392,10.959,2.89,0.533,0.182,0.776,0.074,0.151
17,2,1055.5901335086633,0,0,422,11.097,2.983,0.514,0.076,0.784,0.073,0.142
17,3,1088.3633181931991,0,1,407,11.075,2.968,0.516,0.084,0.779,0.071,0.15
17,4,1301.5497787000293,0,1,397,11.037,3.003,0.524,0.101,0.773,0.076,0.151
18,1,1442.7087931826452,0,0,88,10.751,2.773,0.614,0.387,0.58,0.205,0.216
18,2,1269.6917010781399,0,0,88,10.895,2.807,0.614,0.345,0.591,0.205,0.205
18,3,1148.0387848071462,0,1,102,10.719,2.824,0.569,0.294,0.608,0.206,0.186
18,4,2200.4086982338135,0,1,101,10.573,2.782,0.554,0.182,0.574,0.208,0.218
19,1,683.0098111979561,1,0,61,11.736,2.984,0.607,0.121,0.934,0.049,0.016
19,2,736.6468708917778,1,0,76,11.574,3.013,0.592,-0.061,0.921,0.053,0.026
19,3,1710.7187929324587,1,1,86,11.43,2.988,0.593,-0.194,0.93,0.047,0.023
19,4,1082.4456972074145,1,1,102,11.201,3.137,0.588,-0.239,0.922,0.049,0.029
20,1,614.6001016587848,0,0,560,12.358,2.95,0.386,-0.647,0.655,0.198,0.146
20,2,657.3715590540256,0,0,593,12.175,2.936,0.4,-0.64,0.644,0.204,0.152
20,3,895.672025190971,0,1,570,12.166,2.988,0.411,-0.585,0.639,0.209,0.153
20,4,835.3177796171157,0,1,527,12.067,3.004,0.419,-0.553,0.643,0.207,0.15
21,1,850.8665125981128,1,0,1252,11.492,2.986,0.542,0.014,0.641,0.28,0.079
21,2,1143.4084356290543,1,0,1359,11.523,2.978,0.545,0.016,0.641,0.284,0.075
21,3,1144.8460284348957,1,1,1346,11.604,2.993,0.553,-0.019,0.648,0.28,0.072
21,4,1268.5853598456154,1,1,1283,11.73,3.019,0.545,-0.116,0.645,0.28,0.075
22,1,846.221734135317,0,0,113,11.373,3.292,0.602,0.185,0.681,0.31,0.009
22,2,965.5651315174508,0,0,111,11.902,3.324,0.586,0.173,0.712,0.279,0.009
