id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,975.7323818296085,0,0,3722,11.018,2.991,0.613,0.431,0.718,0.205,0.077
1,2,1222.8046473792062,0,0,3686,11.049,3.011,0.606,0.384,0.719,0.203,0.078
1,3,1432.978591670336,0,1,3573,11.061,2.984,0.607,0.368,0.717,0.201,0.082
1,4,1585.451040897365,0,1,3444,11.067,2.979,0.598,0.328,0.716,0.204,0.08
2,1,849.1735185475012,0,0,2717,11.304,2.964,0.567,0.179,0.766,0.144,0.089
2,2,1122.2184537985956,0,0,2671,11.283,2.979,0.574,0.198,0.767,0.142,0.091
2,3,1273.459251304516,0,1,2599,11.188,2.958,0.584,0.199,0.766,0.142,0.092
2,4,1462.9277677834375,0,1,2585,11.218,2.956,0.571,0.148,0.765,0.141,0.094
3,1,827.5478387390405,0,0,698,11.641,2.976,0.506,-0.179,0.819,0.093,0.087
3,2,952.45175879940075,0,0,680,11.619,2.959,0.515,-0.152,0.815,0.096,0.09
3,3,1035.207390715443,0,1,700,11.473,2.924,0.517,-0.127,0.821,0.096,0.083
3,4,1241.7676960419788,0,1,672,11.442,2.938,0.521,-0.109,0.826,0.088,0.086
4,1,1251.9604204108748,0,0,298,11.141,3.158,0.601,0.135,0.678,0.178,0.144
4,2,1506.9590967343086,0,0,307,11.113,3.169,0.599,0.16,0.687,0.166,0.147
4,3,1473.6898345729371,0,1,295,11.051,3.081,0.6,0.149,0.702,0.159,0.139
4,4,1793.4615211497105,0,1,269,11.202,3.167,0.599,0.093,0.706,0.156,0.138
5,1,757.6369025741533,0,0,698,11.58,2.958,0.54,0.048,0.711,0.14,0.149
5,2,947.985984382181,0,0,692,11.437,2.913,0.543,0.066,0.707,0.143,0.15
5,3,1094.6295778768028,0,1,687,11.436,2.951,0.553,0.076,0.712,0.132,0.156
5,4,1159.4214473087698,0,1,666,11.415,2.979,0.544,0.009,0.724,0.125,0.152
6,1,723.0503736325237,1,0,551,11.593,2.964,0.495,-0.239,0.55,0.387,0.064
6,2,974.6653440937557,1,0,519,11.672,2.927,0.495,-0.211,0.547,0.389,0.064
6,3,1058.8529558937478,1,1,480,11.594,2.908,0.512,-0.198,0.542,0.39,0.069
6,4,1168.4583454484612,1,1,538,11.785,2.926,0.517,-0.229,0.539,0.385,0.076
7,1,838.9229096098481,1,0,953,12.097,3.061,0.414,-0.542,0.61,0.263,0.127
7,2,918.4264367778687,1,0,897,12.015,3.099,0.429,-0.48,0.601,0.268,0.132
7,3,1044.831660156785,1,1,903,12.096,3.048,0.422,-0.514,0.592,0.265,0.143
7,4,1089.8441377734387,1,1,1079,11.997,3.039,0.455,-0.422,0.599,0.259,0.142
8,1,786.9555418152182,0,0,717,11.39,2.997,0.562,0.089,0.566,0.227,0.206
8,2,924.0036889673603,0,0,711,11.485,2.972,0.55,-0.005,0.567,0.231,0.203
8,3,1102.964292407008,0,1,696,11.507,3.003,0.55,0.004,0.57,0.231,0.198
8,4,1218.0498482505327,0,1,680,11.56,3.003,0.547,-0.021,0.572,0.226,0.201
9,1,577.3184951160725,0,0,1203,12.607,3.005,0.371,-0.828,0.74,0.207,0.053
9,2,603.6566829559564,0,0,1157,12.459,2.985,0.396,-0.758,0.736,0.207,0.058
9,3,660.6574317275995,0,1,1135,12.555,3.01,0.382,-0.782,0.737,0.208,0.055
9,4,759.478058532418,0,1,1043,12.553,3.017,0.381,-0.788,0.752,0.195,0.054
10,1,923.7917009562868,1,0,699,11.322,3.007,0.528,0.1,0.511,0.286,0.203
10,2,1137.3434575662436,1,0,677,11.258,2.991,0.516,0.074,0.518,0.276,0.205
10,3,1230.6935374772004,1,1,650,11.298,2.968,0.518,0.056,0.506,0.286,0.208
10,4,1327.6935974491435,1,1,648,11.268,3.012,0.523,-0.009,0.514,0.281,0.205
11,1,715.700946760872,0,0,308,11.62,2.99,0.471,-0.243,0.662,0.218,0.12
11,2,797.73457380986,0,0,298,11.426,3.017,0.477,-0.191,0.651,0.232,0.117
11,3,779.9670825069926,0,1,296,11.375,3.057,0.446,-0.295,0.662,0.216,0.122
11,4,877.6555242598522,0,1,289,11.201,3.042,0.443,-0.354,0.644,0.235,0.121
12,1,1420.9762905701566,1,0,300,10.796,2.723,0.683,0.614,0.523,0.4,0.077
12,2,1587.0810793688295,1,0,309,10.81,2.751,0.628,0.528,0.544,0.379,0.078
12,3,1348.948875639228,1,1,310,10.734,2.813,0.616,0.442,0.545,0.381,0.074
12,4,1693.0432531916708,1,1,298,10.792,2.859,0.601,0.417,0.55,0.376,0.074
13,1,749.6822593422955,1,0,1201,12.125,2.92,0.437,-0.461,0.775,0.171,0.054
13,2,950.7510194877029,1,0,1176,12.035,2.945,0.438,-0.416,0.773,0.171,0.056
13,3,876.2639393579225,1,1,1137,11.933,2.964,0.442,-0.421,0.766,0.173,0.061
13,4,931.8769937742525,1,1,1113,11.915,2.951,0.447,-0.386,0.772,0.171,0.058
14,1,881.3211110572067,1,0,574,11.436,2.906,0.531,-0.022,0.697,0.274,0.03
14,2,1123.837377833889,1,0,557,11.49,2.889,0.528,-0.013,0.688,0.276,0.036
14,3,1146.133651754941,1,1,587,11.456,2.991,0.535,0.018,0.693,0.273,0.034
14,4,1362.5282760440414,1,1,585,11.572,2.969,0.528,-0.009,0.696,0.275,0.029
15,1,861.7664740199449,0,0,337,11.182,2.84,0.564,0.119,0.816,0.157,0.027
15,2,1025.6664559943515,0,0,326,11.354,2.948,0.54,-0.017,0.828,0.147,0.025
15,3,999.9927009688763,0,1,334,11.269,2.919,0.551,-0.089,0.829,0.141,0.03
15,4,976.5813290238116,0,1,331,11.25,2.891,0.571,-0.057,0.834,0.13,0.036
16,1,521.6883621582308,0,0,1057,12.833,2.986,0.367,-0.964,0.8,0.163,0.037
16,2,607.3041242333258,0,0,961,12.837,2.978,0.375,-0.946,0.796,0.165,0.039
16,3,594.1360233607375,0,1,908,12.765,2.975,0.387,-0.907,0.795,0.163,0.042
16,4,700.2006891027854,0,1,901,12.593,2.971,0.401,-0.849,0.791,0.17,0.039
17,1,725.4877761190737,1,0,293,11.09,2.976,0.502,-0.008,0.672,0.215,0.113
17,2,1041.8884541906477,1,0,269,10.983,3.03,0.528,-0.017,0.691,0.193,0.115
17,3,1112.839842745135,1,1,268,11.231,3.168,0.507,-0.031,0.69,0.201,0.108
17,4,1415.1624840918164,1,1,287,11.375,3.091,0.526,-0.067,0.683,0.199,0.118
18,1,794.3500036191684,1,0,339,11.816,3.127,0.596,0.177,0.829,0.083,0.088
18,2,1240.7697928726498,1,0,322,11.636,3.121,0.609,0.218,0.857,0.068,0.075
18,3,1511.7469461337043,1,1,320,11.608,3.141,0.584,0.203,0.847,0.072,0.081
18,4,1610.390688621345,1,1,321,11.575,3.165,0.57,0.177,0.829,0.084,0.087
19,1,656.5640309288962,0,0,320,11.765,3.003,0.519,-0.146,0.637,0.3,0.062
19,2,993.8095929216134,0,0,299,11.783,3.013,0.538,-0.145,0.649,0.291,0.06
19,3,1054.9108952694774,0,1,278,11.578,3.04,0.554,-0.112,0.655,0.295,0.05
19,4,1296.881660204991,0,1,264,11.604,3.106,0.568,-0.111,0.674,0.273,0.053
20,1,997.8014417727838,0,0,200,10.648,2.985,0.52,0.117,0.53,0.285,0.185
20,2,901.8114626662481,0,0,192,10.773,3.042,0.505,0.098,0.536,0.286,0.177
20,3,1123.958524392577,0,1,176,10.828,3.057,0.494,0.059,0.523,0.29,0.188
20,4,1186.044688439734,0,1,170,11.058,2.994,0.488,0.045,0.535,0.294,0.171
21,1,645.5292207829592,1,0,132,11.47,2.909,0.583,0.27,0.614,0.311,0.076
21,2,1053.6926935764457,1,0,134,11.447,2.821,0.582,0.232,0.627,0.306,0.067
21,3,1241.693115595679,1,1,128,11.434,2.875,0.555,0.217,0.625,0.312,0.062
21,4,1679.1436524562077,1,1,142,11.629,2.958,0.521,0.094,0.62,0.331,0.049
22,1,820.4573034195464,0,0,243,12.746,2.922,0.436,-0.594,0.79,0.177,0.033
22,2,850.0011088975816,0,0,241,12.526,2.963,0.485,-0.512,0.788,0.187,0.025
22,3,622.8505478906569,0,1,240,12.395,2.987,0.512,-0.486,0.8,0.175,0.025
22,4,963.4740987964437,0,1,238,12.34,3.034,0.513,-0.475,0.819,0.155,0.025
23,1,769.8875176105764,1,0,255,11.071,3.141,0.533,0.069,0.796,0.071,0.133
23,2,1063.4871003423755,1,0,269,11.295,3.16,0.513,-0.038,0.81,0.067,0.123
23,3,1442.6154608324928,1,1,259,11.296,3.255,0.529,-0.019,0.819,0.062,0.12
23,4,1334.398993931115,1,1,305,11.1,3.157,0.557,0.014,0.823,0.082,0.095
24,1,807.1073330469155,1,0,645,11.699,3.073,0.589,0.18,0.529,0.402,0.07
24,2,1308.088834028468,1,0,611,11.719,3.054,0.589,0.192,0.512,0.419,0.069
24,3,1449.6843662734664,1,1,590,11.698,3.034,0.588,0.146,0.527,0.403,0.069
24,4,1466.8345630419033,1,1,577,11.575,3.057,0.589,0.142,0.518,0.414,0.068
25,1,875.0528922055404,0,0,616,11.154,2.907,0.619,0.34,0.907,0.062,0.031
25,2,1171.2946369281215,0,0,600,11.312,2.942,0.62,0.304,0.905,0.06,0.035
