id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,892.4254416954809,0,0,777,10.962,2.983,0.614,0.321,0.611,0.274,0.115
1,2,1196.1339734182545,0,0,775,10.96,2.933,0.618,0.31,0.615,0.274,0.111
1,3,1249.1412566941276,0,1,719,10.891,2.924,0.627,0.316,0.627,0.264,0.108
1,4,1368.5151356005847,0,1,772,11.087,2.987,0.617,0.219,0.614,0.275,0.111
2,1,803.3518169018498,0,0,247,11.115,2.846,0.534,0.135,0.575,0.312,0.113
2,2,1142.302610536916,0,0,253,10.983,2.881,0.526,0.137,0.565,0.324,0.111
2,3,1199.748890296784,0,1,250,10.966,2.848,0.5,0.089,0.552,0.332,0.116
2,4,1389.4163083695196,0,1,282,11.058,2.89,0.514,0.038,0.571,0.323,0.106
3,1,974.250399137827,0,0,1803,11.018,3.028,0.633,0.504,0.674,0.221,0.105
3,2,1339.6457981900487,0,0,1743,10.964,3.015,0.634,0.484,0.67,0.22,0.11
3,3,1488.1505306107529,0,1,1659,10.983,3.04,0.627,0.443,0.674,0.221,0.105
3,4,1465.887638544232,0,1,1810,11.061,3.069,0.613,0.335,0.659,0.228,0.113
4,1,865.9796970631076,1,0,507,12.705,2.998,0.355,-0.726,0.586,0.256,0.158
4,2,710.5341669226915,1,0,542,12.471,2.993,0.371,-0.641,0.589,0.255,0.157
4,3,890.0096236957394,1,1,513,12.571,3.008,0.384,-0.645,0.579,0.269,0.152
4,4,1022.8575863858493,1,1,534,12.375,2.983,0.412,-0.568,0.577,0.266,0.157
5,1,910.0341521531926,0,0,201,10.378,2.99,0.607,0.3,0.766,0.204,0.03
5,2,1147.135317382619,0,0,203,10.602,2.926,0.591,0.285,0.768,0.187,0.044
5,3,1511.3080455657666,0,1,196,10.667,3,0.592,0.249,0.77,0.184,0.046
5,4,1745.6211308263435,0,1,200,10.561,2.94,0.605,0.215,0.79,0.175,0.035
6,1,687.3445712556648,0,0,1971,12.114,3.044,0.472,-0.247,0.892,0.071,0.038
6,2,905.5708407961574,0,0,1976,12.113,3.039,0.472,-0.252,0.891,0.071,0.038
6,3,1001.4226189656094,0,1,1932,12.091,3.023,0.48,-0.244,0.894,0.067,0.039
6,4,1153.208589238396,0,1,1982,12.054,2.991,0.48,-0.286,0.89,0.07,0.04
7,1,701.7557806401509,0,0,266,11.688,3.03,0.466,-0.174,0.658,0.271,0.071
7,2,1057.8164731521376,0,0,262,11.535,3.08,0.466,-0.142,0.649,0.282,0.069
7,3,1203.3310490107378,0,1,261,11.619,3.054,0.464,-0.133,0.621,0.295,0.084
7,4,1417.936489657531,0,1,265,11.341,2.97,0.479,-0.125,0.63,0.294,0.075
8,1,838.3896505702431,0,0,550,11.609,2.858,0.564,0.087,0.755,0.195,0.051
8,2,1100.123063898959,0,0,555,11.562,2.888,0.557,0.07,0.766,0.186,0.049
8,3,1263.2045375845642,0,1,554,11.549,2.886,0.532,0.031,0.764,0.188,0.049
8,4,1333.0497022761108,0,1,524,11.57,2.905,0.529,-0.034,0.775,0.176,0.05
9,1,830.1047283167183,1,0,180,11.861,3.017,0.55,0.071,0.672,0.156,0.172
9,2,1143.6968013027185,1,0,179,11.87,3.034,0.542,0.125,0.693,0.145,0.162
9,3,1477.6528202102375,1,1,249,11.825,2.992,0.478,-0.052,0.635,0.185,0.181
9,4,1237.4127155579797,1,1,276,11.546,3.062,0.522,0.015,0.634,0.192,0.174
10,1,603.6632776334404,0,0,1099,11.925,3.072,0.498,-0.217,0.583,0.292,0.125
10,2,835.4602271851481,0,0,1174,11.793,3.083,0.502,-0.202,0.578,0.301,0.121
10,3,842.8521819145765,0,1,1145,11.754,3.068,0.506,-0.225,0.582,0.303,0.115
10,4,1091.9759957810181,0,1,1103,11.787,3.044,0.51,-0.222,0.58,0.303,0.117
11,1,827.5604258451854,1,0,563,11.288,2.908,0.563,0.139,0.62,0.337,0.043
11,2,1170.850338603891,1,0,538,11.265,2.95,0.552,0.126,0.615,0.34,0.045
11,3,1144.3283625469112,1,1,549,11.304,2.962,0.541,0.093,0.617,0.339,0.044
11,4,1171.6782102972159,1,1,534,11.475,2.991,0.532,0.026,0.624,0.331,0.045
12,1,868.624846097596,1,0,285,11.799,3.102,0.572,-0.015,0.73,0.2,0.07
12,2,848.3711097968934,1,0,330,11.858,3.115,0.53,-0.115,0.745,0.194,0.061
12,3,1051.3289223514173,1,1,320,11.808,3.141,0.525,-0.128,0.722,0.216,0.062
12,4,1390.9408044255733,1,1,326,11.773,3.117,0.515,-0.159,0.721,0.218,0.061
13,1,1005.3092031730852,1,0,1970,10.871,2.985,0.634,0.513,0.482,0.319,0.199
13,2,1232.2424801736865,1,0,1978,10.874,3.001,0.624,0.464,0.482,0.321,0.197
13,3,1575.1041638588883,1,1,1966,10.942,3.006,0.621,0.418,0.486,0.325,0.19
13,4,1693.1555509712566,1,1,1935,10.954,3.019,0.619,0.378,0.478,0.324,0.198
14,1,752.4189394312489,0,0,1372,11.33,2.975,0.503,0.066,0.618,0.173,0.209
14,2,1035.1950352475883,0,0,1317,11.313,2.916,0.512,0.061,0.621,0.168,0.211
14,3,1218.2791417238263,0,1,1250,11.297,2.922,0.51,0.043,0.623,0.167,0.21
14,4,1330.5776724327584,0,1,1237,11.345,2.977,0.5,0.001,0.616,0.168,0.216
15,1,772.628625851324,1,0,1663,11.913,2.981,0.468,-0.297,0.899,0.082,0.019
15,2,799.2271697815439,1,0,1622,11.841,2.983,0.482,-0.251,0.9,0.081,0.018
15,3,899.8824207752015,1,1,1601,11.833,2.976,0.49,-0.266,0.895,0.086,0.019
15,4,937.7959221185654,1,1,1625,11.844,2.992,0.492,-0.267,0.895,0.086,0.018
16,1,979.1641638903637,1,0,822,11.398,3.022,0.544,0.035,0.71,0.192,0.097
16,2,1134.7083341139535,1,0,842,11.381,3.025,0.548,0.03,0.72,0.19,0.09
16,3,1262.1601234756126,1,1,846,11.382,3.035,0.551,-0.008,0.716,0.195,0.089
16,4,1354.5692688120746,1,1,863,11.355,2.962,0.555,-0.026,0.72,0.194,0.087
17,1,693.4063272340882,0,0,200,11.533,2.995,0.56,-0.038,0.605,0.255,0.14
17,2,1345.6718613295027,0,0,201,11.698,3.01,0.552,-0.089,0.622,0.249,0.129
17,3,974.821314101195,0,1,206,11.729,2.947,0.549,-0.099,0.646,0.228,0.126
17,4,1152.669234016292,0,1,200,11.622,3.005,0.535,-0.077,0.635,0.235,0.13
18,1,857.2692464824214,1,0,466,11.762,3.043,0.543,-0.009,0.474,0.24,0.285
18,2,957.6920867161687,1,0,452,11.857,3.062,0.535,-0.017,0.476,0.246,0.279
18,3,1245.1196199345027,1,1,432,11.74,3.074,0.516,0.022,0.481,0.238,0.28
18,4,1197.6946113950214,1,1,398,11.776,3.083,0.497,-0.047,0.487,0.224,0.289
19,1,862.9524637359995,0,0,734,10.768,2.91,0.595,0.42,0.469,0.414,0.117
19,2,1169.1957644715233,0,0,749,10.838,2.932,0.59,0.377,0.467,0.415,0.117
19,3,1482.9374017286648,0,1,787,10.921,2.963,0.581,0.321,0.457,0.422,0.121
19,4,1481.3937310787524,0,1,727,10.915,2.952,0.578,0.288,0.457,0.42,0.124
20,1,827.8104921071255,1,0,1017,11.309,3.009,0.552,0.132,0.6,0.324,0.077
20,2,1240.5222943762303,1,0,1048,11.373,3.019,0.523,0.059,0.599,0.319,0.082
20,3,1280.231231167171,1,1,1033,11.409,3.021,0.519,0.043,0.598,0.318,0.084
20,4,1424.448374988311,1,1,1021,11.388,3.005,0.517,-0.016,0.614,0.311,0.074
21,1,943.0653677572443,0,0,823,11.044,3.035,0.567,0.189,0.772,0.089,0.14
21,2,1080.8207064321339,0,0,808,10.944,3.092,0.569,0.17,0.777,0.085,0.137
21,3,1174.0538671190186,0,1,793,11.009,3.05,0.56,0.123,0.776,0.093,0.131
21,4,1304.327461780266,0,1,837,11.098,3.073,0.568,0.082,0.775,0.093,0.131
