id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,A,0,A,0,14.875,8.641,0.307,-3.598
2,1,C,1,A,1,26.515,18.957,0.273,41.579
3,0,A,0,A,0,31.397,4.263,0.248,94.195
4,0,C,1,A,1,26.048,0,0.473,-13.722
5,1,B,1,B,1,49.592,9.17,0.384,-10.376
6,1,C,1,A,0,19.405,5.696,0.283,-2.302
7,1,B,0,A,1,30.211,11.054,0.234,38.144
8,1,B,1,A,1,20.772,2.935,0.207,58.41
9,1,A,1,A,0,20.558,11.644,0.341,-1.04
10,1,A,1,A,1,31.274,13.878,0.189,-9.248
11,0,B,0,A,1,27.792,7.369,0.668,47.73
12,0,C,1,A,0,29.969,2.982,0.742,30.519
13,1,B,0,A,1,19.903,14.871,0.367,-16.872
14,1,A,1,A,1,42.756,9.388,0.42,156.661
15,1,A,1,C,0,52.786,2.47,0.412,67.837
16,1,B,0,A,0,25.918,2.578,0.118,-27.838
17,0,A,1,A,1,24.8,6.855,0.428,4.29
18,0,C,0,A,0,32.819,4.423,0.711,-27.431
19,1,B,1,A,1,34.869,12.376,0.314,58.76
20,0,B,0,B,1,30.284,11.17,0.307,-28.473
21,1,A,1,A,0,41.55,2.478,0.661,32.694
22,1,B,1,A,0,23.97,4.02,0.462,89.03
23,0,A,0,A,1,25.213,6.608,0.18,30.94
24,1,B,0,B,1,25.834,17.807,0.61,-28.417
25,0,C,0,A,1,23.292,13.259,0.57,9.518
26,1,B,0,A,0,42.792,10.556,0.348,-41.403
27,0,A,1,A,1,18.857,6.72,0.511,6.712
28,0,C,1,B,1,39.623,16.507,0.226,20.94
29,0,C,1,A,0,22.422,3.367,0.361,13.476
30,0,A,0,A,0,31.056,4.998,0.244,64.903
31,0,C,0,A,1,30.967,4.366,0.331,58.718
32,0,C,1,B,0,22.616,8.056,0.544,-11.702
33,1,B,1,A,1,31.984,8.252,0.496,-15.544
34,1,C,0,A,0,22.078,3.88,0.488,5.137
35,0,B,0,A,1,40.84,5.667,0.151,30.594
36,1,A,1,A,0,23.922,4.212,0.409,47.158
37,0,B,0,A,0,28.358,8.021,0.618,40.792
38,1,A,1,A,0,32.223,2.247,0.541,-39.845
39,1,C,1,A,0,34.932,4.664,0.536,99.481
40,0,A,1,B,0,19.579,3.73,0.628,40.965
41,1,B,1,A,0,38.146,4.857,0.348,31.616
42,0,C,0,A,1,44.004,6.28,0.234,1.998
43,1,B,1,A,1,34.928,14.637,0.359,69.551
