id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,B,1,A,1,28.623,10.915,0.341,-48.56
2,1,A,1,A,0,20.56,10.572,0.644,-20.777
3,0,C,1,A,1,32.015,13.212,0.477,10.411
4,0,B,0,A,0,18.6,9.839,0.504,26.503
5,1,A,0,A,0,45.249,6.801,0.427,26.688
6,0,B,0,A,0,30.599,2.261,0.354,29.232
7,1,B,0,B,1,23.38,24.32,0.146,-15.818
8,1,B,0,A,0,22.757,8.5,0.223,54.22
9,0,A,0,A,1,39.377,1.106,0.472,0.341
10,0,A,1,A,0,23.96,6.303,0.305,25.527
11,0,A,0,A,0,24.721,7.961,0.589,22.502
12,1,B,1,A,0,20.071,11.521,0.401,-7.66
13,0,B,0,A,0,29.181,4.579,0.802,1.638
14,0,A,1,A,0,36.196,6.001,0.55,100.829
15,1,C,1,A,1,31.422,14.84,0.418,111.323
16,0,A,1,A,0,26.92,4.908,0.425,46.123
17,1,A,1,A,0,31.33,3.267,0.665,1.933
18,0,C,1,A,0,29.284,5.415,0.438,-24.72
19,0,C,1,A,1,28.867,16.929,0.611,20.403
20,1,C,0,A,0,23.249,7.345,0.369,-7.143
21,1,C,1,A,1,31.02,13.333,0.373,-32.823
22,1,A,0,A,0,25.695,5.528,0.783,27.294
23,0,B,0,A,1,26.529,5.348,0.461,-7.369
24,0,B,1,B,1,28.827,5.243,0.455,-2.706
25,1,A,1,A,1,27.007,18.097,0.474,15.779
26,1,C,0,A,0,26.897,7.179,0.447,60.958
27,0,A,0,A,0,48.405,0.461,0.373,65.96
28,0,B,1,A,1,30.914,13.621,0.317,22.461
29,1,C,1,A,1,16.846,21.319,0.464,-63.398
30,1,C,1,A,1,20.735,14.018,0.294,67.084
31,0,B,0,A,0,38.807,0.874,0.344,6.666
32,1,B,1,B,1,30.103,17.163,0.479,-4.848
33,0,B,1,A,1,33.727,7.58,0.207,26.779
34,1,B,1,A,0,31.036,4.154,0.258,-24.988
35,0,B,0,A,1,26.382,2.936,0.442,-2.33
36,1,A,1,A,0,23.339,3.746,0.333,39.03
37,1,C,0,A,1,34.242,16.551,0.48,16.875
38,1,B,1,A,1,32.055,15.905,0.428,-23.368
39,0,C,0,B,0,24.309,5.237,0.146,39.992
40,0,A,0,A,1,23.635,12.583,0.182,-1.896
41,1,A,1,A,0,28.286,3.441,0.765,-31.976
42,0,A,1,B,0,24.014,0,0.386,56.438
43,0,C,0,A,1,35.668,10.201,0.596,13.361
44,0,A,1,B,0,18.334,5.556,0.268,-32.824
45,1,C,1,A,0,30.631,7.056,0.594,9.684
46,1,C,1,B,1,30.865,18.431,0.588,30.5
47,1,B,1,A,0,27.075,7.813,0.424,-9.77
48,0,A,0,A,1,27.81,15.464,0.255,26.632
49,0,C,0,B,1,29.534,9.597,0.61,-76.632
50,1,C,1,A,0,23.498,6.616,0.192,-24.439
51,1,B,1,A,0,21.025,3.165,0.476,43.06
52,0,B,1,A,1,24.471,8.298,0.437,31.093
53,0,C,1,A,1,40.66,4.423,0.225,29.391
54,0,A,0,A,0,31.132,5.259,0.334,54.113
55,0,B,0,A,0,17.101,8.674,0.197,31.145
56,1,B,1,B,1,33.655,21.601,0.232,46.599
57,0,B,1,A,1,32.379,7.508,0.622,69.922
58,1,B,1,A,0,33.157,0,0.503,34.905
59,1,C,0,A,1,28.323,12.897,0.667,-19.565
60,0,B,0,A,1,29.711,13.004,0.246,28.055
61,0,C,0,B,1,30.445,6.951,0.502,17.362
62,0,A,0,A,0,21.531,0,0.263,-34.219
63,1,B,1,A,1,30.968,7.678,0.596,119.928
64,1,B,1,A,1,34.088,13.832,0.251,-93.189
65,0,B,0,B,1,26.898,10.858,0.491,51.365
66,1,A,1,A,1,28.037,16.868,0.279,1.687
67,1,C,1,A,1,29.4,12.453,0.479,19.102
68,0,A,0,C,0,30.801,6.494,0.234,63.506
69,1,B,0,A,1,24.67,14.253,0.341,32.512
70,0,C,0,A,0,32.01,7.644,0.345,55.764
71,1,C,1,B,1,39.8,13.334,0.228,-9.551
72,1,A,0,A,1,33.47,15.321,0.362,-9.475
73,1,B,1,A,1,22.61,20.29,0.472,62.757
74,0,C,0,A,0,27.762,5.783,0.575,21.929
75,0,A,0,A,0,25.976,5.826,0.433,-19.003
76,0,B,0,A,0,21.612,3.762,0.333,-45.048
77,0,B,1,B,0,25.086,6.809,0.437,5.321
78,0,C,1,B,0,40.857,9.817,0.664,-25.534
79,1,B,0,A,0,25.237,3.352,0.444,59.306
80,1,B,1,A,0,33.44,6.628,0.642,-82.094
81,0,B,1,B,1,28.716,11.797,0.337,-1.805
82,1,C,0,A,1,20.913,20.722,0.689,16.722
83,1,A,1,A,0,23.129,5.282,0.397,30.128
84,0,A,0,A,0,26.614,4.442,0.235,47.558
85,0,C,1,A,1,32.637,14.618,0.417,42.804
86,1,B,1,A,0,37.366,5.875,0.396,33.039
87,1,A,1,A,1,19.195,13.186,0.148,39.894
88,0,A,0,A,0,40.495,4.622,0.403,-120.669
89,1,C,1,A,0,25.48,8.39,0.343,-7.833
90,0,A,1,A,0,17.542,9.43,0.49,23.914
91,1,A,1,A,0,36.462,3.981,0.683,-33.494
92,0,A,1,A,0,30.71,6.447,0.692,-25.944
93,1,B,1,B,0,41.601,5.318,0.477,-20.961
94,0,A,1,A,0,32.864,6.015,0.44,-40.197
95,1,A,0,C,0,49.792,7.396,0.636,56.876
96,0,A,0,A,0,28.229,12.621,0.279,-11.861
97,1,B,1,A,0,24.663,6.558,0.288,6.317
98,1,C,1,A,1,24.175,19.703,0.354,-0.903
99,0,A,1,A,1,33.845,9.675,0.543,-9.202
100,1,C,1,A,0,22.759,4.398,0.273,30.576
101,0,B,0,C,0,35.257,7.022,0.579,60.782
102,1,B,1,B,0,23.819,9.249,0.288,-1.595
103,1,B,0,B,0,23.894,5.787,0.123,73.795
104,1,A,0,A,0,38.134,2.598,0.461,66.266
105,1,C,0,A,1,29.844,13.732,0.29,75.486
106,1,C,1,A,1,29.218,13.189,0.587,16.525
107,1,A,0,A,0,22.991,6.162,0.534,-3.235
108,1,B,0,B,1,18.697,18.413,0.405,38.317
109,0,C,1,A,1,32.071,14.209,0.128,16.787
110,0,A,0,B,1,47.123,8.506,0.234,33.545
111,0,A,1,A,1,35.131,9.926,0.338,6.218
112,0,A,1,A,0,46.986,8.176,0.444,19.87
113,0,A,1,A,0,22.449,3.173,0.672,35.404
114,1,A,1,A,0,22.41,3.233,0.592,33.196
115,1,B,1,A,0,17.038,3.799,0.195,-14.63
116,1,A,0,A,0,33.02,3.606,0.459,26.17
117,1,B,1,A,1,25.843,15.043,0.608,16.56
118,0,C,1,A,0,24.314,0,0.219,18.348
119,1,C,1,B,1,22.762,6.788,0.439,26.354
120,0,A,0,B,0,20.037,6.346,0.253,-3.474
121,0,B,0,B,0,14.027,3.246,0.562,7.684
122,1,A,0,A,0,30.623,7.373,0.728,34.458
123,1,A,0,B,0,24.007,2.114,0.208,-73.259
124,1,B,0,A,1,30.109,15.725,0.43,-4.944
125,1,B,1,A,0,35.197,3.516,0.327,19.952
126,0,C,1,B,0,23.077,6.546,0.673,0.603
127,0,A,0,B,1,36.838,4.376,0.343,49.922
128,1,B,1,A,1,20.453,12.434,0.5,-49.77
129,0,B,1,A,0,23.274,0,0.398,26.62
130,1,B,0,A,1,15.806,16,0.209,31.268
131,0,C,1,A,0,17.122,5,0.423,42.864
132,0,B,0,C,1,26.835,11.509,0.403,-12.038
133,1,B,1,A,0,27.027,1.265,0.443,78.862
134,1,B,1,B,1,20.289,22.206,0.132,6.829
135,0,A,0,A,0,22.674,1.021,0.392,22.893
136,0,B,0,B,1,27.97,2.132,0.533,57.191
137,1,A,1,A,1,31.993,9.123,0.256,0.377
138,0,B,0,A,1,27.275,14.978,0.546,-18.794
139,1,A,0,A,1,23.31,17.894,0.385,-36.798
140,1,A,0,A,0,36.236,10.62,0.395,20.395
141,1,B,0,B,0,22.55,1.538,0.465,-18.959
142,1,A,0,A,0,37.772,3.075,0.358,71.618
143,1,B,0,A,1,36.895,9.587,0.412,35.691
144,1,C,1,A,1,30.052,21.613,0.241,-12.298
145,1,B,0,A,1,20.555,16.826,0.22,73.769
146,1,A,1,A,0,31.119,0.414,0.23,34.083
147,0,A,0,A,0,27.983,2.763,0.551,-7.879
148,0,A,1,B,0,24.556,4.761,0.379,8.832
149,1,B,1,A,1,18.463,12.802,0.461,22.206
150,0,A,0,A,1,33.223,15.188,0.612,-4.766
151,1,B,0,A,0,23.692,10.775,0.402,37.39
152,1,A,0,A,1,30.656,18.712,0.319,-2.672
153,0,C,1,A,1,36.664,9.233,0.637,6.372
154,1,A,1,A,0,31.328,7.465,0.435,8.957
155,1,A,0,A,1,28.795,14.403,0.334,-27.235
156,1,A,0,A,0,45.723,1.3,0.271,-29.15
157,0,C,1,A,0,13.095,4.483,0.655,104.662
158,1,A,1,B,1,21.789,17.203,0.547,-41.696
159,0,C,0,A,1,28.385,12.014,0.455,42.521
160,0,A,0,A,1,18.572,9.109,0.303,7.165
161,1,B,1,A,1,26.361,11.212,0.635,-72.955
162,0,C,1,A,1,21.766,7.844,0.399,10.086
163,1,A,1,A,1,25.253,21.859,0.599,2.411
164,1,B,1,A,1,25.843,17.675,0.386,79.489
165,0,A,1,A,0,26.464,6.455,0.19,52.707
166,1,A,1,B,0,43.017,0.681,0.435,-9.616
167,0,C,1,B,0,41.306,8.495,0.658,35.675
168,1,A,0,A,0,36.662,5.237,0.421,13.224
169,0,A,1,B,1,25.028,9.882,0.255,8.438
170,0,C,1,A,1,37.619,10.639,0.567,-0.832
171,1,A,1,A,0,26.263,9.564,0.456,85.898
172,1,A,0,A,0,30.712,1.987,0.231,25.706
173,1,A,1,A,1,28.756,19.695,0.3,66.025
174,1,B,1,A,1,31.895,16.203,0.425,-32.386
175,0,C,0,A,0,20.584,3.533,0.295,74.032
176,0,A,0,A,0,29.677,7.509,0.287,111.292
177,1,B,0,A,1,28.306,20.366,0.344,-100.155
178,1,C,1,A,0,36.714,7.033,0.444,17.31
179,1,B,1,A,1,35.734,21.008,0.774,44.436
180,0,A,0,A,0,37.184,1.927,0.448,53.835
181,1,C,1,C,1,41.67,17.571,0.464,50.679
182,1,B,0,A,0,24.89,2.141,0.432,41.996
183,0,C,1,A,0,32.631,4.107,0.731,-0.622
184,1,C,1,A,0,21.189,4.286,0.402,-26.601
185,1,C,1,A,1,37.298,7.204,0.387,38.949
186,1,B,1,A,1,33.464,25.883,0.46,67.985
187,1,A,1,A,0,22.55,3.767,0.241,25.862
188,0,A,1,A,1,39.768,16.038,0.506,-60.283
189,0,A,1,A,1,27.652,5.916,0.181,81.875
190,0,B,0,A,1,21.614,11.017,0.346,-46.419
191,0,B,0,A,0,36.91,0,0.328,47.204
192,1,C,1,A,0,34.758,3.344,0.429,-47.978
193,1,C,1,A,0,39.037,9.036,0.416,5.67
194,0,B,1,C,0,26.711,5.264,0.437,44.396
195,0,A,0,A,0,21.067,5.323,0.169,33.125
196,0,C,1,A,1,28.622,10.757,0.337,23.908
197,0,B,1,A,1,33.607,12.745,0.474,75.762
198,1,C,1,A,1,24.514,14.829,0.226,5.788
199,0,A,1,A,0,42.415,7.449,0.324,-32.624
200,1,A,0,A,0,46.364,7.984,0.274,-59.122
201,0,B,1,A,0,54.75,6.902,0.443,-17.569
202,0,C,0,A,1,26.268,16.256,0.464,48.563
203,1,C,1,A,1,22.822,17.257,0.277,22.426
204,0,C,1,C,1,39.187,5.208,0.184,44.707
205,0,C,0,A,1,26.166,7.85,0.462,18.069
206,1,B,0,A,0,29.394,11.724,0.67,-15.821
207,0,A,1,A,0,31.792,7.717,0.181,10.951
208,0,B,0,A,0,28.899,8.849,0.264,7.995
209,0,C,1,A,1,28.301,9.119,0.49,-5.451
210,0,B,0,A,0,32.057,3.286,0.352,54.824
211,0,A,0,A,0,42.144,7.893,0.393,40.389
212,1,A,1,A,0,32.512,0,0.455,19.982
213,1,A,1,B,0,27.095,6.809,0.638,-4.61
214,0,B,1,A,0,47.77,8.713,0.292,34.474
215,0,A,0,B,0,25.906,2.325,0.256,21.531
216,1,A,0,A,0,34.578,4.844,0.281,-37.054
217,0,C,0,A,1,39.075,13.864,0.427,-35.181
218,1,B,1,A,0,36.675,5.313,0.5,17.878
219,1,B,0,A,1,32.159,11.597,0.37,-16.658
220,0,A,1,B,0,27.441,6.687,0.487,-2.151
221,0,A,1,C,0,37.371,5.42,0.769,74.975
222,0,A,0,A,0,39.875,0,0.36,-24.221
223,0,B,1,A,1,29.256,8.797,0.454,-22.606
224,1,C,1,A,0,39.769,4.471,0.423,-7.415
225,0,A,0,A,0,27.495,3.686,0.281,-51.763
226,1,B,1,A,1,20.908,11.051,0.329,27.943
227,0,A,1,B,1,15.368,7.828,0.472,4.577
228,0,A,1,A,0,42.265,3.454,0.496,46.259
229,1,A,0,C,0,18.456,7.016,0.352,51.899
230,1,A,1,A,1,47.208,12.685,0.521,6.348
231,1,B,1,A,0,20.739,6.232,0.469,44.381
232,1,C,1,A,1,27.938,14.064,0.302,-8.591
233,1,A,0,A,0,26.645,10.831,0.283,-2.261
234,0,A,0,A,0,18.787,4.837,0.442,-1.08
235,0,A,1,C,1,31.033,14.506,0.448,29.252
236,0,B,1,A,0,38.69,7.769,0.422,-21.812
237,1,A,1,B,0,28.346,2.754,0.411,12.138
238,0,B,1,A,1,40.295,4.219,0.41,54.314
239,1,B,1,B,1,21.836,20.589,0.403,-2.675
240,1,A,1,A,1,44.868,22.803,0.362,27.352
241,0,C,1,A,1,40.431,10.753,0.363,-9.884
242,0,B,1,A,1,24.856,11.137,0.491,28.538
243,0,A,0,A,0,31.273,2.702,0.386,29.832
244,0,C,1,A,0,24.451,0.367,0.627,88.372
245,1,B,1,B,0,24.562,5.971,0.618,100.81
246,1,B,1,A,1,31.869,4.708,0.399,-2.908
247,1,B,1,A,0,32.898,3.192,0.317,-55.944
248,1,B,1,A,1,31.844,16.014,0.518,3.668
249,0,B,0,A,0,19.064,4.496,0.611,55.658
250,0,B,1,C,1,21.213,11.498,0.355,83.67
251,0,B,0,C,1,31.884,9.741,0.583,-36.781
252,1,B,1,A,1,30.945,17.369,0.724,-2.948
253,0,C,1,A,1,31.872,10.344,0.381,3.731
254,0,C,0,A,1,32.766,9.889,0.403,97.72
255,1,C,0,A,0,22.901,7.245,0.345,0.951
256,1,B,1,B,0,17.515,1.207,0.641,30.381
257,0,B,1,A,0,33.214,0,0.487,-14.992
258,1,C,1,A,1,21.16,14.665,0.385,93.747
259,0,B,0,A,0,22.911,3.797,0.562,95.94
260,0,C,0,B,0,29.528,10.28,0.418,1.067
261,1,C,1,A,1,28.189,13.123,0.707,43.261
262,1,B,1,A,1,28.172,18.866,0.236,44.314
263,0,B,1,A,0,26.063,4.382,0.347,7.256
264,0,B,1,B,1,27.894,8.649,0.568,87.239
265,0,B,1,A,1,39.838,8.635,0.692,53.719
266,1,A,1,B,1,35.355,9.719,0.427,-38.326
267,0,C,1,A,0,31.955,6.665,0.563,98.838
268,0,A,1,A,0,27.326,9.489,0.376,1.061
269,1,C,1,B,1,31.248,20.563,0.671,75.44
270,1,B,1,A,0,28.701,6.246,0.488,49.374
271,1,C,0,A,1,25.377,20.152,0.498,-45.073
272,1,A,1,C,1,21.104,6.76,0.47,12.432
273,1,C,0,A,1,45.076,12.564,0.718,68.926
274,1,B,1,A,1,29.209,18.953,0.391,71.899
275,1,B,0,A,1,26.069,14.339,0.514,33.301
276,1,A,0,B,0,33.877,5.666,0.656,40.396
277,1,B,1,A,1,30.259,8.473,0.596,114.81
278,1,B,1,A,1,24.952,12.256,0.223,-43.016
279,0,A,1,A,0,23.771,3.411,0.53,13.509
280,1,A,1,A,0,13.87,8.469,0.359,30.526
281,0,C,0,A,1,34.162,8.088,0.294,32.656
282,1,B,1,A,1,42.687,15.409,0.553,50.423
283,1,C,0,A,0,42.047,4.624,0.468,12.165
284,0,C,1,B,1,20.609,8.706,0.303,-10.573
285,1,C,0,A,1,46.961,10.748,0.154,31.864
286,0,C,0,A,0,12.868,5.888,0.149,14.185
287,1,C,1,A,1,41.675,13.96,0.455,19.512
288,0,A,1,A,1,25.966,1.499,0.229,38.06
289,1,A,0,A,0,35.095,6.05,0.28,16.348
290,0,B,0,A,1,43.449,9.111,0.542,-23.336
291,0,A,1,B,1,31.736,9.907,0.302,56.191
292,1,A,0,A,0,33.665,7.756,0.333,4.955
293,0,B,0,A,1,37.854,10.328,0.122,59.082
294,0,A,0,A,0,26.089,7.684,0.352,-4.314
295,0,A,1,A,1,29.205,7.244,0.446,29.074
296,0,C,0,A,1,24.35,7.582,0.378,19.916
297,0,B,1,A,1,41.989,15.362,0.53,30.071
298,0,A,0,C,0,28.992,0.176,0.407,21.216
299,1,A,0,A,0,30.818,11.791,0.638,36.527
300,0,C,1,A,1,18.81,4.112,0.242,40.966
301,1,A,0,A,0,38.568,9.962,0.233,36.94
302,1,C,1,A,1,22.01,17.867,0.42,-11.171
303,0,A,1,C,0,33.008,3.265,0.71,46.454
304,0,A,0,B,0,38.97,2.642,0.535,-70.314
305,0,C,1,A,1,33.317,17.415,0.248,10.37
306,1,C,0,A,1,25.032,12.027,0.651,-14.565
307,0,C,0,B,0,38.214,2.279,0.724,57.149
308,0,A,0,C,0,30.066,10.894,0.442,25.457
309,1,B,0,A,0,30.176,2.033,0.432,8.741
310,1,A,1,A,0,32.069,6.712,0.547,-13.286
311,1,C,0,A,1,29.232,19.527,0.283,-1.691
312,0,C,1,A,1,33.108,10.561,0.456,2.214
313,0,B,1,A,0,12.29,4.152,0.335,-59.908
314,0,A,0,B,0,24.385,7.482,0.558,-50.766
315,0,A,1,C,1,20.447,10.844,0.474,82.128
316,1,B,0,A,1,32.356,10.825,0.557,-23.337
317,0,B,1,A,0,27.497,1.895,0.381,-20.128
318,1,C,1,C,1,21.932,18.375,0.465,-2.64
319,1,B,0,A,0,15.519,3.452,0.363,14.224
320,1,C,1,A,1,39.749,13.842,0.311,-42.287
321,1,A,1,A,1,17.413,11.893,0.32,24.802
322,0,A,0,A,0,21.263,2.627,0.594,5.867
323,1,A,1,A,1,32.803,17.581,0.63,34.246
324,0,C,1,A,1,54.3,6.585,0.548,40.245
325,0,B,1,A,1,20.167,0.445,0.322,17.931
326,0,B,1,A,1,44.684,8.973,0.299,51.606
327,0,B,0,B,0,40.443,1.737,0.432,37.36
328,0,C,0,A,1,34.542,4.798,0.544,69.345
329,0,C,1,B,1,28.285,13.473,0.577,53.312
330,1,A,0,A,0,41.562,5.917,0.245,13.684
331,0,B,0,B,1,30.604,9.891,0.347,7.124
332,0,A,0,A,0,37.422,1.833,0.434,-17.917
333,1,B,1,A,0,39.033,3.663,0.506,33.924
334,1,A,0,A,0,31.384,2.233,0.416,22.291
335,0,B,1,A,1,37.191,9.432,0.447,-11.623
336,1,C,1,A,1,22.561,25.462,0.287,-11.2
337,1,A,0,A,1,31.769,8.543,0.591,-1.288
338,1,C,1,B,1,23.015,13.477,0.305,-26.427
339,0,B,1,A,0,23.263,1.668,0.648,-36.732
340,0,B,1,B,0,44.827,1.769,0.241,3.927
341,0,B,1,B,1,20.849,7.308,0.561,-7.858
342,0,A,0,C,1,25.941,21.282,0.632,-0.055
343,1,B,1,A,1,18.551,20.853,0.194,-3.601
344,0,A,0,B,0,31.685,3.147,0.57,14.651
345,0,A,1,A,1,23.67,5.404,0.501,46.669
346,0,A,0,A,0,31.344,3.012,0.267,17.568
347,1,B,0,A,1,23.374,14.171,0.215,31.116
348,1,B,0,A,1,25.662,20.987,0.403,-30.61
349,0,A,1,C,1,32.064,13.199,0.48,88.802
350,1,A,1,A,0,27.834,0,0.596,19.206
351,1,B,0,A,1,25.552,16.035,0.53,55.048
352,0,C,0,A,1,18.918,12.629,0.657,111.356
353,0,A,0,A,0,21.869,1.854,0.223,40.591
354,1,B,0,A,1,28.312,11.073,0.545,-2.082
355,1,A,0,A,0,36.298,5.319,0.159,14.864
356,1,A,1,B,1,22.986,13.86,0.505,-38.292
357,1,B,0,A,1,21.53,27.136,0.381,7.742
358,0,B,1,A,0,27.038,5.176,0.567,68.425
359,1,B,1,A,0,26.65,8.362,0.769,21.479
360,0,B,1,B,0,32.193,0.901,0.544,31.276
361,1,A,0,A,0,28.692,0,0.155,35.431
362,1,C,0,A,1,21.344,23.48,0.301,33.38
363,0,C,0,A,0,22.165,1.806,0.371,-4.958
364,1,A,0,C,0,25.432,2.427,0.266,14.494
365,0,C,0,A,1,31.828,8.216,0.8,-16.108
366,1,B,0,A,1,21.768,14.07,0.512,39.95
367,0,A,1,B,1,34.193,4.654,0.358,4.966
368,1,C,1,A,1,28.69,22.012,0.553,-7.846
369,0,B,1,A,1,23.041,9.482,0.352,-1.605
370,1,C,1,A,1,32.73,13.027,0.407,87.061
371,0,B,0,A,1,28.596,17.643,0.465,-12.761
372,1,B,1,A,1,33.269,19.819,0.417,-21.778
373,0,B,1,A,1,19.523,13.062,0.235,44.483
374,1,B,1,A,1,13.906,13.183,0.583,42.034
375,1,A,0,B,0,23.4,1.927,0.459,36.052
376,1,A,1,A,1,50.976,18.449,0.673,64.62
377,1,A,1,C,0,34.354,5.726,0.378,102.623
378,0,C,1,A,1,26.875,7.296,0.543,23.254
379,1,C,0,A,1,35.722,10.426,0.246,52.663
380,0,A,0,A,1,24.058,16.342,0.315,28.068
381,0,A,0,B,0,30.938,6.345,0.294,31.101
382,0,A,0,C,0,31.905,4.249,0.309,-9.494
383,1,B,1,B,1,29.957,19.012,0.449,24.77
384,1,A,1,A,0,16.816,0,0.204,-56.08
385,0,A,0,A,1,26.421,11.862,0.694,49.448
386,1,C,0,A,1,17.138,16.111,0.501,20.681
387,0,A,0,A,0,27.809,5.658,0.262,31.041
388,0,C,1,A,1,28.745,7.361,0.481,125.985
389,0,B,1,A,1,25.191,9.527,0.474,-28.595
390,0,A,0,C,0,21.989,2.272,0.512,-2.79
391,1,A,0,A,1,33.55,0,0.339,48.069
392,1,A,1,B,0,25.246,6.651,0.318,109.053
393,1,A,1,A,0,34.362,9.675,0.328,58.718
394,0,C,0,A,0,23.089,4.34,0.374,88.868
395,0,B,0,C,0,30.204,7.707,0.542,-15.411
396,0,B,1,A,0,22.567,4.22,0.212,70.847
397,1,B,1,A,1,44.847,15.237,0.515,-34.977
398,1,C,1,A,1,35.39,16.543,0.429,109.052
399,0,B,1,A,0,25.701,6.518,0.229,-18.363
400,1,A,0,A,0,44.495,7.568,0.251,112.06
401,1,B,0,A,0,26.394,6.209,0.224,-7.357
402,1,A,1,A,0,30.158,4.302,0.483,52.696
403,1,A,0,A,0,32.161,5.631,0.489,17.962
404,0,A,0,A,1,23.439,12.026,0.396,27.197
405,1,A,0,B,0,22.334,5.67,0.418,-2.033
406,1,A,1,A,1,25.662,19.963,0.251,33.516
407,1,C,0,A,1,32.147,11.145,0.303,-42.725
408,0,C,1,A,1,24.114,0.015,0.382,33.284
409,0,A,0,B,0,28.322,1.055,0.481,56.211
410,1,B,0,A,0,25.699,6.755,0.392,-20.249
411,0,B,0,A,1,27.372,16.691,0.298,36.857
412,0,C,1,A,1,35.381,8.685,0.523,-45.845
413,0,A,0,C,0,32.717,2.558,0.383,91.03
414,0,B,0,A,1,23.73,10.731,0.276,35.568
415,0,C,1,B,1,26.535,8.354,0.452,5.314
416,1,B,0,A,0,31.315,10.447,0.315,-23.29
417,1,C,1,A,1,37.204,8.468,0.48,40.478
418,0,B,1,A,0,33.165,2.853,0.281,2.755
