id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,B,1,A,0,31.688,3.47,0.401,2.842
2,0,A,1,B,0,35.402,0,0.317,-15.867
3,0,C,0,A,0,30.116,0.794,0.425,-9.216
4,1,C,1,A,0,20.843,5.743,0.29,1.531
5,1,A,0,A,0,40.078,8.334,0.371,5.056
6,1,A,0,A,0,18.008,5.331,0.344,6.715
7,1,A,1,A,1,36.636,11.688,0.418,45.433
8,0,A,0,B,1,25.382,10.984,0.479,-14.11
9,1,C,0,A,1,18.508,14.88,0.575,29.659
10,0,A,1,A,1,23.979,4.393,0.169,41.629
11,1,B,0,A,0,19.055,7.24,0.334,-4.353
12,0,C,0,B,0,44.561,4.114,0.538,-0.32
13,0,C,0,A,0,25.134,1.239,0.447,7.01
14,1,B,1,B,0,41.03,12.478,0.517,-14.768
15,1,A,1,A,1,31,11.29,0.538,37.505
16,1,B,1,A,1,22.499,18.027,0.448,17.388
17,1,C,0,A,0,21.269,5.722,0.398,-36.042
18,1,A,0,B,0,27.736,6.706,0.614,85.059
19,0,C,1,A,0,29.236,5.074,0.325,17.14
20,0,B,1,A,1,23.155,10.427,0.695,64.746
21,0,A,0,A,0,43.307,5.479,0.677,-23.487
22,1,C,1,A,1,25.448,11.522,0.476,-5.607
23,0,B,1,A,1,55.862,5.359,0.277,34.236
24,1,A,0,A,0,45.352,1.746,0.619,-13.655
25,0,B,1,A,1,24.975,8.94,0.317,-8.943
26,1,C,1,A,0,34.169,9.366,0.58,38.733
27,1,B,1,A,1,30.812,14.518,0.251,-27.016
28,0,B,1,B,0,18.913,2.185,0.464,70.257
29,1,B,1,A,1,24.754,16.332,0.596,68.62
30,1,C,1,A,1,28.928,17.097,0.348,-23.919
31,1,A,1,C,1,16.818,16.75,0.426,-0.959
32,0,B,1,A,1,27.926,1.654,0.325,28.528
33,1,B,0,A,0,20.671,3.987,0.405,16.49
34,1,A,0,A,0,41.268,7.157,0.498,7.186
35,1,C,1,A,1,39.495,13.056,0.291,11.472
36,0,C,1,A,0,28.3,5.889,0.332,38.378
37,0,B,0,A,0,48.93,9.064,0.42,16.638
38,1,A,1,A,0,29.829,8.668,0.382,57.001
39,0,A,0,A,0,27.593,11.971,0.38,24.664
40,1,C,1,C,1,31.124,14.259,0.743,3.073
41,0,A,0,B,0,53.315,9.938,0.402,60.967
42,0,A,1,A,0,47.086,9.396,0.264,47.672
43,1,A,0,A,0,35.036,4.226,0.297,53.882
44,1,B,0,A,1,29.842,16.181,0.181,70.192
45,0,C,1,A,1,42.789,1.498,0.166,-5.987
46,0,A,1,A,0,28.279,0,0.211,-5.895
47,1,C,0,A,1,29.651,11.277,0.205,34.952
48,1,B,1,A,1,31.43,13.231,0.343,47.646
49,0,A,1,B,1,28.986,11.336,0.42,49.074
50,0,A,0,C,1,24.693,5.926,0.669,25.476
51,1,A,0,A,1,33.203,12.337,0.274,75.452
52,0,B,1,A,0,41.679,9.448,0.405,-57.549
53,1,B,1,A,1,29.656,21.757,0.427,20.714
54,1,A,0,B,0,35.458,8.503,0.219,24.035
55,0,A,0,A,0,23.997,6.755,0.545,20.594
56,0,A,0,A,1,29.743,8.889,0.413,12.446
57,1,A,1,A,0,23.503,4.055,0.368,55.523
58,1,B,1,A,0,22.249,0,0.34,14.007
59,0,A,0,A,0,35.272,0.175,0.154,62.277
60,0,C,1,A,1,29.943,8.662,0.191,30.761
61,0,B,0,B,0,45.07,4.873,0.409,5.316
62,1,A,0,A,0,31.08,8.491,0.249,21.558
63,1,A,0,A,1,26.37,12.985,0.355,38.108
64,0,B,0,A,1,26.468,13.353,0.305,-12.347
65,0,C,1,A,1,24.138,6.727,0.384,-60.688
66,1,B,0,B,1,37.971,10.052,0.491,50.27
67,0,B,1,B,1,23.926,17.852,0.483,53.309
68,0,A,0,B,1,27.759,10.831,0.429,49.282
69,0,B,1,A,0,33.499,7.442,0.194,0.336
70,1,C,1,A,1,30.224,22.203,0.504,51.664
71,0,C,1,B,0,21.924,0,0.371,28.37
72,1,A,0,A,1,29.974,12.898,0.347,67.06
73,0,C,0,A,1,43.125,10.266,0.229,21.724
74,0,C,0,A,1,18.108,10.521,0.38,2.197
75,1,A,0,A,0,25.64,3.99,0.541,10.935
76,1,A,1,A,1,24.558,16.704,0.272,23.464
77,1,A,0,A,0,25.223,5.598,0.331,80.024
78,1,A,1,B,0,32.527,4.208,0.378,-5.755
79,0,C,1,C,1,32.168,5.903,0.466,0.972
80,0,B,0,A,0,28.286,5.531,0.521,42.737
81,0,A,1,A,0,23.017,6.284,0.388,50.955
82,0,A,1,A,0,17.036,1.925,0.326,26.858
83,1,A,1,A,0,20.261,2.23,0.198,29.889
84,0,B,0,A,0,23.465,6.283,0.531,-23.326
85,1,A,1,A,1,24.06,13.26,0.283,87.852
86,0,B,1,A,0,28.291,2.205,0.445,71.424
87,0,A,0,A,0,19.529,0.618,0.383,22.78
88,1,A,0,A,0,14.171,7.473,0.409,1.06
89,1,C,1,A,1,21.351,11.584,0.473,5.827
90,1,A,0,A,1,32.679,16.578,0.472,17.565
91,0,A,0,A,0,45.16,7.827,0.161,-65.447
92,1,C,1,A,1,23.909,14.107,0.377,-10.791
93,1,A,1,A,0,25.729,6.769,0.327,67.88
94,0,B,1,A,1,32.701,3.518,0.18,-26.443
95,1,A,1,A,0,28,1.237,0.403,19.71
96,0,A,1,A,0,24.269,0.705,0.446,66.455
97,1,B,1,A,1,28.469,16.357,0.095,93.442
98,0,C,1,A,1,33.934,13.139,0.313,16.154
99,1,C,1,A,1,27.329,9.088,0.24,55.198
100,0,A,0,A,0,37.249,4.703,0.141,64.13
101,0,C,1,A,1,22.148,4.958,0.35,27.885
102,1,C,0,A,1,25.105,16.525,0.26,43.068
103,0,C,0,B,0,26.918,2.17,0.439,35.344
104,0,B,1,B,0,29.962,7.264,0.321,-33.46
