id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,A,0,A,0,38.148,3.985,0.306,44.768
2,1,B,1,A,1,35.271,20.747,0.611,26.354
3,1,A,1,B,1,24.112,19.595,0.34,-10.768
4,1,C,0,A,1,31.128,14.674,0.321,26.728
5,1,A,1,A,1,26.046,21.374,0.306,35.979
6,1,A,1,A,0,31.751,3.737,0.255,19.993
7,1,B,1,A,1,25.901,19.193,0.326,25.127
8,1,B,0,A,0,33.956,9.057,0.479,32.285
9,1,A,0,A,0,30.187,5.398,0.283,-31.184
10,1,C,1,A,1,31.935,16.601,0.174,26.838
11,0,C,0,A,0,39.318,4.644,0.596,-2.011
12,1,C,1,A,0,30.075,2.67,0.466,9.222
13,1,A,1,B,1,42.996,20.995,0.445,57.782
14,0,C,0,A,1,34.351,12.228,0.254,2.774
15,1,C,1,A,1,26.346,23.286,0.374,23.713
16,0,C,1,A,1,25.389,11.087,0.486,37.499
17,0,B,0,B,1,28.707,6.494,0.403,91.171
18,0,B,1,B,0,23.718,5.87,0.241,56.552
19,1,C,1,A,0,25.76,3.188,0.388,12.6
20,1,C,1,A,0,23.572,4.836,0.395,25.331
21,0,A,1,C,0,20.346,4.002,0.367,13.814
22,1,A,0,A,0,35.604,10.183,0.32,68.834
23,1,B,1,B,1,25.489,14.357,0.497,19.406
24,0,A,0,A,0,29.995,8.589,0.457,33.692
25,1,C,1,B,1,32.856,11.61,0.229,13.963
26,1,C,0,A,0,29.645,5.131,0.159,56.685
27,0,C,1,A,1,27.054,6.269,0.324,75.278
28,1,B,0,A,1,35.502,10.252,0.555,-0.17
29,0,A,1,A,1,51.432,10.623,0.236,-17.069
30,1,A,0,A,0,27.297,4.362,0.515,52.375
31,1,B,1,A,1,27.307,16.981,0.26,30.068
32,0,A,0,C,0,27.728,4.913,0.309,12.892
33,1,B,0,A,0,31.239,3.271,0.468,29.286
34,0,B,1,A,0,30.685,7.975,0.372,40.81
35,0,B,0,C,0,19.915,3.553,0.264,-5.055
36,1,C,1,A,1,30.768,11.577,0.449,60.205
37,0,C,0,B,0,18.439,2.589,0.405,-4.51
38,1,B,1,A,0,24.776,7.913,0.454,-7.687
39,0,C,0,B,1,19.76,9.885,0.375,6.925
40,0,B,1,A,1,14.112,13.05,0.419,96.313
41,0,B,0,A,1,22.575,8.455,0.514,82.723
42,1,B,1,A,1,36.33,11.384,0.436,17.196
43,0,C,0,A,0,31.764,6.195,0.157,40.281
44,0,A,1,A,1,51.993,0,0.238,95.288
45,1,C,0,A,1,35.076,10.77,0.173,83.486
46,1,B,0,A,1,36.172,5.244,0.374,-21.657
47,1,A,1,C,1,16.648,16.688,0.149,74.08
48,1,B,1,A,0,28.942,10.593,0.387,42.535
