id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,B,1,A,0,23.563,5.646,0.508,-16.27
2,0,A,0,A,0,34.139,6.019,0.337,57.307
3,1,B,1,A,1,35.877,11.652,0.529,50.97
4,1,B,0,A,0,26.604,4.001,0.332,98.122
5,0,B,0,A,0,35.141,0.762,0.59,-91.788
6,0,A,0,A,0,32.513,6.89,0.668,81.512
7,1,A,0,A,0,24.032,4.088,0.371,-9.873
8,1,B,1,A,1,23.006,16.287,0.398,-17.368
9,1,C,1,C,1,22.189,15.673,0.575,29.404
10,0,B,1,A,1,34.46,4.8,0.363,60.828
11,0,B,1,A,1,21.494,12.327,0.285,16.868
12,0,A,1,A,1,29.769,7.077,0.753,-21.452
13,0,A,0,B,1,27.849,5.765,0.425,-1.524
14,0,A,0,A,0,35.591,0,0.565,42.764
15,1,A,1,A,1,28.312,8.568,0.792,-95.964
16,0,B,1,C,0,39.288,0,0.612,26.562
17,0,A,1,C,0,17.512,4.545,0.382,35.942
18,0,B,1,C,1,28.58,13.482,0.181,-3.072
19,0,A,1,A,0,31.284,10.306,0.316,38.013
20,1,B,0,A,0,31.221,10.482,0.374,31.801
21,0,C,0,A,0,32.382,5.368,0.414,35.014
22,0,A,0,C,0,31.328,3.692,0.329,39.027
23,1,B,0,A,0,30.841,4.935,0.372,-48.927
24,1,B,1,A,1,41.309,17.525,0.291,-3.446
25,1,A,0,A,0,26.419,4.825,0.51,2.118
26,0,A,0,A,1,26.556,15.712,0.405,75.81
27,1,B,0,B,0,34.835,6.089,0.246,96.349
28,0,A,1,A,1,23.854,10.884,0.346,44.238
29,0,B,0,A,0,37.303,1.763,0.233,58.225
30,0,B,0,A,0,30.223,9.294,0.531,8.313
31,0,B,0,A,1,31.434,5.541,0.547,9.612
32,0,A,1,A,0,26.74,8.786,0.533,11.817
33,1,A,1,A,0,38.291,7.375,0.433,-14.093
34,0,B,0,A,1,33.078,10.369,0.207,64.872
35,1,C,1,A,1,37.815,18.849,0.414,-35.577
36,1,A,0,A,0,30.486,1.115,0.526,2.268
37,0,B,1,C,1,35.595,8.614,0.222,-24.325
38,1,C,1,A,1,33.589,8.669,0.485,24.41
39,0,C,1,A,1,37.027,14.023,0.775,26.033
40,1,B,1,B,1,30.655,22.379,0.293,105.433
41,0,B,1,A,0,32.933,6.294,0.755,1.788
42,1,B,1,A,1,20.944,15.516,0.376,39.613
43,0,B,1,A,1,27.71,8.61,0.368,48.19
44,1,B,1,A,1,30.339,9.833,0.642,-0.715
45,1,A,1,A,0,33.054,6.291,0.385,-114.657
46,0,A,0,B,1,39.999,3.768,0.135,57.64
47,0,A,1,A,0,31.454,4.02,0.321,40.479
48,1,B,0,A,0,22.778,9.365,0.351,-35.248
49,1,C,1,C,1,43.738,15.464,0.277,76.977
50,0,B,0,A,1,23.446,8.726,0.352,26.739
51,1,A,1,A,0,29.167,9.38,0.459,9.676
52,1,B,1,A,1,26.742,14.224,0.463,60.928
53,1,A,0,B,0,23.422,8.9,0.255,101.004
54,0,C,0,A,0,28.339,1.915,0.362,20.91
55,0,C,0,A,1,26.804,5.54,0.492,-39.212
56,0,C,1,A,1,34.923,8.887,0.678,79.319
57,1,A,1,A,1,25.057,0.883,0.131,99.953
58,0,B,1,A,1,22.614,10.815,0.409,-87.473
59,0,B,0,C,0,29.492,2.559,0.467,27.845
60,1,A,1,A,0,23.391,5.238,0.325,-46.323
61,0,A,1,A,0,24.269,8.838,0.437,29.467
62,0,B,0,A,0,31.219,5.573,0.727,92.619
63,1,A,0,A,1,33.079,22.476,0.528,-30.253
64,1,C,1,A,1,21.517,16.376,0.287,-39.911
65,1,A,1,A,1,25.07,10.888,0.55,1.478
66,0,B,0,C,1,12.008,11.723,0.264,42.973
67,0,A,0,C,1,31.369,6.238,0.654,-5.998
68,1,C,1,A,1,49.596,8.544,0.521,76.942
69,0,C,1,B,0,32.664,9.089,0.308,97.365
70,0,C,1,A,0,31.285,5.654,0.354,-11.688
71,0,A,1,B,0,25.703,9.951,0.411,76.613
72,1,A,1,A,0,55.698,10.485,0.298,1.342
73,1,C,0,A,1,32.069,26.318,0.485,12.211
74,1,C,1,B,1,27.611,16.716,0.487,-5.521
75,1,A,1,B,1,20.415,10.651,0.27,-15.82
76,0,A,0,C,0,26.212,5.639,0.75,16.781
77,0,A,0,A,1,28.555,4.238,0.671,130.786
78,0,A,1,A,0,21.263,5.221,0.411,-26.23
79,1,C,1,A,1,35.103,8.999,0.273,12.53
80,1,C,1,A,1,18.036,14.049,0.651,32.188
81,1,A,0,A,1,21.894,20.198,0.094,56.047
82,1,B,0,A,1,41.554,12.971,0.561,-47.266
83,1,B,1,B,0,27.605,10.215,0.536,-13.388
84,0,C,0,A,1,18.695,11.872,0.277,38.541
85,0,C,0,A,1,38.609,9.301,0.309,-54.518
86,0,A,0,A,0,33.458,2.583,0.438,-21.234
87,0,A,0,A,0,20.826,7.528,0.779,130.45
88,0,B,0,A,1,27.616,16.945,0.702,5.314
89,0,A,0,C,0,23.942,7.581,0.227,57.978
90,1,C,0,A,0,36.827,8.368,0.698,19.158
91,1,B,1,A,1,30.458,14.808,0.14,129.772
92,1,C,1,B,1,16.616,18.327,0.57,1.89
93,1,B,1,A,1,39.245,16.447,0.42,34.316
94,1,A,1,B,0,21.381,7.102,0.529,-66.618
95,0,A,0,A,0,36.914,1.457,0.417,-3.682
96,1,C,0,A,0,26.844,5.687,0.22,-6.123
97,1,A,0,A,1,31.252,16.977,0.526,6.816
98,0,C,0,A,1,22.978,6.788,0.725,134.389
99,1,B,0,A,0,36.733,7.257,0.396,15.904
100,1,C,0,A,1,43.114,18.53,0.499,-4.118
101,0,B,1,A,1,16.397,19.877,0.261,-24.068
102,1,B,1,A,1,29.979,21.402,0.304,63.367
103,0,A,0,A,0,38.294,9.155,0.206,41.386
104,0,B,1,A,1,44.874,10.042,0.125,35.569
105,0,A,0,C,1,26.253,12.835,0.553,-38.209
106,0,A,1,A,0,31.415,5.811,0.281,54.878
107,1,A,1,A,0,27.15,6.989,0.463,16.834
108,1,C,0,A,0,47.273,0,0.432,-0.151
109,1,B,1,A,0,25.715,9.234,0.587,27.814
110,0,B,1,A,1,20.797,3.914,0.417,-52.68
111,1,A,1,A,0,25.994,0.999,0.499,-37.837
112,0,B,0,B,1,40.103,8.337,0.507,34.549
113,1,C,1,A,1,37.511,15.248,0.398,4.242
114,1,C,1,A,1,40.333,28.44,0.588,3.751
