id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,B,0,A,1,34.074,10.465,0.504,28.052
2,1,B,1,A,1,41.122,16.923,0.483,16.669
3,1,B,0,A,0,35.22,5.707,0.393,48.926
4,1,C,1,C,1,35.392,11.41,0.277,5.957
5,1,A,1,B,1,23.658,12.094,0.692,74.146
6,0,A,0,A,0,21.563,0.912,0.252,32.756
7,1,A,0,A,1,30.856,7.419,0.385,-20.564
8,1,A,0,A,1,24.289,11.629,0.556,-25.451
9,1,B,1,A,1,30.172,20.685,0.28,33.308
10,1,A,0,A,0,21.759,4.074,0.411,-0.165
11,0,A,1,A,1,25.332,6.335,0.307,19.851
12,1,C,0,A,1,32.617,15.731,0.288,37.046
13,1,B,0,A,1,25.97,20.726,0.367,7.362
14,0,C,0,A,0,38.087,1.959,0.303,88.362
15,0,C,1,C,1,26.892,8.149,0.423,14.842
16,1,A,0,A,0,18.233,5.663,0.579,-40.887
17,1,C,1,A,1,36.846,19.554,0.322,35.022
18,1,B,1,A,1,32.892,13.346,0.583,10.776
19,1,A,1,A,0,25.01,1.95,0.421,10.3
20,0,A,1,A,0,22.831,11.419,0.427,2.303
21,0,C,1,A,1,23.214,5.612,0.66,-34.168
22,0,B,0,A,1,31.295,14.303,0.431,117.231
23,1,A,0,A,0,26.207,0.422,0.451,-12.319
24,0,C,1,A,1,19.587,5.96,0.127,-29.19
25,0,C,0,A,0,21.782,3.893,0.546,26.712
26,1,A,1,A,1,18.058,14.932,0.417,61.243
27,0,C,1,A,1,25.335,6.219,0.267,113.163
28,0,C,1,A,1,20.33,7.406,0.494,26.613
29,0,A,1,B,0,32.749,2.636,0.433,21.878
30,0,B,0,A,0,20.747,11.695,0.576,54.569
31,0,C,0,A,1,20.278,14.671,0.515,18.923
32,1,B,0,A,1,30.202,17.743,0.34,7.168
33,0,C,1,A,0,35.4,5.212,0.304,58.2
34,0,C,1,A,1,21.061,11.999,0.252,21.339
35,0,A,0,C,0,19.998,5.49,0.5,13.593
36,0,C,0,A,1,23.846,10.232,0.603,15.765
37,1,A,1,C,1,36.585,23.69,0.433,-8.318
38,1,B,1,B,0,43.979,3.881,0.67,-7.241
39,0,B,0,A,0,34.076,1.809,0.327,-62.932
40,1,C,1,A,1,31.726,15.375,0.438,24.023
41,0,B,1,C,1,34.963,0.231,0.694,26.816
42,0,C,0,B,0,22.966,4.24,0.619,29.452
43,1,B,0,A,1,24.721,11.079,0.416,2.481
44,0,B,1,A,1,33.343,10.083,0.355,13.682
45,1,A,1,A,0,24.26,11.356,0.329,-8.783
46,0,B,1,A,0,26.257,0.382,0.47,56.798
47,0,C,1,A,1,35.543,9.105,0.181,-1.248
48,0,C,1,B,1,38.154,7.623,0.293,87.353
49,1,C,1,A,1,28.339,20.724,0.367,78.293
50,1,A,1,A,0,20.28,6.275,0.167,47.373
51,0,B,0,B,1,42.427,9.838,0.426,-19.535
52,0,A,1,B,1,30.381,8.93,0.478,19.627
53,0,C,1,C,1,19.776,16.061,0.311,24.392
54,0,B,0,B,1,23.351,12.259,0.515,93.412
55,0,A,1,C,1,44.43,9.906,0.205,-56.796
56,1,B,0,A,1,57.268,12.69,0.237,23.179
57,1,A,1,B,0,22.05,4.722,0.303,-58.866
58,1,C,0,A,1,30.66,6.571,0.516,45.572
59,0,A,0,B,0,21.375,2.161,0.325,-0.799
60,0,A,0,A,1,27.415,5.72,0.551,57.431
