id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,C,0,A,1,25.853,16.535,0.349,14.83
2,1,B,1,A,1,18.346,12.589,0.542,-32.689
3,1,C,1,B,1,24.737,14.335,0.247,4.16
4,1,A,0,B,0,26.832,5.771,0.557,24.994
5,0,B,1,A,1,30.765,9.278,0.198,-35.539
6,0,A,0,C,0,17.271,2.222,0.412,32.634
7,0,C,0,A,0,27.985,2.424,0.25,16.632
8,1,C,0,A,1,33.059,14.09,0.42,104.353
9,0,B,0,A,1,17.599,8.45,0.488,1.499
10,1,C,1,A,1,25.841,17.675,0.311,15.91
11,1,B,0,A,0,35.774,5.464,0.386,84.674
12,0,B,0,A,1,20.392,4.424,0.521,22.602
13,0,A,0,A,0,37.649,3.102,0.416,-24.951
14,1,B,0,A,0,26.665,4.296,0.347,91.734
15,1,C,1,A,0,27.349,4.374,0.362,19.917
16,0,B,0,A,0,22.338,7.129,0.279,50.057
17,1,B,1,A,1,41.954,17.217,0.473,-11.111
18,1,C,1,A,0,20.149,8.092,0.353,52.836
19,1,B,0,A,1,54.751,15.076,0.384,50.456
20,1,A,0,A,1,29.314,19.747,0.348,9.713
21,0,A,0,B,1,43.724,7.596,0.08,49.12
22,1,A,0,A,1,32.551,20.189,0.441,49.106
23,1,A,1,A,0,30.074,5.32,0.215,0.251
24,0,C,1,B,0,19.572,1.967,0.604,59.051
25,1,A,0,A,1,23.872,14.537,0.556,-13.414
26,0,A,0,A,0,17.145,5.427,0.298,74.374
27,0,B,1,A,1,38.131,15.636,0.337,7.24
28,0,B,1,B,0,29.954,2.468,0.265,38.833
29,0,B,0,A,0,14.85,7.097,0.714,4.078
30,0,C,1,C,1,24.372,10.692,0.421,32.999
31,1,B,1,A,0,27.957,5.842,0.557,27.467
32,1,B,1,A,1,21.258,12.987,0.512,-8.513
33,1,A,1,A,1,52.089,15.499,0.412,4.252
34,1,A,1,B,0,41.676,7.608,0.325,-20.126
35,0,C,1,B,0,38.973,5.452,0.453,68.386
36,1,B,1,B,0,47.304,2.905,0.255,17.746
37,0,A,0,C,1,25.901,13.212,0.321,0.12
38,1,B,1,A,0,37.142,9.553,0.303,43.247
39,1,C,1,C,1,18.733,9.479,0.346,33.066
40,1,A,1,B,1,26.527,3.124,0.236,21.381
41,0,C,1,A,0,23.804,0,0.483,-23.392
42,0,A,1,A,0,29.178,2.441,0.423,22.829
43,1,B,1,A,1,24.599,13.573,0.411,-73.8
44,1,C,1,A,0,16.711,2.187,0.529,30.608
45,0,B,1,A,0,21.289,2.16,0.31,6.938
46,1,A,0,A,1,23.234,12.535,0.227,25.207
47,1,A,0,A,0,24.195,0,0.419,-29.865
48,0,A,1,B,1,47.125,17.905,0.429,24.098
49,1,A,0,A,0,31.881,13.242,0.493,37.276
50,1,A,1,A,0,22.634,2.476,0.367,6.092
51,0,A,0,A,1,18.869,1.938,0.392,10.925
52,0,A,1,B,0,26.416,4.244,0.574,28.276
53,1,A,1,A,1,18.766,13.23,0.466,20.631
54,1,B,1,A,1,30.545,14.083,0.264,68.998
55,1,B,1,A,1,36.334,9.244,0.858,74.277
56,1,C,1,A,1,23.187,13.007,0.203,16.853
57,0,C,1,A,0,19.732,7.381,0.342,61.537
58,0,A,0,A,0,23.211,3.863,0.332,-80.27
59,0,C,1,A,1,32.437,12.744,0.259,-12.83
60,0,B,0,A,1,19.892,8.297,0.343,46.95
61,0,B,1,A,1,29.535,13.377,0.549,34.799
62,1,B,1,C,1,34.129,21.901,0.295,23.93
63,1,B,1,B,1,37.113,16.209,0.346,79.003
64,1,A,1,A,1,23.34,11.655,0.655,38.373
65,0,B,0,B,1,17.773,15.489,0.548,-7.492
66,0,A,0,B,0,30.325,2.221,0.422,-22.328
67,0,B,1,A,1,44.348,17.276,0.369,-5.659
68,0,C,1,A,0,21.571,9.94,0.616,32.534
69,0,A,1,A,1,13.841,12.934,0.215,-23.94
70,0,A,1,A,1,19.12,7.487,0.275,5.288
71,0,C,1,A,1,24.079,7.431,0.274,65.656
72,0,C,1,B,1,35.845,8.514,0.618,70.739
73,1,B,1,A,1,18.3,12.468,0.328,-22.276
74,0,A,1,A,0,31.477,5.99,0.396,-28.063
75,1,A,1,B,0,30.144,0,0.417,15.134
76,1,A,0,B,0,22.525,7.759,0.406,3.21
77,1,B,1,A,0,25.182,1.359,0.34,45.026
78,0,C,0,A,0,40.582,7.079,0.365,-16.187
79,0,C,1,A,0,21.551,5.716,0.535,27.74
80,1,A,1,A,0,19.79,0,0.418,30.42
81,1,B,0,A,1,43.565,18.858,0.284,24.556
82,1,A,1,A,0,37.083,6.222,0.253,-35.858
83,1,B,1,A,1,23.744,4.934,0.627,-24.333
84,0,B,0,B,0,22.076,6.146,0.393,95.278
85,0,B,0,A,0,24.963,3.367,0.275,-28.283
86,1,A,0,A,0,19.814,6.071,0.541,58.785
87,0,B,0,A,1,30.961,5.853,0.643,83.33
88,1,B,0,A,0,26.55,3.997,0.332,29.257
89,0,C,0,B,1,32.464,8.762,0.297,-37.451
90,1,C,1,A,1,35.925,13.673,0.305,29.543
91,0,C,0,A,0,25.753,1.88,0.431,41.634
92,1,A,0,C,0,30.193,6.93,0.516,27.641
93,0,A,0,B,0,21.369,2.463,0.166,26.513
94,1,A,0,C,0,37.901,0.728,0.646,39.839
95,1,A,1,B,0,21.538,5.691,0.336,3.887
96,1,A,1,A,0,19.672,0.216,0.415,53.914
97,0,C,1,A,0,36.462,7.707,0.385,-23.101
98,0,A,0,A,0,26.652,6.555,0.511,130.765
99,0,C,0,A,1,26.008,12.984,0.279,41.528
100,1,A,0,A,0,20.38,1.386,0.375,9.334
101,0,C,1,A,1,26.546,6.906,0.263,16.398
102,1,C,1,A,1,28.978,9.626,0.331,54.87
103,1,A,1,B,1,27.132,20.147,0.382,69.601
104,0,A,1,A,0,18.005,6.74,0.468,-12.341
105,0,A,0,A,1,53.266,11.701,0.475,-19.96
106,1,B,1,A,1,28.701,19.038,0.406,47.368
107,1,B,0,A,1,27.788,13.048,0.224,63.329
108,1,B,1,A,0,39.463,3.795,0.094,12.12
109,0,B,1,A,0,23.846,6.259,0.531,35.919
110,0,A,0,A,0,22.612,11.79,0.432,4.073
111,1,B,1,B,1,36.767,17.872,0.355,15.501
112,0,A,0,C,1,39.84,7.794,0.493,41.534
113,1,B,1,A,0,20.097,7.286,0.209,-7.107
114,0,C,0,A,1,29.183,10.405,0.186,-0.034
115,0,C,0,A,1,33.435,5.414,0.246,74.195
116,0,A,1,C,0,30.914,6.587,0.58,35.285
117,0,B,0,A,1,29.999,9.801,0.551,-66.4
118,0,A,0,A,1,17.51,5.912,0.576,-17.42
119,0,A,0,A,0,37.766,7.763,0.62,52.027
120,1,B,1,A,0,22.074,5.549,0.345,68.632
121,0,A,0,A,0,24.996,2.967,0.414,71.059
122,0,B,0,A,1,21.39,7.885,0.417,3.642
123,0,B,0,B,1,15.957,4.502,0.296,20.252
124,1,A,0,A,0,40.255,4.787,0.348,24.992
125,1,B,1,A,0,30.142,2.703,0.507,27.904
126,0,A,0,A,1,30.016,11.264,0.344,61.273
127,1,C,1,A,1,25.74,17.769,0.542,8.84
128,1,B,0,A,0,26.066,7.147,0.58,65.333
129,1,B,1,A,0,24.846,8.28,0.301,47.055
130,0,B,1,A,0,22.833,7.925,0.422,57.89
131,1,A,1,A,0,49.15,3.062,0.339,67.208
132,0,A,0,B,1,22.44,13.976,0.389,62.807
133,1,C,0,A,1,33.328,22.569,0.236,-11.76
134,1,C,1,A,1,22.395,13.775,0.55,-15.5
135,1,A,0,A,0,43.886,10.086,0.539,12.669
136,1,A,0,A,0,24.694,1.204,0.448,62.63
137,0,B,0,A,1,16.913,8.937,0.444,67.477
138,0,A,1,B,1,27.665,9.104,0.688,-20.215
139,0,B,1,A,1,24.269,18.222,0.717,-81.442
140,0,B,0,A,0,41.005,8.562,0.754,0.431
141,0,A,0,A,0,26.967,4.423,0.378,85.008
142,0,B,0,B,0,46.267,0.024,0.316,103.427
143,1,B,0,A,0,30.065,10.691,0.254,-17.378
144,0,A,0,B,0,29.15,6.789,0.412,78.407
145,1,C,0,A,1,22.384,19.321,0.469,22.909
146,1,B,0,A,0,22.956,0.547,0.394,68.46
147,1,A,1,A,0,20.258,7.035,0.476,47.775
148,1,A,0,A,0,20.773,9.078,0.687,21.2
149,0,B,0,A,0,27.039,4.385,0.223,21.77
150,1,B,1,A,1,28.051,19.463,0.368,-19.112
151,1,B,0,B,0,16.745,2.496,0.401,-19.101
152,0,C,0,A,1,24.35,15.31,0.352,41.903
153,0,A,0,A,1,34.7,7.876,0.632,-24.71
154,0,A,0,A,1,22.084,13.734,0.116,15.567
155,0,B,0,A,1,27.427,16.033,0.571,-12.227
156,0,B,0,A,0,36.421,5.713,0.127,-1.116
157,1,B,1,A,0,24.549,1.674,0.395,19.679
158,0,B,1,A,0,40.282,10.066,0.527,25.049
159,1,B,1,A,0,22.264,3.71,0.525,-6.756
160,0,B,0,A,0,32.011,5.404,0.251,16.44
161,0,B,1,A,0,39.09,7.475,0.229,30.688
162,1,B,1,A,1,29.498,10.221,0.302,-10.456
163,1,B,1,A,1,29.393,21.399,0.291,35.733
164,1,C,1,A,0,26.327,4.435,0.46,59.11
165,0,B,1,A,1,36.029,15.95,0.261,56.622
166,1,C,1,A,1,32.158,25.034,0.343,-44.658
167,1,C,1,A,1,18.614,16.038,0.36,-13.565
168,0,B,0,C,0,29.172,3.76,0.389,19.937
169,0,C,0,B,0,28.733,11.508,0.684,24.563
170,0,B,1,A,1,26.055,7.282,0.506,108.702
171,0,A,1,A,0,41.259,4.467,0.447,8.38
172,0,A,0,A,0,28.49,3.89,0.383,-18.845
173,0,C,1,A,1,31.306,10.995,0.36,26.037
174,0,A,1,C,1,19.251,6.888,0.618,6.359
175,1,A,1,A,1,24.89,12.071,0.258,64.83
176,0,C,0,A,1,30.045,7.867,0.572,99.658
177,0,A,0,A,0,35.911,4.512,0.495,-10.099
178,1,C,1,A,0,19.544,1.412,0.252,44.557
179,1,A,0,A,0,28.79,2.183,0.147,7.455
180,0,B,0,A,0,25.251,4.642,0.229,11.757
181,0,C,0,A,1,56.978,11.749,0.358,29.525
182,1,A,0,A,0,21.49,7.159,0.424,34.453
183,1,B,0,A,1,39.016,17.202,0.192,-7.934
184,0,C,1,A,1,26.44,7.158,0.544,14.711
185,0,A,1,A,0,21.808,0,0.344,3.571
186,0,B,1,B,0,34.546,4.191,0.602,4.278
187,0,A,1,A,0,33.83,0,0.205,-36.436
188,1,A,1,A,0,26.248,5.692,0.381,30.4
189,0,C,1,A,1,34.83,7.65,0.598,3.286
190,1,C,1,A,1,41.009,22.169,0.32,42.678
191,0,A,1,A,0,31.03,7.813,0.66,0.892
192,0,A,0,A,0,35.414,4.259,0.459,18.987
193,0,C,1,A,1,29.467,3.626,0.342,-17.277
194,1,C,0,A,0,22.405,8.024,0.435,37.868
