id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,A,1,C,0,30.336,8.184,0.634,37.973
2,1,C,1,A,1,30.239,18.15,0.598,66.366
3,0,B,1,A,0,23.751,0.077,0.455,-22.852
4,0,C,0,A,0,43.295,2.417,0.388,-10.096
5,1,A,0,A,0,23.034,8.525,0.396,-52.655
6,0,A,0,A,0,27.993,8.677,0.352,20.991
7,0,B,1,B,0,30.845,3.332,0.725,26.104
8,1,A,0,A,0,21.203,4.929,0.318,51.414
9,0,A,0,A,1,34.447,4.398,0.512,49.542
10,0,C,1,A,0,19.195,4.779,0.455,-32.33
11,1,B,1,A,0,35.845,0,0.459,47.306
12,0,B,0,B,1,36.826,7.937,0.416,-12.582
13,0,B,1,A,1,25.43,4.306,0.103,-22.727
14,0,B,0,C,0,28.605,4.153,0.795,56.355
15,1,C,1,A,0,31.309,3.259,0.222,52.731
16,1,B,0,B,1,40.224,8.281,0.64,-26.354
17,0,A,0,A,0,30.805,5.992,0.278,93.961
18,0,A,0,A,0,16.631,8.822,0.473,-13.823
19,1,A,1,B,0,23.862,6.274,0.334,-71.477
20,1,A,0,B,0,21.6,1.015,0.36,24.717
21,1,A,0,A,0,22.279,3.339,0.25,-3.861
22,1,B,0,A,1,30.871,11.29,0.744,-58.115
23,0,B,0,A,1,33.681,13.177,0.245,35.376
24,1,C,0,A,1,29.412,5.696,0.289,22.585
25,1,C,1,A,0,20.705,6.77,0.573,12.117
26,0,B,1,B,1,20.456,5.996,0.505,32.334
27,1,A,0,A,1,30.56,11.743,0.305,44.18
28,1,B,0,A,1,34.644,14.352,0.557,-19.163
29,1,C,0,A,1,28.967,11.928,0.348,45.395
30,0,B,0,B,0,22.55,3.882,0.664,39.801
31,0,C,1,A,1,30.803,4.737,0.164,-28.798
32,0,A,0,A,1,33.529,2.924,0.229,76.958
33,0,C,0,A,0,35.243,6.941,0.421,42.016
34,1,A,1,A,0,44.535,4.709,0.353,-12.373
35,0,B,1,A,1,21.333,3.704,0.43,11.998
36,0,A,1,A,1,34.75,5.389,0.69,49.022
37,0,B,0,A,1,16.88,4.95,0.602,-44.223
38,1,B,1,A,0,26.358,2.308,0.142,-25.782
39,1,C,1,A,1,22.429,17.981,0.516,58.426
40,1,A,0,C,0,22.619,3.234,0.328,36.542
41,0,B,0,A,1,25.682,8.716,0.489,-23.454
42,1,B,0,A,1,23.644,18.663,0.58,1.741
43,0,B,0,A,0,26.645,9.326,0.321,-28.494
44,1,C,0,A,0,13.442,8.391,0.442,46.136
45,0,A,1,A,0,23.739,11.325,0.473,-30.166
46,1,B,0,A,1,27.684,22.231,0.317,-13.819
47,1,B,0,A,0,23.247,9.219,0.503,62.325
48,1,A,0,C,0,38.752,2.279,0.237,-15.212
49,0,B,1,C,0,24.936,3.619,0.453,25.055
50,1,C,1,C,1,35.547,15.694,0.309,40.831
51,1,C,1,A,1,18.639,3.977,0.261,12.49
52,0,B,0,A,0,32.801,11.355,0.249,40.373
53,1,C,1,A,1,24.325,19.617,0.314,58.777
54,1,A,0,A,0,21.251,4.634,0.351,-53.814
55,1,A,1,B,1,44.578,11.269,0.607,1.686
56,1,A,1,B,0,35.362,10.814,0.362,40.706
57,1,A,1,A,1,18.39,19.862,0.273,-37.064
58,1,A,1,A,0,31.205,0,0.27,101.79
