id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,A,1,C,0,43.585,3.709,0.183,12.828
2,1,B,1,A,0,32.846,4.752,0.259,41.882
3,0,C,1,A,1,20.629,8.07,0.535,51.952
4,0,C,1,A,1,35.94,9.305,0.412,-68.508
5,0,A,0,C,0,37.622,7.648,0.272,64.583
6,1,C,1,A,0,20.237,8.771,0.252,49.047
7,1,B,0,A,0,35.945,6.242,0.473,59.174
8,1,A,1,C,0,23.183,0.939,0.432,28.143
9,0,C,1,A,0,41.325,7.892,0.407,51.676
10,0,C,0,B,1,28.892,9.725,0.488,-1.839
11,1,B,1,A,1,32.651,13.53,0.489,-4.953
12,0,B,1,A,0,26.003,4.557,0.321,54.205
13,0,A,0,A,0,28.869,10.735,0.362,88.681
14,0,C,1,B,1,33.237,9.138,0.517,36.521
15,0,A,1,A,0,26.777,4.596,0.6,84.067
16,0,B,1,A,0,22.041,6.971,0.239,76.517
17,0,C,1,A,1,30.67,10.921,0.671,-8.281
18,1,B,0,A,0,28.258,5.991,0.574,36.851
19,1,A,1,A,1,38.885,21.42,0.523,10.093
20,1,C,0,A,0,22.667,2.528,0.379,49.79
21,1,B,1,A,1,28.022,26.011,0.447,46.687
22,1,A,1,A,0,55.97,12.995,0.475,33.821
23,0,A,0,C,1,17.408,7.312,0.406,-5.61
24,0,A,0,A,1,20.442,1.593,0.293,59.383
25,0,C,0,A,1,23.871,4.724,0.676,14.304
26,1,A,1,A,0,22.589,1.11,0.259,3.374
27,1,B,1,A,0,20.095,4.93,0.539,65.201
28,1,C,1,A,1,25.768,22.306,0.288,-31.954
29,0,B,1,A,0,30.214,7.896,0.309,6.028
30,1,B,1,B,1,16.223,12.506,0.455,1.245
31,1,A,1,A,0,30.079,5.964,0.304,26.738
32,0,A,1,A,0,16.187,2.496,0.661,66.873
33,1,C,1,A,0,26.156,4.877,0.243,-52.895
34,0,B,0,B,1,26.427,4.702,0.623,-40.395
35,0,A,0,A,0,30.686,5.406,0.455,50.618
36,1,B,1,A,1,38.586,15.137,0.353,49.713
37,0,B,0,C,1,28.762,16.671,0.476,57.861
38,1,B,1,C,1,21.836,15.396,0.593,64.943
39,0,C,1,C,1,32.172,12.288,0.682,85.842
40,1,C,0,A,1,22.786,21.048,0.522,45.225
41,0,B,0,A,0,25.103,1.716,0.467,-6.273
