id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,C,1,A,1,17.826,13.765,0.475,-65.801
2,1,A,0,A,0,46.767,5.771,0.574,-36.168
3,1,B,0,A,1,32.168,12.695,0.373,-0.404
4,0,B,1,A,1,27.203,8.76,0.427,7.589
5,1,C,1,C,1,26.629,17.119,0.427,0.171
6,1,A,0,A,0,39.09,5.393,0.324,-3.331
7,1,A,0,A,0,29.179,4.919,0.477,25.129
8,0,A,0,B,0,28.21,5.96,0.331,61.722
9,0,C,1,B,0,38.042,6.105,0.266,-0.641
10,0,A,0,B,1,25.616,13.027,0.559,15.311
11,0,B,1,A,0,26.021,4.238,0.591,-14.374
12,0,A,0,A,0,35.505,6.521,0.253,138.618
13,0,C,1,A,1,34.775,10.657,0.367,-7.327
14,0,C,0,B,0,37.157,8.585,0.134,26.148
15,1,B,1,A,1,26.446,12.174,0.641,34.051
16,1,A,0,A,0,19.511,2.463,0.47,18.179
17,1,B,0,A,1,40.908,15.651,0.273,61.489
18,1,B,0,A,1,26.815,27,0.395,28.303
19,0,C,1,A,0,43.196,5.263,0.249,-36.695
20,1,C,0,A,0,25.401,0,0.343,-9.121
21,1,B,1,A,0,27.132,4.73,0.444,-21.918
22,0,B,0,A,0,36.225,0.165,0.329,50.433
23,1,B,1,A,1,26.199,6.758,0.487,49.236
24,1,B,1,A,0,20.246,7.268,0.306,-26.099
25,1,B,0,A,0,28.557,1.433,0.595,-18.455
26,1,B,1,A,1,19.537,17.703,0.442,32.509
27,0,B,1,A,1,25.529,11.764,0.31,58.753
28,0,A,0,A,1,30.136,10.472,0.669,96.518
29,1,C,0,A,0,22.802,9.537,0.317,17.429
30,0,A,0,A,1,44.339,7.947,0.297,86.727
31,1,B,1,B,1,22.897,14.521,0.238,72.22
32,1,B,1,A,1,23.354,16.028,0.274,2.617
33,0,B,0,A,0,35.63,4.319,0.343,68.823
34,1,B,0,A,0,32.654,6.417,0.286,-0.779
35,1,A,1,A,1,39.674,12.401,0.319,109.918
36,0,A,0,A,1,21.985,13.947,0.346,1.744
37,1,B,0,B,0,19.076,2.942,0.367,-31.349
38,1,B,1,B,1,23.438,20.992,0.676,50.021
39,1,A,1,A,0,43.576,8.416,0.184,54.848
40,1,A,0,A,0,33.123,1.96,0.288,51.889
41,1,B,0,A,0,46.531,3.279,0.419,-6.299
42,1,B,1,A,0,16.492,5.537,0.304,83.134
43,1,A,1,A,1,28.405,15.974,0.646,72.799
44,1,B,1,A,1,32.076,10.284,0.254,29.297
45,0,C,0,A,0,35.985,8.807,0.33,-3.797
46,1,B,1,A,1,28.293,21.757,0.153,2.256
47,0,A,1,B,0,21.015,5.727,0.561,-28.69
48,1,B,0,B,0,21.318,9.422,0.449,57.607
49,1,B,1,A,1,22.741,11.288,0.516,28.892
50,0,B,1,A,0,30.595,4.907,0.396,44.553
51,1,B,1,B,1,22.141,9.313,0.484,-9.314
52,1,B,1,A,0,33.665,11.062,0.412,23.152
53,1,C,1,A,0,20.275,3.346,0.528,11.559
54,1,B,1,A,0,32.785,2.649,0.376,1.59
55,0,B,1,B,0,37.556,7.011,0.544,7.599
56,0,C,0,B,1,34.895,11.067,0.23,22.863
57,1,C,1,A,1,26.825,19.285,0.479,-7.064
58,0,B,0,C,1,32.824,14.113,0.445,-14.791
59,0,C,0,B,1,22.248,13.45,0.418,-19.133
60,1,A,1,A,0,23.268,12.163,0.268,32.355
61,1,B,0,A,0,30.537,4.301,0.41,56.456
62,0,B,1,C,1,28.715,8.009,0.605,57.5
63,0,C,1,A,1,39.091,10.275,0.389,-22.466
64,0,A,0,B,0,40.401,2.261,0.651,-19.312
65,0,A,0,A,1,27.976,7.763,0.391,32.41
66,1,C,1,A,1,21.832,24.121,0.513,-9.683
67,0,A,0,A,1,22.384,14.153,0.34,-51.247
68,0,A,0,A,1,32.972,12.496,0.483,46.813
69,1,C,0,A,1,41.998,16.954,0.359,54.158
70,1,B,1,B,0,21.102,6.023,0.274,19.122
71,1,B,1,A,0,18.048,7.47,0.257,83.406
72,1,A,1,A,1,23.502,20.668,0.643,120.68
73,1,B,1,B,1,27.103,20.016,0.109,86.654
74,0,B,0,A,0,27.552,3.326,0.488,-43.896
75,0,B,0,B,1,43.332,7.902,0.623,27.496
76,1,B,0,B,0,15.075,0,0.36,-22.724
77,0,A,0,A,1,21.065,7.512,0.259,105.354
78,1,B,1,A,0,25.64,4.84,0.334,18.598
79,0,A,0,B,0,22.052,7.984,0.44,96.203
80,0,A,0,A,0,36.895,2.151,0.488,-10.127
81,1,B,0,A,1,33.216,14.015,0.639,52.939
82,0,C,1,A,1,40.453,10.199,0.223,69.222
83,0,A,1,C,1,24.332,15.217,0.187,25.743
84,1,C,0,A,1,21.614,8.747,0.223,66.364
85,1,B,0,A,0,29.532,3.146,0.72,48.748
86,1,C,0,A,1,19.638,8.801,0.508,111.476
87,1,C,1,A,1,20.417,12.944,0.316,8.448
88,0,C,0,A,0,27.905,4.896,0.6,73.888
89,0,B,1,B,1,26.472,17.178,0.202,77.074
90,1,C,0,A,1,34.945,5.248,0.484,15.029
91,1,A,1,A,1,22.154,11.624,0.43,-5.535
92,1,A,0,A,0,29.931,0,0.25,-47.82
93,0,A,1,A,1,37.179,8.706,0.31,-25.839
