id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,B,1,B,1,47.38,13.578,0.364,13.183
2,1,A,0,A,1,31.234,8.657,0.372,1.016
3,1,B,1,A,0,22.783,5.654,0.422,134.843
4,1,A,1,B,1,41.363,15.881,0.399,0.188
5,0,B,1,A,1,31.222,9.466,0.55,-23.889
6,0,A,1,A,0,15.701,3.047,0.461,26.296
7,1,A,0,A,0,31.74,7.811,0.359,5.42
8,0,B,0,A,0,32.943,0,0.493,-24.709
9,1,A,1,A,0,22.881,0,0.311,52.45
10,1,A,1,A,0,23.48,0.803,0.593,69.219
11,0,B,1,B,1,19.55,0.424,0.72,10.873
12,1,B,1,B,0,34.166,3.653,0.47,14.563
13,0,C,1,A,1,30.758,16.307,0.461,83.758
14,0,C,0,A,0,24.626,4.348,0.567,-38.976
15,0,C,1,B,1,37.368,10.557,0.289,62.458
16,1,A,0,A,1,31.5,17.374,0.262,76.012
17,0,C,1,A,0,32.682,0,0.596,21.244
18,1,B,1,A,1,26.825,7.464,0.239,105.863
19,0,C,1,A,1,31.349,4.575,0.465,-52.47
20,0,A,0,C,1,22.233,12.619,0.473,60.473
21,0,C,1,A,1,16.635,11.94,0.258,-67.404
22,1,A,1,A,1,27.019,20.772,0.398,31.025
23,0,C,1,C,1,18.378,16.074,0.55,68.176
24,1,C,0,A,1,36.224,21.088,0.476,61.457
25,1,A,1,A,1,26.736,11.789,0.457,15.019
26,1,A,1,A,1,29.587,12.844,0.564,16.735
27,0,B,1,B,1,21.606,8.966,0.516,20.288
28,1,A,1,A,0,16.124,5.043,0.31,80.593
29,0,A,0,A,1,36.64,5.357,0.516,-2.72
30,1,B,0,A,1,25.858,9.097,0.322,37.083
31,1,A,0,B,0,26.505,9.181,0.306,-16.895
32,1,C,1,A,1,29.891,16.038,0.321,-32.009
33,1,C,1,A,0,25.097,5.617,0.249,7.271
34,1,A,1,A,1,27.816,18.463,0.194,-38.457
