id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,A,0,A,0,19.843,2.746,0.717,19.526
2,0,A,0,A,0,40.12,9.51,0.382,-10.091
3,1,A,0,C,0,33.673,2.236,0.519,10.63
4,1,B,0,B,0,45.805,8.596,0.594,-4.355
5,0,C,1,A,0,34.084,4.565,0.515,55.39
6,0,B,0,A,0,27.347,0.699,0.493,-17.676
7,1,C,0,A,0,16.676,7.051,0.278,-7.525
8,1,A,1,B,1,34.846,13.458,0.637,15.615
9,1,B,1,A,0,27.776,9.416,0.323,39.298
10,1,A,0,C,0,22.31,0,0.661,16.569
11,0,C,1,A,0,31.725,6.398,0.384,-23.838
12,1,B,0,A,1,24.019,15.485,0.389,8.558
13,1,C,1,A,1,36.785,14.688,0.592,61.408
14,0,B,0,B,0,15.664,1.114,0.669,39.545
15,0,A,0,B,1,25.83,11.428,0.377,0.396
16,0,A,1,B,0,23.021,3.273,0.199,9.167
17,1,A,1,A,1,25.66,15.278,0.625,16.9
18,0,C,1,A,1,32.288,12.319,0.302,26.538
19,0,A,0,A,0,45.795,2.875,0.682,60.177
20,1,B,1,A,1,19.74,16.701,0.323,-0.301
21,0,B,0,A,0,26.445,0,0.366,-21.228
22,0,C,1,A,0,27.454,10.049,0.386,-36.059
23,1,A,0,A,0,21.778,5.626,0.502,16.798
24,0,B,1,A,0,26.662,4.583,0.442,-38.409
25,1,A,1,A,0,25.974,2.713,0.424,-64.975
26,1,C,1,A,1,42.416,16.17,0.407,32.314
27,0,C,0,A,0,26.699,3.876,0.238,-28.408
28,0,A,0,A,0,24.646,3.022,0.468,40.685
29,0,B,0,A,1,14.465,8.484,0.222,-4.001
30,0,C,0,A,1,43.873,8.127,0.433,28.836
31,0,A,0,A,0,20.565,5.067,0.669,42.354
32,1,C,1,A,1,26.45,19.753,0.467,30.064
33,1,A,1,A,0,32.44,0.692,0.321,11.535
34,1,B,0,A,0,36.767,10.286,0.258,7.595
35,1,A,1,C,0,43.902,10.939,0.608,35.102
36,0,A,1,A,1,32.737,14.893,0.456,-0.719
37,1,A,1,A,1,35.928,23.136,0.319,-65.069
38,1,A,1,A,0,24.673,0,0.42,-18.033
39,1,B,0,A,0,26.065,11.191,0.483,-38.7
40,0,B,1,A,1,22.311,19.784,0.527,-9.583
41,0,B,1,A,1,23.79,16.988,0.308,-2.795
42,1,B,0,A,0,35.658,8.325,0.297,92.894
43,0,A,0,B,0,37.504,6.646,0.482,36.944
44,0,A,0,B,1,27.927,6.279,0.727,-25.447
45,1,A,1,A,1,20.331,20.914,0.28,-40.802
46,1,B,1,A,1,21.342,16.51,0.321,48.86
47,0,C,0,A,0,36.365,7.928,0.377,-22.764
48,1,C,0,A,1,15.511,15.708,0.447,-48.891
49,0,B,1,A,0,33.697,8.294,0.283,-10.479
50,0,A,1,A,1,30.29,8.975,0.425,-14.262
51,1,C,1,A,0,29.556,3.085,0.46,11.986
52,1,A,0,A,0,24.415,7.503,0.382,70.825
53,0,C,1,A,0,23.554,4.723,0.565,-5.581
54,1,A,0,C,0,32.213,5.789,0.369,28.664
55,0,B,0,B,0,20.126,5.96,0.254,7.819
56,1,A,0,A,1,27.993,17.962,0.434,111.849
57,1,C,0,A,1,38.435,15.637,0.56,22.602
58,0,B,0,C,0,35.986,2.587,0.612,49.947
59,1,B,0,A,0,32.059,3.299,0.245,102.507
60,1,C,1,A,1,23.129,16.116,0.404,3.863
61,0,A,1,A,1,24.341,4.392,0.247,1.776
62,0,A,0,C,0,24.707,1.871,0.693,-20.984
63,1,C,1,A,1,25.999,21.531,0.257,-22.874
